ts,pred,side,entry,exit,pnl
2026-03-23T02:16:00+00:00,0,down,4414.83,4364.88,49.94999999999982
2026-03-23T02:23:00+00:00,2,up,4406.62,4370.21,-36.409999999999854
2026-03-23T02:28:00+00:00,0,down,4399.36,4367.16,32.19999999999982
2026-03-23T02:29:00+00:00,0,down,4399.29,4356.44,42.850000000000364
2026-03-23T02:30:00+00:00,0,down,4401.13,4355.83,45.30000000000018
2026-03-23T02:31:00+00:00,0,down,4393.85,4356.26,37.590000000000146
2026-03-23T02:32:00+00:00,0,down,4384.65,4348.06,36.589999999999236
2026-03-23T02:36:00+00:00,0,down,4387.47,4357.38,30.090000000000146
2026-03-23T02:37:00+00:00,0,down,4373.9,4361.44,12.460000000000036
2026-03-23T02:38:00+00:00,0,down,4374.81,4355.81,19.0
2026-03-23T02:39:00+00:00,0,down,4374.1,4353.66,20.44000000000051
2026-03-23T02:40:00+00:00,0,down,4370.19,4363.82,6.369999999999891
2026-03-23T02:41:00+00:00,0,down,4373.23,4361.31,11.919999999999163
2026-03-23T02:42:00+00:00,0,down,4375.39,4358.98,16.410000000000764
2026-03-23T02:43:00+00:00,0,down,4381.08,4355.08,26.0
2026-03-23T02:48:00+00:00,0,down,4375.88,4351.97,23.909999999999854
2026-03-23T02:51:00+00:00,0,down,4374.8,4364.38,10.420000000000073
2026-03-23T02:54:00+00:00,0,down,4360.57,4359.85,0.7199999999993452
2026-03-23T02:55:00+00:00,0,down,4359.97,4354.0,5.970000000000255
2026-03-23T02:56:00+00:00,0,down,4364.88,4347.22,17.659999999999854
2026-03-23T02:57:00+00:00,0,down,4366.06,4349.36,16.700000000000728
2026-03-23T02:58:00+00:00,0,down,4367.19,4348.44,18.75
2026-03-23T02:59:00+00:00,0,down,4360.53,4346.03,14.5
2026-03-23T03:02:00+00:00,0,down,4377.54,4337.69,39.850000000000364
2026-03-23T03:35:00+00:00,2,up,4354.0,4362.43,8.430000000000291
2026-03-23T05:09:00+00:00,2,up,4374.04,4320.75,-53.289999999999964
2026-03-23T05:33:00+00:00,2,up,4322.0,4275.26,-46.73999999999978
2026-03-23T05:34:00+00:00,0,down,4332.94,4295.04,37.899999999999636
2026-03-23T05:42:00+00:00,2,up,4324.29,4276.15,-48.14000000000033
2026-03-23T06:03:00+00:00,2,up,4293.92,4197.94,-95.98000000000047
2026-03-23T06:05:00+00:00,2,up,4278.77,4197.65,-81.1200000000008
2026-03-23T06:12:00+00:00,0,down,4275.25,4228.42,46.82999999999993
2026-03-23T06:20:00+00:00,0,down,4276.69,4211.69,65.0
2026-03-23T06:21:00+00:00,0,down,4277.58,4191.59,85.98999999999978
2026-03-23T06:22:00+00:00,0,down,4276.15,4194.85,81.29999999999927
2026-03-23T06:23:00+00:00,0,down,4274.58,4188.69,85.89000000000033
2026-03-23T06:24:00+00:00,0,down,4275.52,4180.79,94.73000000000047
2026-03-23T06:25:00+00:00,0,down,4279.51,4175.63,103.88000000000011
2026-03-23T06:26:00+00:00,0,down,4273.93,4152.35,121.57999999999993
2026-03-23T06:27:00+00:00,0,down,4266.85,4163.3,103.55000000000018
2026-03-23T06:28:00+00:00,0,down,4251.79,4143.87,107.92000000000007
2026-03-23T06:29:00+00:00,2,up,4243.31,4159.04,-84.27000000000044
2026-03-23T06:30:00+00:00,0,down,4241.02,4164.71,76.3100000000004
2026-03-23T06:31:00+00:00,0,down,4243.77,4146.32,97.45000000000073
2026-03-23T06:32:00+00:00,0,down,4226.17,4143.36,82.8100000000004
2026-03-23T06:33:00+00:00,0,down,4228.34,4139.92,88.42000000000007
2026-03-23T06:34:00+00:00,0,down,4237.46,4130.33,107.13000000000011
2026-03-23T06:35:00+00:00,2,up,4232.75,4128.38,-104.36999999999989
2026-03-23T06:38:00+00:00,2,up,4233.82,4115.35,-118.46999999999935
2026-03-23T06:39:00+00:00,2,up,4234.54,4117.5,-117.03999999999996
2026-03-23T06:40:00+00:00,2,up,4234.59,4110.59,-124.0
2026-03-23T06:41:00+00:00,2,up,4234.0,4102.96,-131.03999999999996
2026-03-23T06:42:00+00:00,2,up,4216.52,4108.02,-108.5
2026-03-23T06:44:00+00:00,2,up,4182.78,4130.48,-52.30000000000018
2026-03-23T06:47:00+00:00,2,up,4170.42,4119.92,-50.5
2026-03-23T06:50:00+00:00,2,up,4218.02,4135.98,-82.04000000000087
2026-03-23T06:52:00+00:00,2,up,4228.42,4146.0,-82.42000000000007
2026-03-23T06:55:00+00:00,2,up,4223.39,4164.08,-59.3100000000004
2026-03-23T06:56:00+00:00,0,down,4224.98,4180.42,44.55999999999949
2026-03-23T06:58:00+00:00,2,up,4220.62,4193.65,-26.970000000000255
2026-03-23T06:59:00+00:00,0,down,4220.38,4180.02,40.35999999999967
2026-03-23T15:02:00+00:00,2,up,4471.77,4416.82,-54.95000000000073
2026-03-23T15:03:00+00:00,2,up,4474.71,4411.59,-63.11999999999989
2026-03-23T15:04:00+00:00,2,up,4470.25,4408.32,-61.93000000000029
2026-03-23T15:05:00+00:00,2,up,4482.05,4405.14,-76.90999999999985
2026-03-23T15:09:00+00:00,2,up,4486.02,4402.58,-83.44000000000051
2026-03-23T15:11:00+00:00,0,down,4478.17,4402.79,75.38000000000011
2026-03-23T15:12:00+00:00,0,down,4470.8,4394.37,76.43000000000029
2026-03-23T15:17:00+00:00,0,down,4440.84,4371.35,69.48999999999978
2026-03-23T15:20:00+00:00,0,down,4435.93,4366.75,69.18000000000029
2026-03-23T15:21:00+00:00,0,down,4446.39,4374.46,71.93000000000029
2026-03-23T15:22:00+00:00,0,down,4454.21,4375.4,78.8100000000004
2026-03-23T15:23:00+00:00,0,down,4454.31,4367.46,86.85000000000036
2026-03-23T15:24:00+00:00,0,down,4456.72,4362.76,93.96000000000004
2026-03-23T15:25:00+00:00,0,down,4454.62,4359.38,95.23999999999978
2026-03-23T15:26:00+00:00,0,down,4445.79,4370.58,75.21000000000004
2026-03-23T15:27:00+00:00,0,down,4449.81,4372.75,77.0600000000004
2026-03-23T15:28:00+00:00,0,down,4444.32,4379.71,64.60999999999967
2026-03-23T15:30:00+00:00,0,down,4448.5,4375.12,73.38000000000011
2026-03-23T15:31:00+00:00,0,down,4455.07,4382.71,72.35999999999967
2026-03-23T15:32:00+00:00,0,down,4453.92,4386.57,67.35000000000036
2026-03-23T15:33:00+00:00,0,down,4443.15,4383.34,59.80999999999949
2026-03-23T15:35:00+00:00,0,down,4426.73,4387.13,39.599999999999454
2026-03-23T15:36:00+00:00,0,down,4422.03,4384.91,37.11999999999989
2026-03-23T15:37:00+00:00,0,down,4421.07,4372.17,48.899999999999636
2026-03-23T15:38:00+00:00,0,down,4420.03,4368.97,51.05999999999949
2026-03-23T15:39:00+00:00,0,down,4420.03,4370.54,49.48999999999978
2026-03-23T15:40:00+00:00,0,down,4417.96,4366.39,51.56999999999971
2026-03-23T15:41:00+00:00,0,down,4416.77,4361.99,54.780000000000655
2026-03-23T15:42:00+00:00,0,down,4416.82,4374.33,42.48999999999978
2026-03-23T15:46:00+00:00,0,down,4402.2,4363.23,38.970000000000255
2026-03-23T15:47:00+00:00,0,down,4400.34,4357.71,42.63000000000011
