signal_idx,entry_idx,exit_idx,entry_time,exit_time,probability,entry_price,exit_price,pnl_usd,pnl_pct,bars_held,exit_reason
13582,13583,13586,2025-12-12 07:15:00+00:00,2025-12-12 08:00:00+00:00,0.2561659812927246,4286.04,4293.48,7.4399999999996,0.17358680740262805,4,timeout
13586,13587,13590,2025-12-12 08:15:00+00:00,2025-12-12 09:00:00+00:00,0.2628064155578613,4293.69,4316.9,23.210000000000036,0.5405606832351669,4,timeout
13590,13591,13594,2025-12-12 09:15:00+00:00,2025-12-12 10:00:00+00:00,0.354274719953537,4317.3,4319.47,2.1700000000000728,0.050262895791352756,4,timeout
13594,13595,13598,2025-12-12 10:15:00+00:00,2025-12-12 11:00:00+00:00,0.4245940446853637,4319.86,4335.66,15.800000000000182,0.36575259383406367,4,timeout
13598,13599,13602,2025-12-12 11:15:00+00:00,2025-12-12 12:00:00+00:00,0.4489159882068634,4336.01,4332.9,-3.110000000000582,-0.07172492683366925,4,timeout
13602,13603,13606,2025-12-12 12:15:00+00:00,2025-12-12 13:00:00+00:00,0.4071984887123108,4333.22,4336.86,3.639999999999418,0.08400219698052297,4,timeout
13606,13607,13610,2025-12-12 13:15:00+00:00,2025-12-12 14:00:00+00:00,0.5520729422569275,4337.22,4342.12,4.899999999999636,0.11297559266072821,4,timeout
13610,13611,13614,2025-12-12 14:15:00+00:00,2025-12-12 15:00:00+00:00,0.666028618812561,4342.44,4343.5,1.0600000000004002,0.024410239404583606,4,timeout
13614,13615,13615,2025-12-12 15:15:00+00:00,2025-12-12 15:15:00+00:00,0.7044628858566284,4343.83,4326.45468,-17.3753200000001,-0.40000000000000235,1,stop_loss
13615,13616,13617,2025-12-12 15:30:00+00:00,2025-12-12 15:45:00+00:00,0.7965133786201477,4300.83,4283.62668,-17.20331999999962,-0.39999999999999114,2,stop_loss
13617,13618,13619,2025-12-12 16:00:00+00:00,2025-12-12 16:15:00+00:00,0.9022981524467468,4290.19,4273.02924,-17.160759999999755,-0.3999999999999943,2,stop_loss
13619,13620,13620,2025-12-12 16:30:00+00:00,2025-12-12 16:30:00+00:00,0.9247851371765136,4290.05,4272.8898,-17.16020000000026,-0.400000000000006,1,stop_loss
13620,13621,13624,2025-12-12 16:45:00+00:00,2025-12-12 17:30:00+00:00,0.9320498108863832,4274.16,4293.25,19.090000000000146,0.44663746794692166,4,timeout
13624,13625,13628,2025-12-12 17:45:00+00:00,2025-12-12 18:30:00+00:00,0.8686625361442566,4293.61,4292.04,-1.569999999999709,-0.036565966634130934,4,timeout
13628,13629,13632,2025-12-12 18:45:00+00:00,2025-12-12 19:30:00+00:00,0.8052325248718262,4292.36,4297.37,5.010000000000218,0.11671900772535898,4,timeout
13632,13633,13636,2025-12-12 19:45:00+00:00,2025-12-12 20:30:00+00:00,0.8249541521072388,4297.73,4298.93,1.2000000000007276,0.027921716813311393,4,timeout
13636,13637,13640,2025-12-12 20:45:00+00:00,2025-12-12 21:30:00+00:00,0.8136246800422668,4299.01,4301.17,2.1599999999998545,0.050244125973185796,4,timeout
13640,13641,13644,2025-12-12 21:45:00+00:00,2025-12-14 23:30:00+00:00,0.7325029969215393,4301.15,4306.07,4.920000000000073,0.11438801250828437,4,timeout
13644,13645,13648,2025-12-14 23:45:00+00:00,2025-12-15 00:30:00+00:00,0.3731232583522796,4306.31,4305.65,-0.660000000000764,-0.015326346686624139,4,timeout
13648,13649,13652,2025-12-15 00:45:00+00:00,2025-12-15 01:30:00+00:00,0.2654493749141693,4305.97,4319.82,13.849999999999454,0.3216464582892926,4,timeout
13652,13653,13656,2025-12-15 01:45:00+00:00,2025-12-15 02:30:00+00:00,0.2851593792438507,4320.15,4328.79,8.640000000000327,0.19999305579668133,4,timeout
13656,13657,13660,2025-12-15 02:45:00+00:00,2025-12-15 03:30:00+00:00,0.2656579315662384,4329.04,4327.77,-1.269999999999527,-0.02933675826510097,4,timeout
13699,13700,13703,2025-12-15 13:30:00+00:00,2025-12-15 14:15:00+00:00,0.2546817660331726,4340.24,4322.87904,-17.360959999999977,-0.39999999999999947,4,stop_loss
13703,13704,13707,2025-12-15 14:30:00+00:00,2025-12-15 15:15:00+00:00,0.3490212559700012,4324.73,4314.3,-10.429999999999382,-0.2411711251338091,4,timeout
13707,13708,13711,2025-12-15 15:30:00+00:00,2025-12-15 16:15:00+00:00,0.5679944157600403,4314.13,4296.87348,-17.25651999999991,-0.3999999999999979,4,stop_loss
13711,13712,13715,2025-12-15 16:30:00+00:00,2025-12-15 17:15:00+00:00,0.5592988729476929,4296.21,4302.14,5.930000000000291,0.13802863454068331,4,timeout
13715,13716,13719,2025-12-15 17:30:00+00:00,2025-12-15 18:15:00+00:00,0.5696290135383606,4302.26,4306.48,4.219999999999345,0.09808798166543503,4,timeout
13719,13720,13723,2025-12-15 18:30:00+00:00,2025-12-15 19:15:00+00:00,0.4012117385864258,4306.57,4309.23,2.6599999999998545,0.0617660922729656,4,timeout
13723,13724,13727,2025-12-15 19:30:00+00:00,2025-12-15 20:15:00+00:00,0.420739084482193,4309.56,4304.97,-4.5900000000001455,-0.10650739286609642,4,timeout
13727,13728,13731,2025-12-15 20:30:00+00:00,2025-12-15 21:15:00+00:00,0.559762716293335,4305.17,4303.82,-1.3500000000003638,-0.03135764673637426,4,timeout
13731,13732,13735,2025-12-15 21:30:00+00:00,2025-12-15 23:15:00+00:00,0.686958909034729,4304.07,4307.72,3.6500000000005457,0.08480345347544409,4,timeout
13735,13736,13739,2025-12-15 23:30:00+00:00,2025-12-16 00:15:00+00:00,0.6083794832229614,4308.11,4309.45,1.3400000000001455,0.031104126867701747,4,timeout
13739,13740,13743,2025-12-16 00:30:00+00:00,2025-12-16 01:15:00+00:00,0.5675633549690247,4309.8,4311.31,1.5100000000002183,0.03503642860458068,4,timeout
