run_id,window,horizon,trend_threshold,long_target_threshold,short_target_threshold,long_adverse_limit,short_adverse_limit,min_15m_drop,min_15m_rise,stage1_min_prob,stage2_min_prob,return_code,elapsed_s,status,trades,n_days,total_pnl,avg_trade,avg_day,positive_days_pct,stage1_balanced_accuracy,stage2_balanced_accuracy,score
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_p10.55_p20.6_sf,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,0.55,0.6,0,350.38,OK,494,28,2105.0499999999893,4.261234817813744,75.18035714285676,71.42857142857143,0.6465266919883197,0.5500069853415295,3369.342699627233
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_p10.6_p20.6_sf,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,0.6,0.6,0,411.8,OK,425,26,1918.3600000000024,4.513788235294124,73.78307692307702,73.07692307692307,0.6446551531271751,0.5892327001146611,3238.3619308838943
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_p10.6_p20.65_sf,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,0.6,0.65,0,316.61,OK,401,27,1758.2099999999964,4.3845635910224345,65.11888888888876,74.07407407407408,0.6221793113437082,0.5607886866395091,3059.7394273802465
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_p10.65_p20.6_sf,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,0.65,0.6,0,314.41,OK,389,24,1771.4200000000046,4.5537789203084955,73.80916666666685,66.66666666666666,0.62964869377203,0.583659346439608,3021.746013106279
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_p10.55_p20.55_sf,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,0.55,0.55,0,294.9,OK,487,29,1670.9499999999935,3.431108829568775,57.61896551724115,68.96551724137932,0.6684587582920212,0.5247082552946261,2885.3134277084127
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_p10.55_p20.65_sf,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,0.55,0.65,0,375.63,OK,466,30,1655.7499999999955,3.553111587982823,55.191666666666514,66.66666666666666,0.6274347507472712,0.540792041851387,2863.208708518049
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_p10.65_p20.65_sf,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,0.65,0.65,0,314.62,OK,364,25,1501.6000000000013,4.125274725274728,60.06400000000005,68.0,0.6043333927734363,0.5716392713815395,2753.2392713815407
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_p10.65_p20.55_sf,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,0.65,0.55,0,345.42,OK,382,27,1386.9399999999987,3.63073298429319,51.3681481481481,66.66666666666666,0.6436758816582215,0.5616869571813251,2615.29362384799
w150_h25_thr0.008_d15_lt0.006_st0.008_ls15_ss18_r15_p10.6_p20.55_sf,150,25,0.008,0.006,0.008,15.0,18.0,15.0,15.0,0.6,0.55,0,499.0,OK,451,27,1338.529999999996,2.967915742793783,49.57518518518504,66.66666666666666,0.6671160926088642,0.5285422929810447,2533.7389596477074
