idx,is_uptrend,future_gain_pct,actual,timestamp,rf_probability,gb_probability,rf_signal,gb_signal
120,1,0.6000036363856807,1,2025-05-21 05:00:00+00:00,0.02957642273977586,0.014164929768404097,0,0
121,0,0.515630913632585,0,2025-05-21 05:15:00+00:00,0.013883802350681856,0.00730916259877598,0,0
122,0,0.23365120765071204,0,2025-05-21 05:30:00+00:00,0.044862590745374464,0.02943362134073068,0,0
123,0,0.12845137693243092,0,2025-05-21 05:45:00+00:00,0.025921701454146052,0.01391996061938041,0,0
124,0,0.1822213506705071,0,2025-05-21 06:00:00+00:00,0.016354786884793727,0.010908967994914451,0,0
125,0,0.05544089066996537,0,2025-05-21 06:15:00+00:00,0.022239287040361846,0.008907409558746963,0,0
126,0,0.0358487724054844,0,2025-05-21 06:30:00+00:00,0.015542557699610146,0.009289461197223002,0,0
127,0,-0.0006023824224803641,0,2025-05-21 06:45:00+00:00,0.018731721952828986,0.013226156885816093,0,0
128,0,0.11232969369021932,0,2025-05-21 07:00:00+00:00,0.021962893052864873,0.04219636314672286,0,0
129,0,0.08150451293507631,0,2025-05-21 07:15:00+00:00,0.010615192135559184,0.048243113674094625,0,0
130,0,-0.006033728542547383,0,2025-05-21 07:30:00+00:00,0.008137030067174207,0.032349148821725,0,0
131,0,0.07522817703094134,0,2025-05-21 07:45:00+00:00,0.01409985991834952,0.03965152535240423,0,0
132,0,0.21389565401546476,0,2025-05-21 08:00:00+00:00,0.013480560991653097,0.010270562093128377,0,0
133,0,0.160866015542323,0,2025-05-21 08:15:00+00:00,0.014441851854304475,0.010332357935188658,0,0
134,0,0.09851412892053787,0,2025-05-21 08:30:00+00:00,0.010306250277242114,0.015156700090296736,0,0
135,0,0.1556582530610161,0,2025-05-21 08:45:00+00:00,0.011758075787244516,0.013208137531447275,0,0
136,0,0.19650938861394368,0,2025-05-21 09:00:00+00:00,0.009464329206417684,0.00913272430293761,0,0
137,0,0.2147517216382648,0,2025-05-21 09:15:00+00:00,0.008501808660210546,0.009287156514828573,0,0
138,0,0.3256107847612938,0,2025-05-21 09:30:00+00:00,0.013316158694916437,0.011905309267384393,0,0
139,0,0.14334646085132707,0,2025-05-21 09:45:00+00:00,0.017017986608369468,0.010567941974978453,0,0
140,0,0.21048308434725346,0,2025-05-21 10:00:00+00:00,0.009304230495377689,0.008975647394091417,0,0
141,0,0.05728931102065704,0,2025-05-21 10:15:00+00:00,0.011328153704464855,0.011032223523112254,0,0
142,0,0.16157625946428888,0,2025-05-21 10:30:00+00:00,0.010904670833310119,0.010729467286916204,0,0
143,0,0.1388939212773382,0,2025-05-21 10:45:00+00:00,0.008948281349541667,0.009419636660278459,0,0
144,0,0.09758602978942016,0,2025-05-21 11:00:00+00:00,0.012416699405983797,0.018281619987908615,0,0
145,0,0.014489909890873415,0,2025-05-21 11:15:00+00:00,0.008244474325237235,0.012644938178510636,0,0
146,0,0.147224204021908,0,2025-05-21 11:30:00+00:00,0.010784433625663323,0.014917356532368387,0,0
147,0,0.044393708777264375,0,2025-05-21 11:45:00+00:00,0.009900172067421551,0.01539753296931212,0,0
148,0,0.05891719264108608,0,2025-05-21 12:00:00+00:00,0.009168243586791138,0.012890511360793167,0,0
149,0,0.3519481543960117,0,2025-05-21 12:15:00+00:00,0.04626070930128277,0.023824289974391205,0,0
150,0,0.32646949162304084,0,2025-05-21 12:30:00+00:00,0.02960295406349141,0.021557303136915344,0,0
151,0,0.21103753561447042,0,2025-05-21 12:45:00+00:00,0.015373519660890404,0.014618048286521667,0,0
152,0,0.11948876956817116,0,2025-05-21 13:00:00+00:00,0.015365117024044363,0.01837822885462782,0,0
153,0,0.15736117415644782,0,2025-05-21 13:15:00+00:00,0.016002919838946014,0.020188698817740856,0,0
154,0,0.07624510987464886,0,2025-05-21 13:30:00+00:00,0.02465792562880604,0.022426493865608885,0,0
155,0,0.1265255714839298,0,2025-05-21 13:45:00+00:00,0.03624141666259493,0.0300309301421467,0,0
156,0,0.44136860644531384,0,2025-05-21 14:00:00+00:00,0.018337508425935536,0.02032146819720112,0,0
157,0,0.2722051337888233,0,2025-05-21 14:15:00+00:00,0.015190979588397708,0.02004833696219277,0,0
158,0,0.3596240294237876,0,2025-05-21 14:30:00+00:00,0.010876782680658491,0.013542630164765167,0,0
159,0,0.3289493593506924,0,2025-05-21 14:45:00+00:00,0.010875089116440154,0.017550620878586914,0,0
160,0,0.09359253433487134,0,2025-05-21 15:00:00+00:00,0.012880793056985093,0.018508661636816973,0,0
161,0,0.09058654789763719,0,2025-05-21 15:15:00+00:00,0.010599764290360338,0.013014265051456916,0,0
162,0,0.07910317529806773,0,2025-05-21 15:30:00+00:00,0.012172807572264233,0.012254717623910475,0,0
163,0,0.08303140096618357,0,2025-05-21 15:45:00+00:00,0.008470188559908096,0.009985977558747852,0,0
164,0,0.033206243981365534,0,2025-05-21 16:00:00+00:00,0.008763585864366107,0.007834647693361124,0,0
165,0,0.17069847398585744,0,2025-05-21 16:15:00+00:00,0.006309361547633115,0.007124900673792455,0,0
166,0,0.29402334037133454,0,2025-05-21 16:30:00+00:00,0.011418708041661377,0.008231518273447784,0,0
167,0,0.403551739692475,0,2025-05-21 16:45:00+00:00,0.008139113637770989,0.008087105650497181,0,0
168,0,0.15975598707456173,0,2025-05-21 17:00:00+00:00,0.019157224368798482,0.009958934383442515,0,0
169,0,0.17094894787870205,0,2025-05-21 17:15:00+00:00,0.0076802237166976334,0.010146747735416038,0,0
170,0,0.09627572885857592,0,2025-05-21 17:30:00+00:00,0.012566183361023463,0.011051550515124941,0,0
171,0,0.004824464861321036,0,2025-05-21 17:45:00+00:00,0.008996249817873501,0.007105581956480983,0,0
172,0,0.3374401632268785,0,2025-05-21 18:00:00+00:00,0.006127792145064325,0.007307268896496278,0,0
173,0,0.33282539490954405,0,2025-05-21 18:15:00+00:00,0.00681175645684834,0.007105581956480983,0,0
174,0,0.2925758133305931,0,2025-05-21 18:30:00+00:00,0.005405776670713321,0.006886883405723198,0,0
175,0,0.3182955049433774,0,2025-05-21 18:45:00+00:00,0.005810165040085918,0.007194843751738844,0,0
176,0,0.06470193473832103,0,2025-05-21 19:00:00+00:00,0.031935671731234065,0.017509903686775602,0,0
177,0,0.005714629451383536,0,2025-05-21 19:15:00+00:00,0.009429352268237774,0.0062548464747775945,0,0
178,0,0.04394321092440373,0,2025-05-21 19:30:00+00:00,0.00721739936226801,0.007440663402584292,0,0
179,0,0.04520277966959781,0,2025-05-21 19:45:00+00:00,0.0074812689509058455,0.008404943657225954,0,0
180,0,0.13147419969604515,0,2025-05-21 20:00:00+00:00,0.006914219527823884,0.007312492051326135,0,0
181,0,0.11544837980406714,0,2025-05-21 20:15:00+00:00,0.00833016936313885,0.01050789888457443,0,0
182,0,0.1643605920600208,0,2025-05-21 20:30:00+00:00,0.010045257786091607,0.007622614786470029,0,0
183,0,0.1839993001993801,0,2025-05-21 20:45:00+00:00,0.009213532772982322,0.014171337562034226,0,0
184,0,0.12268274302939454,0,2025-05-21 22:00:00+00:00,0.005248414201436233,0.0066840757666810835,0,0
185,0,0.1180801137424654,0,2025-05-21 22:15:00+00:00,0.005615338189782286,0.007808805162570679,0,0
186,0,0.18383183907179715,0,2025-05-21 22:30:00+00:00,0.010012425897132107,0.007028727654100722,0,0
187,0,0.18745498217368817,0,2025-05-21 22:45:00+00:00,0.00520122608821746,0.006079899659632508,0,0
188,0,0.1541690379189556,0,2025-05-21 23:00:00+00:00,0.005517121102755909,0.006079899659632508,0,0
189,0,0.10533760703053285,0,2025-05-21 23:15:00+00:00,0.005596640827799967,0.006079899659632508,0,0
190,0,0.1119662415762034,0,2025-05-21 23:30:00+00:00,0.005596640827799967,0.006364261537676245,0,0
191,0,0.18131820139572793,0,2025-05-21 23:45:00+00:00,0.008916199285847212,0.008747741285713347,0,0
192,0,0.18623150471445668,0,2025-05-22 00:00:00+00:00,0.008532604112938479,0.01021664560400652,0,0
193,0,0.5668111302189892,0,2025-05-22 00:15:00+00:00,0.004838600601876521,0.0063655972926080565,0,0
194,0,0.5800764208562806,0,2025-05-22 00:30:00+00:00,0.0051539332212023415,0.006425882043028908,0,0
195,0,0.5770468918292758,0,2025-05-22 00:45:00+00:00,0.007965670451594764,0.0070307930169074846,0,0
196,0,0.47245798369839026,0,2025-05-22 01:00:00+00:00,0.020487883993388037,0.02417724597984194,0,0
197,0,0.13839047681809413,0,2025-05-22 01:15:00+00:00,0.07148648088747306,0.03911061827302817,0,0
198,0,0.028119465849807786,0,2025-05-22 01:30:00+00:00,0.03514231863272246,0.008764360325513443,0,0
199,0,0.20010904145373504,0,2025-05-22 01:45:00+00:00,0.01575713364301758,0.009192208758200145,0,0
200,0,0.13231789824095247,0,2025-05-22 02:00:00+00:00,0.01446226819337022,0.006573074733656044,0,0
201,0,0.24359915504352453,0,2025-05-22 02:15:00+00:00,0.00895237477770397,0.006742226335123416,0,0
202,0,0.05831984998339584,0,2025-05-22 02:30:00+00:00,0.017308005368624535,0.008168404962562057,0,0
203,0,0.13318847216360385,0,2025-05-22 02:45:00+00:00,0.006434206922133263,0.006260177108253505,0,0
204,0,0.09424281136778007,0,2025-05-22 03:00:00+00:00,0.009357665389366169,0.007651415377861993,0,0
205,0,0.015567557210772204,0,2025-05-22 03:15:00+00:00,0.00672663300119413,0.0063368843381264315,0,0
206,0,0.002994433348402591,0,2025-05-22 03:30:00+00:00,0.006351200354812936,0.005773932289467207,0,0
207,0,0.1100284814870356,0,2025-05-22 03:45:00+00:00,0.011610929602536573,0.007059482252679418,0,0
208,0,0.12772540836150978,0,2025-05-22 04:00:00+00:00,0.012359724081165566,0.007494927588951759,0,0
209,0,0.07791569521777164,0,2025-05-22 04:15:00+00:00,0.006992409841264068,0.006906200897905055,0,0
210,0,0.08601390008601062,0,2025-05-22 04:30:00+00:00,0.007839534787878324,0.007334267845577249,0,0
211,0,0.026058280692607863,0,2025-05-22 04:45:00+00:00,0.005822412798583942,0.009364935139470582,0,0
212,0,0.08241725307790979,0,2025-05-22 05:00:00+00:00,0.00566848796535261,0.006497328188206272,0,0
213,0,0.04643666039521274,0,2025-05-22 05:15:00+00:00,0.005535807565048827,0.006609903757775364,0,0
214,0,-0.0008992590105676526,0,2025-05-22 05:30:00+00:00,0.00554495944948096,0.006497328188206272,0,0
215,0,0.0984251968503997,0,2025-05-22 05:45:00+00:00,0.018453273373893145,0.01727972789010185,0,0
216,0,0.019499902500490225,0,2025-05-22 06:00:00+00:00,0.006763576843425119,0.007218661440814213,0,0
217,0,0.04952233457289511,0,2025-05-22 06:15:00+00:00,0.01199556615190333,0.011875457720747044,0,0
218,0,0.034523855984474355,0,2025-05-22 06:30:00+00:00,0.006806121291777975,0.0069295806625062056,0,0
219,0,0.14369111820549033,0,2025-05-22 06:45:00+00:00,0.013141362475296443,0.010008777811170003,0,0
220,0,0.17079213875058008,0,2025-05-22 07:00:00+00:00,0.011493990597920398,0.009108027622226728,0,0
221,0,0.025526062109424638,0,2025-05-22 07:15:00+00:00,0.018977449661970496,0.033517870910988415,0,0
222,0,0.07661730108797114,0,2025-05-22 07:30:00+00:00,0.010043084598097335,0.011495432820088825,0,0
223,0,0.0718228889630119,0,2025-05-22 07:45:00+00:00,0.007959020050797135,0.010062481939693555,0,0
224,0,0.0003005683747896331,0,2025-05-22 08:00:00+00:00,0.008371521222690146,0.009753668715139394,0,0
225,0,0.0030132008328459694,0,2025-05-22 08:15:00+00:00,0.015818895449872798,0.015292727241938869,0,0
226,0,0.019607843137257646,0,2025-05-22 08:30:00+00:00,0.014679817906005312,0.017271451280767597,0,0
227,0,0.07912228621127737,0,2025-05-22 08:45:00+00:00,0.015035407190917338,0.012686401379890055,0,0
228,0,-0.002113973363940558,0,2025-05-22 09:00:00+00:00,0.02663713887932285,0.021404418565244353,0,0
229,0,0.10221825714847683,0,2025-05-22 09:15:00+00:00,0.024512323764868667,0.018032782606634396,0,0
230,0,0.046849308443762144,0,2025-05-22 09:30:00+00:00,0.015288785946332838,0.01151294360642743,0,0
231,0,0.08563224129531405,0,2025-05-22 09:45:00+00:00,0.0211563643737309,0.01488370511220835,0,0
232,0,0.019062604012227577,0,2025-05-22 10:00:00+00:00,0.022594813814992447,0.018288302903873493,0,0
233,0,0.03940074497716824,0,2025-05-22 10:15:00+00:00,0.055214219202917726,0.046482788923592276,0,0
234,0,0.04091677830379978,0,2025-05-22 10:30:00+00:00,0.0717409682183928,0.05977816028550056,0,0
235,1,0.7626719355574175,1,2025-05-22 10:45:00+00:00,0.18864314048482475,0.8103486890092985,0,1
236,1,0.6565003249099771,1,2025-05-22 11:00:00+00:00,0.15289070145753134,0.53798539042909,0,1
237,1,0.6073150966817777,1,2025-05-22 11:15:00+00:00,0.09089953148901339,0.24415469008031232,0,0
238,0,0.44574001630238913,0,2025-05-22 11:30:00+00:00,0.041891282572075104,0.032080215875217484,0,0
239,0,0.0036204228050399564,0,2025-05-22 11:45:00+00:00,0.047952629934178696,0.025732502819237547,0,0
240,0,0.2385646210783445,0,2025-05-22 12:00:00+00:00,0.023107145697624617,0.021492452622653584,0,0
241,0,0.15495446513524863,0,2025-05-22 12:15:00+00:00,0.0226147297994863,0.023189081484622422,0,0
242,0,0.270045511589588,0,2025-05-22 12:30:00+00:00,0.022590844474890265,0.024826848891092494,0,0
243,0,0.35076675372784694,0,2025-05-22 12:45:00+00:00,0.01754989224547458,0.028264807894620277,0,0
244,0,0.02383114277872387,0,2025-05-22 13:00:00+00:00,0.031806151530689865,0.01911015882769167,0,0
245,0,0.0676495992365331,0,2025-05-22 13:15:00+00:00,0.014485229163590024,0.01398051295884132,0,0
246,0,0.03324890127494148,0,2025-05-22 13:30:00+00:00,0.0188437662533921,0.01814657300897493,0,0
247,0,0.5219771863117826,0,2025-05-22 13:45:00+00:00,0.0942404997015633,0.05000659831492789,0,0
248,0,0.4416238872020177,0,2025-05-22 14:00:00+00:00,0.0900630321595727,0.0511085306602508,0,0
249,0,0.21318340747748368,0,2025-05-22 14:15:00+00:00,0.0426720334407108,0.02023389372679861,0,0
250,0,0.06146616484437389,0,2025-05-22 14:30:00+00:00,0.0328645299647519,0.015428083737418346,0,0
251,0,0.05459343059052446,0,2025-05-22 14:45:00+00:00,0.03913014522415354,0.016406842222481618,0,0
252,0,0.21369534885842303,0,2025-05-22 15:00:00+00:00,0.06313595231674483,0.025264347316252125,0,0
253,0,0.16816415735793963,0,2025-05-22 15:15:00+00:00,0.03564473740124167,0.02793583309850215,0,0
254,0,0.377839873648404,0,2025-05-22 15:30:00+00:00,0.032038940749327754,0.02146806173610027,0,0
255,0,0.3071515938800315,0,2025-05-22 15:45:00+00:00,0.024740731471467766,0.020349709930725254,0,0
256,0,0.3296853417525439,0,2025-05-22 16:00:00+00:00,0.015012155022402109,0.008329908368592702,0,0
257,0,0.15425083792448346,0,2025-05-22 16:15:00+00:00,0.020283115240480872,0.008365041070256898,0,0
258,0,0.06449112565776874,0,2025-05-22 16:30:00+00:00,0.013907662215097778,0.008605002426205325,0,0
259,0,0.0075721321306768275,0,2025-05-22 16:45:00+00:00,0.009224268150610069,0.0066166949730869515,0,0
260,0,0.07367342360095795,0,2025-05-22 17:00:00+00:00,0.00929628304863916,0.0060352455109388475,0,0
261,0,0.09769921385509128,0,2025-05-22 17:15:00+00:00,0.016758397601687236,0.008911593722386535,0,0
262,0,0.1128870249717101,0,2025-05-22 17:30:00+00:00,0.021791117913135233,0.01107207536561789,0,0
263,0,0.06794529190693425,0,2025-05-22 17:45:00+00:00,0.008970411239610331,0.007678048642991418,0,0
264,0,-0.0018193119968448713,0,2025-05-22 18:00:00+00:00,0.006236701194834446,0.006582625861213596,0,0
265,0,0.070716850338255,0,2025-05-22 18:15:00+00:00,0.00641101587300985,0.0074262712534004,0,0
266,0,0.09502038536381437,0,2025-05-22 18:30:00+00:00,0.005363431630219742,0.005323863606213265,0,0
