signal_idx,ts,entry_time,exit_time,pred,side,entry_price,exit_price,pnl,entry_signal_prob,last_signal_prob,target_updates,last_target_signal_idx,last_target_time,last_target_price,exit_reason
18,2025-11-28T05:24:00+00:00,2025-11-28T05:25:00+00:00,2025-11-28T08:10:00+00:00,2,up,4184.21,4172.21,-12.0,0.9998932489476935,0.9998932489476935,0,18,2025-11-28T05:49:00+00:00,4185.49,stop_loss
46,2025-11-28T08:21:00+00:00,2025-11-28T08:22:00+00:00,2025-11-28T09:15:00+00:00,2,up,4168.47,4161.65,-6.8200000000006185,0.9209443498883599,0.9209443498883599,0,46,2025-11-28T09:33:00+00:00,4164.58,timeout
113,2025-11-28T14:43:00+00:00,2025-11-28T14:44:00+00:00,2025-11-28T15:08:00+00:00,2,up,4198.81,4193.31,-5.5,0.9436496016412087,0.9436496016412087,0,113,2025-11-28T15:08:00+00:00,4193.31,timeout
193,2025-12-01T14:50:00+00:00,2025-12-01T14:51:00+00:00,2025-12-01T15:15:00+00:00,0,down,4236.99,4225.66,11.329999999999927,0.9996238193020685,0.9996238193020685,0,193,2025-12-01T15:15:00+00:00,4225.66,timeout
282,2025-12-02T01:09:00+00:00,2025-12-02T01:10:00+00:00,2025-12-02T01:12:00+00:00,0,down,4206.06,4204.32,1.7400000000006912,0.8230214391177134,0.822566786820052,0,282,2025-12-02T01:34:00+00:00,4214.98,reverse_signal
287,2025-12-02T01:14:00+00:00,2025-12-02T01:15:00+00:00,2025-12-02T01:41:00+00:00,0,down,4205.48,4212.18,-6.700000000000728,0.966532175654511,0.9846273183429489,2,289,2025-12-02T01:41:00+00:00,4212.18,timeout
369,2025-12-02T16:01:00+00:00,2025-12-02T16:02:00+00:00,2025-12-02T16:26:00+00:00,0,down,4168.97,4179.08,-10.109999999999673,0.9597296202438358,0.9597296202438358,0,369,2025-12-02T16:26:00+00:00,4179.08,timeout
491,2025-12-05T16:12:00+00:00,2025-12-05T16:13:00+00:00,2025-12-05T16:45:00+00:00,0,down,4212.94,4210.26,2.6799999999993815,0.5437145759190072,0.9998830721303172,3,499,2025-12-05T16:45:00+00:00,4210.26,timeout
919,2025-12-12T15:24:00+00:00,2025-12-12T15:25:00+00:00,2025-12-12T15:59:00+00:00,0,down,4309.44,4286.18,23.25999999999931,0.9982907515316091,0.9786647163683128,8,951,2025-12-12T16:21:00+00:00,4273.72,reverse_signal
954,2025-12-12T15:59:00+00:00,2025-12-12T16:00:00+00:00,2025-12-12T16:04:00+00:00,2,up,4290.04,4278.04,-12.0,0.9520176470545284,0.9979314983647963,4,958,2025-12-12T16:28:00+00:00,4291.08,stop_loss
