idx,timestamp,actual,lstm_probability,lstm_signal
151,2025-05-21 12:45:00+00:00,0,0.4111444354057312,0
152,2025-05-21 13:00:00+00:00,0,0.40390628576278687,0
153,2025-05-21 13:15:00+00:00,0,0.3909631073474884,0
154,2025-05-21 13:30:00+00:00,0,0.379244327545166,0
155,2025-05-21 13:45:00+00:00,0,0.3640080392360687,0
156,2025-05-21 14:00:00+00:00,0,0.3484027087688446,0
157,2025-05-21 14:15:00+00:00,0,0.3358379602432251,0
158,2025-05-21 14:30:00+00:00,0,0.3256230056285858,0
159,2025-05-21 14:45:00+00:00,0,0.31506869196891785,0
160,2025-05-21 15:00:00+00:00,0,0.31057682633399963,0
161,2025-05-21 15:15:00+00:00,0,0.30886194109916687,0
162,2025-05-21 15:30:00+00:00,0,0.3074885606765747,0
163,2025-05-21 15:45:00+00:00,0,0.3056998550891876,0
164,2025-05-21 16:00:00+00:00,0,0.30472126603126526,0
165,2025-05-21 16:15:00+00:00,0,0.30452585220336914,0
166,2025-05-21 16:30:00+00:00,0,0.303321897983551,0
167,2025-05-21 16:45:00+00:00,0,0.3050187826156616,0
168,2025-05-21 17:00:00+00:00,0,0.31484201550483704,0
169,2025-05-21 17:15:00+00:00,0,0.3274795711040497,0
170,2025-05-21 17:30:00+00:00,0,0.34321293234825134,0
171,2025-05-21 17:45:00+00:00,0,0.3590684235095978,0
172,2025-05-21 18:00:00+00:00,0,0.37309908866882324,0
173,2025-05-21 18:15:00+00:00,0,0.38282573223114014,0
174,2025-05-21 18:30:00+00:00,0,0.38442617654800415,0
175,2025-05-21 18:45:00+00:00,0,0.37944725155830383,0
176,2025-05-21 19:00:00+00:00,0,0.38437792658805847,0
177,2025-05-21 19:15:00+00:00,0,0.3904503285884857,0
178,2025-05-21 19:30:00+00:00,0,0.39665380120277405,0
179,2025-05-21 19:45:00+00:00,0,0.402858167886734,0
180,2025-05-21 20:00:00+00:00,0,0.4065665006637573,0
181,2025-05-21 20:15:00+00:00,0,0.41094961762428284,0
182,2025-05-21 20:30:00+00:00,0,0.40571364760398865,0
183,2025-05-21 20:45:00+00:00,0,0.393974244594574,0
184,2025-05-21 22:00:00+00:00,0,0.380830854177475,0
185,2025-05-21 22:15:00+00:00,0,0.3679726719856262,0
186,2025-05-21 22:30:00+00:00,0,0.3571890890598297,0
187,2025-05-21 22:45:00+00:00,0,0.34697359800338745,0
188,2025-05-21 23:00:00+00:00,0,0.34145867824554443,0
189,2025-05-21 23:15:00+00:00,0,0.33979180455207825,0
190,2025-05-21 23:30:00+00:00,0,0.3390624523162842,0
191,2025-05-21 23:45:00+00:00,0,0.3408149182796478,0
192,2025-05-22 00:00:00+00:00,0,0.3423616290092468,0
193,2025-05-22 00:15:00+00:00,0,0.3444618284702301,0
194,2025-05-22 00:30:00+00:00,0,0.3461237847805023,0
195,2025-05-22 00:45:00+00:00,0,0.34721070528030396,0
196,2025-05-22 01:00:00+00:00,0,0.3531232476234436,0
197,2025-05-22 01:15:00+00:00,0,0.37078577280044556,0
198,2025-05-22 01:30:00+00:00,0,0.38876742124557495,0
199,2025-05-22 01:45:00+00:00,0,0.4044809639453888,0
200,2025-05-22 02:00:00+00:00,0,0.4150489866733551,0
201,2025-05-22 02:15:00+00:00,0,0.4149934947490692,0
202,2025-05-22 02:30:00+00:00,0,0.4020773470401764,0
203,2025-05-22 02:45:00+00:00,0,0.38267117738723755,0
204,2025-05-22 03:00:00+00:00,0,0.3598251938819885,0
205,2025-05-22 03:15:00+00:00,0,0.3348432183265686,0
206,2025-05-22 03:30:00+00:00,0,0.3092781901359558,0
207,2025-05-22 03:45:00+00:00,0,0.2891969680786133,0
208,2025-05-22 04:00:00+00:00,0,0.2720184028148651,0
209,2025-05-22 04:15:00+00:00,0,0.2578206956386566,0
210,2025-05-22 04:30:00+00:00,0,0.24727678298950195,0
211,2025-05-22 04:45:00+00:00,0,0.24058902263641357,0
212,2025-05-22 05:00:00+00:00,0,0.2383832186460495,0
213,2025-05-22 05:15:00+00:00,0,0.23813682794570923,0
214,2025-05-22 05:30:00+00:00,0,0.23989026248455048,0
215,2025-05-22 05:45:00+00:00,0,0.2502363622188568,0
216,2025-05-22 06:00:00+00:00,0,0.2607208788394928,0
217,2025-05-22 06:15:00+00:00,0,0.27315688133239746,0
218,2025-05-22 06:30:00+00:00,0,0.28417736291885376,0
219,2025-05-22 06:45:00+00:00,0,0.29761627316474915,0
220,2025-05-22 07:00:00+00:00,0,0.3083437979221344,0
221,2025-05-22 07:15:00+00:00,0,0.3212590217590332,0
222,2025-05-22 07:30:00+00:00,0,0.32992416620254517,0
223,2025-05-22 07:45:00+00:00,0,0.3321668207645416,0
224,2025-05-22 08:00:00+00:00,0,0.3322293162345886,0
225,2025-05-22 08:15:00+00:00,0,0.3396804928779602,0
226,2025-05-22 08:30:00+00:00,0,0.3498251736164093,0
227,2025-05-22 08:45:00+00:00,0,0.35936054587364197,0
228,2025-05-22 09:00:00+00:00,0,0.36945557594299316,0
229,2025-05-22 09:15:00+00:00,0,0.3792538642883301,0
