idx,timestamp,actual,lstm_probability,lstm_signal
151,2025-05-21 12:45:00+00:00,0,0.01465713232755661,0
152,2025-05-21 13:00:00+00:00,0,0.013964446261525154,0
153,2025-05-21 13:15:00+00:00,0,0.013317733071744442,0
154,2025-05-21 13:30:00+00:00,0,0.014394628815352917,0
155,2025-05-21 13:45:00+00:00,0,0.013984781689941883,0
156,2025-05-21 14:00:00+00:00,0,0.013335914351046085,0
157,2025-05-21 14:15:00+00:00,0,0.01322475541383028,0
158,2025-05-21 14:30:00+00:00,0,0.011891230009496212,0
159,2025-05-21 14:45:00+00:00,0,0.011393752880394459,0
160,2025-05-21 15:00:00+00:00,0,0.012134935706853867,0
161,2025-05-21 15:15:00+00:00,0,0.011642511934041977,0
162,2025-05-21 15:30:00+00:00,0,0.01106416154652834,0
163,2025-05-21 15:45:00+00:00,0,0.010449239984154701,0
164,2025-05-21 16:00:00+00:00,0,0.010075254365801811,0
165,2025-05-21 16:15:00+00:00,0,0.009633798152208328,0
166,2025-05-21 16:30:00+00:00,0,0.00946328416466713,0
167,2025-05-21 16:45:00+00:00,0,0.009383277967572212,0
168,2025-05-21 17:00:00+00:00,0,0.010156599804759026,0
169,2025-05-21 17:15:00+00:00,0,0.01023823581635952,0
170,2025-05-21 17:30:00+00:00,0,0.010532858781516552,0
171,2025-05-21 17:45:00+00:00,0,0.010340630076825619,0
172,2025-05-21 18:00:00+00:00,0,0.010156378149986267,0
173,2025-05-21 18:15:00+00:00,0,0.009671586565673351,0
174,2025-05-21 18:30:00+00:00,0,0.008973841555416584,0
175,2025-05-21 18:45:00+00:00,0,0.008549702353775501,0
176,2025-05-21 19:00:00+00:00,0,0.009532937780022621,0
177,2025-05-21 19:15:00+00:00,0,0.00932229682803154,0
178,2025-05-21 19:30:00+00:00,0,0.009225893765687943,0
179,2025-05-21 19:45:00+00:00,0,0.009374967776238918,0
180,2025-05-21 20:00:00+00:00,0,0.009054272435605526,0
181,2025-05-21 20:15:00+00:00,0,0.009031416848301888,0
182,2025-05-21 20:30:00+00:00,0,0.008575690910220146,0
183,2025-05-21 20:45:00+00:00,0,0.008202806115150452,0
184,2025-05-21 22:00:00+00:00,0,0.007934319786727428,0
185,2025-05-21 22:15:00+00:00,0,0.007685991935431957,0
186,2025-05-21 22:30:00+00:00,0,0.007485893554985523,0
187,2025-05-21 22:45:00+00:00,0,0.007286563515663147,0
188,2025-05-21 23:00:00+00:00,0,0.0073344288393855095,0
189,2025-05-21 23:15:00+00:00,0,0.007781929802149534,0
190,2025-05-21 23:30:00+00:00,0,0.007889334112405777,0
191,2025-05-21 23:45:00+00:00,0,0.008473425172269344,0
192,2025-05-22 00:00:00+00:00,0,0.010356180369853973,0
193,2025-05-22 00:15:00+00:00,0,0.010565287433564663,0
194,2025-05-22 00:30:00+00:00,0,0.01048680767416954,0
195,2025-05-22 00:45:00+00:00,0,0.009613714180886745,0
196,2025-05-22 01:00:00+00:00,0,0.009860974736511707,0
197,2025-05-22 01:15:00+00:00,0,0.011582708917558193,0
198,2025-05-22 01:30:00+00:00,0,0.011950804851949215,0
199,2025-05-22 01:45:00+00:00,0,0.0115914735943079,0
200,2025-05-22 02:00:00+00:00,0,0.011633112095296383,0
201,2025-05-22 02:15:00+00:00,0,0.011249855160713196,0
202,2025-05-22 02:30:00+00:00,0,0.011058659292757511,0
203,2025-05-22 02:45:00+00:00,0,0.010035188868641853,0
204,2025-05-22 03:00:00+00:00,0,0.009437083266675472,0
205,2025-05-22 03:15:00+00:00,0,0.009084150195121765,0
206,2025-05-22 03:30:00+00:00,0,0.008466214872896671,0
207,2025-05-22 03:45:00+00:00,0,0.008281920105218887,0
208,2025-05-22 04:00:00+00:00,0,0.00789173785597086,0
209,2025-05-22 04:15:00+00:00,0,0.007494088727980852,0
210,2025-05-22 04:30:00+00:00,0,0.0071960981003940105,0
211,2025-05-22 04:45:00+00:00,0,0.006903673056513071,0
212,2025-05-22 05:00:00+00:00,0,0.006718098185956478,0
213,2025-05-22 05:15:00+00:00,0,0.0064916121773421764,0
214,2025-05-22 05:30:00+00:00,0,0.006437655072659254,0
215,2025-05-22 05:45:00+00:00,0,0.007096943911164999,0
216,2025-05-22 06:00:00+00:00,0,0.006975043099373579,0
217,2025-05-22 06:15:00+00:00,0,0.007153244223445654,0
218,2025-05-22 06:30:00+00:00,0,0.0071001299656927586,0
219,2025-05-22 06:45:00+00:00,0,0.007351243868470192,0
220,2025-05-22 07:00:00+00:00,0,0.007228664122521877,0
221,2025-05-22 07:15:00+00:00,0,0.0076621719636023045,0
222,2025-05-22 07:30:00+00:00,0,0.00759609742090106,0
223,2025-05-22 07:45:00+00:00,0,0.007476698141545057,0
224,2025-05-22 08:00:00+00:00,0,0.007444997318089008,0
225,2025-05-22 08:15:00+00:00,0,0.008258810266852379,0
226,2025-05-22 08:30:00+00:00,0,0.008718878962099552,0
227,2025-05-22 08:45:00+00:00,0,0.008833748288452625,0
228,2025-05-22 09:00:00+00:00,0,0.00909501127898693,0
229,2025-05-22 09:15:00+00:00,0,0.009389808401465416,0
230,2025-05-22 09:30:00+00:00,0,0.00887719914317131,0
231,2025-05-22 09:45:00+00:00,0,0.00849849358201027,0
232,2025-05-22 10:00:00+00:00,0,0.008256365545094013,0
233,2025-05-22 10:15:00+00:00,0,0.008347711525857449,0
234,2025-05-22 10:30:00+00:00,0,0.008663511835038662,0
235,2025-05-22 10:45:00+00:00,1,0.009936698712408543,0
236,2025-05-22 11:00:00+00:00,1,0.01060209609568119,0
237,2025-05-22 11:15:00+00:00,1,0.010283871553838253,0
238,2025-05-22 11:30:00+00:00,0,0.010721546597778797,0
239,2025-05-22 11:45:00+00:00,0,0.013184350915253162,0
240,2025-05-22 12:00:00+00:00,0,0.013423623517155647,0
241,2025-05-22 12:15:00+00:00,0,0.013230063952505589,0
242,2025-05-22 12:30:00+00:00,0,0.013356410898268223,0
243,2025-05-22 12:45:00+00:00,0,0.013102407567203045,0
244,2025-05-22 13:00:00+00:00,0,0.013495863415300846,0
245,2025-05-22 13:15:00+00:00,0,0.012696504592895508,0
246,2025-05-22 13:30:00+00:00,0,0.012566964142024517,0
247,2025-05-22 13:45:00+00:00,0,0.01611618883907795,0
248,2025-05-22 14:00:00+00:00,0,0.016858311370015144,0
249,2025-05-22 14:15:00+00:00,0,0.017064141109585762,0
250,2025-05-22 14:30:00+00:00,0,0.016749611124396324,0
251,2025-05-22 14:45:00+00:00,0,0.01665603183209896,0
252,2025-05-22 15:00:00+00:00,0,0.01787673681974411,0
253,2025-05-22 15:15:00+00:00,0,0.015453014522790909,0
254,2025-05-22 15:30:00+00:00,0,0.014660815708339214,0
255,2025-05-22 15:45:00+00:00,0,0.013671931810677052,0
256,2025-05-22 16:00:00+00:00,0,0.012699882499873638,0
257,2025-05-22 16:15:00+00:00,0,0.012341009452939034,0
258,2025-05-22 16:30:00+00:00,0,0.011745268478989601,0
259,2025-05-22 16:45:00+00:00,0,0.011340691708028316,0
260,2025-05-22 17:00:00+00:00,0,0.011243095621466637,0
261,2025-05-22 17:15:00+00:00,0,0.011757340282201767,0
262,2025-05-22 17:30:00+00:00,0,0.012588942423462868,0
263,2025-05-22 17:45:00+00:00,0,0.013323548249900341,0
264,2025-05-22 18:00:00+00:00,0,0.014226905070245266,0
265,2025-05-22 18:15:00+00:00,0,0.015820279717445374,0
266,2025-05-22 18:30:00+00:00,0,0.01732822135090828,0
267,2025-05-22 18:45:00+00:00,0,0.020155079662799835,0
268,2025-05-22 19:00:00+00:00,0,0.022242587059736252,0
269,2025-05-22 19:15:00+00:00,0,0.02489464357495308,0
270,2025-05-22 19:30:00+00:00,0,0.025203829631209373,0
271,2025-05-22 19:45:00+00:00,0,0.0280607957392931,0
272,2025-05-22 20:00:00+00:00,0,0.027744106948375702,0
273,2025-05-22 20:15:00+00:00,0,0.024131998419761658,0
274,2025-05-22 20:30:00+00:00,0,0.019682997837662697,0
275,2025-05-22 20:45:00+00:00,0,0.01562603749334812,0
276,2025-05-22 22:00:00+00:00,0,0.01254367921501398,0
277,2025-05-22 22:15:00+00:00,0,0.010436058044433594,0
278,2025-05-22 22:30:00+00:00,0,0.009086635895073414,0
279,2025-05-22 22:45:00+00:00,0,0.008401836268603802,0
280,2025-05-22 23:00:00+00:00,0,0.008051055483520031,0
281,2025-05-22 23:15:00+00:00,0,0.0077066910453140736,0
282,2025-05-22 23:30:00+00:00,0,0.007499552797526121,0
283,2025-05-22 23:45:00+00:00,0,0.007498471066355705,0
284,2025-05-23 00:00:00+00:00,0,0.008078004233539104,0
285,2025-05-23 00:15:00+00:00,0,0.008288483135402203,0
286,2025-05-23 00:30:00+00:00,0,0.00855586864054203,0
287,2025-05-23 00:45:00+00:00,0,0.009717278182506561,0
288,2025-05-23 01:00:00+00:00,0,0.009539425373077393,0
289,2025-05-23 01:15:00+00:00,0,0.009155082516372204,0
290,2025-05-23 01:30:00+00:00,0,0.009185128845274448,0
291,2025-05-23 01:45:00+00:00,0,0.008658841252326965,0
292,2025-05-23 02:00:00+00:00,0,0.008894702419638634,0
293,2025-05-23 02:15:00+00:00,0,0.008842811919748783,0
294,2025-05-23 02:30:00+00:00,0,0.008778641000390053,0
295,2025-05-23 02:45:00+00:00,0,0.008734466508030891,0
296,2025-05-23 03:00:00+00:00,0,0.00827791541814804,0
297,2025-05-23 03:15:00+00:00,0,0.00781765952706337,0
298,2025-05-23 03:30:00+00:00,0,0.007589632645249367,0
299,2025-05-23 03:45:00+00:00,0,0.007349249441176653,0
300,2025-05-23 04:00:00+00:00,0,0.007341340184211731,0
301,2025-05-23 04:15:00+00:00,0,0.007759726606309414,0
302,2025-05-23 04:30:00+00:00,0,0.007521946914494038,0
303,2025-05-23 04:45:00+00:00,0,0.007397715002298355,0
304,2025-05-23 05:00:00+00:00,0,0.007549491710960865,0
305,2025-05-23 05:15:00+00:00,0,0.0075912135653197765,0
306,2025-05-23 05:30:00+00:00,0,0.007502844091504812,0
307,2025-05-23 05:45:00+00:00,0,0.007856233976781368,0
308,2025-05-23 06:00:00+00:00,0,0.008138305507600307,0
309,2025-05-23 06:15:00+00:00,0,0.008166988380253315,0
310,2025-05-23 06:30:00+00:00,0,0.007951023988425732,0
311,2025-05-23 06:45:00+00:00,0,0.007841442711651325,0
312,2025-05-23 07:00:00+00:00,0,0.007934652268886566,0
313,2025-05-23 07:15:00+00:00,0,0.00763600692152977,0
314,2025-05-23 07:30:00+00:00,0,0.007353522814810276,0
315,2025-05-23 07:45:00+00:00,0,0.007331911940127611,0
316,2025-05-23 08:00:00+00:00,0,0.007168224081397057,0
317,2025-05-23 08:15:00+00:00,0,0.007648392580449581,0
318,2025-05-23 08:30:00+00:00,0,0.007737404201179743,0
319,2025-05-23 08:45:00+00:00,0,0.007623338606208563,0
320,2025-05-23 09:00:00+00:00,0,0.0075850230641663074,0
321,2025-05-23 09:15:00+00:00,0,0.007858716882765293,0
322,2025-05-23 09:30:00+00:00,0,0.007892708294093609,0
323,2025-05-23 09:45:00+00:00,0,0.007649056613445282,0
324,2025-05-23 10:00:00+00:00,0,0.007758496794849634,0
325,2025-05-23 10:15:00+00:00,0,0.007532718125730753,0
326,2025-05-23 10:30:00+00:00,0,0.007545555476099253,0
327,2025-05-23 10:45:00+00:00,1,0.007368800230324268,0
328,2025-05-23 11:00:00+00:00,1,0.007260162848979235,0
329,2025-05-23 11:15:00+00:00,1,0.007727818563580513,0
330,2025-05-23 11:30:00+00:00,1,0.008516276255249977,0
331,2025-05-23 11:45:00+00:00,0,0.012152313254773617,0
332,2025-05-23 12:00:00+00:00,0,0.012953407131135464,0
333,2025-05-23 12:15:00+00:00,0,0.012724988162517548,0
