ts,pred,side,entry,exit,pnl
2026-02-04T16:29:00+00:00,0,down,4924.13,4901.5,22.63000000000011
2026-02-04T16:30:00+00:00,0,down,4915.48,4905.17,10.30999999999949
2026-02-04T16:31:00+00:00,0,down,4917.69,4904.92,12.769999999999527
2026-02-04T16:32:00+00:00,0,down,4926.41,4902.69,23.720000000000255
2026-02-04T16:33:00+00:00,0,down,4927.97,4904.9,23.07000000000062
2026-02-04T16:34:00+00:00,0,down,4925.08,4904.45,20.63000000000011
2026-02-04T16:35:00+00:00,0,down,4922.54,4901.44,21.100000000000364
2026-02-04T16:36:00+00:00,0,down,4918.19,4901.18,17.00999999999931
2026-02-04T16:37:00+00:00,0,down,4920.32,4896.02,24.299999999999272
2026-02-04T16:38:00+00:00,0,down,4914.58,4897.81,16.769999999999527
2026-02-04T16:39:00+00:00,0,down,4909.75,4915.0,-5.25
2026-02-04T16:40:00+00:00,0,down,4904.42,4912.46,-8.039999999999964
2026-02-04T16:41:00+00:00,0,down,4903.39,4901.58,1.8100000000004002
2026-02-04T16:42:00+00:00,0,down,4897.06,4902.04,-4.979999999999563
2026-02-04T16:43:00+00:00,0,down,4901.77,4902.23,-0.4599999999991269
2026-02-04T16:45:00+00:00,0,down,4898.99,4904.75,-5.760000000000218
2026-02-04T16:46:00+00:00,0,down,4881.09,4914.78,-33.6899999999996
2026-02-04T16:47:00+00:00,0,down,4885.36,4916.56,-31.200000000000728
2026-02-04T16:48:00+00:00,0,down,4863.97,4921.68,-57.710000000000036
2026-02-04T16:49:00+00:00,0,down,4871.61,4921.31,-49.70000000000073
2026-02-04T16:50:00+00:00,0,down,4885.21,4921.21,-36.0
2026-02-04T16:51:00+00:00,0,down,4886.58,4922.72,-36.14000000000033
2026-02-04T16:52:00+00:00,0,down,4896.37,4915.93,-19.5600000000004
2026-02-04T16:53:00+00:00,0,down,4900.33,4911.27,-10.94000000000051
2026-02-04T16:54:00+00:00,0,down,4901.5,4908.23,-6.729999999999563
2026-02-04T16:55:00+00:00,0,down,4905.17,4910.27,-5.100000000000364
2026-02-04T16:56:00+00:00,0,down,4904.92,4912.74,-7.819999999999709
2026-02-04T16:57:00+00:00,0,down,4902.69,4905.85,-3.160000000000764
2026-02-04T16:58:00+00:00,0,down,4904.9,4905.81,-0.910000000000764
2026-02-04T17:00:00+00:00,0,down,4901.44,4894.59,6.849999999999454
2026-02-04T17:01:00+00:00,0,down,4901.18,4895.82,5.360000000000582
2026-02-04T17:02:00+00:00,0,down,4896.02,4902.6,-6.579999999999927
2026-02-04T17:03:00+00:00,0,down,4897.81,4918.96,-21.149999999999636
2026-02-04T17:04:00+00:00,0,down,4915.0,4917.23,-2.2299999999995634
2026-02-04T17:05:00+00:00,0,down,4912.46,4925.31,-12.850000000000364
2026-02-04T17:06:00+00:00,0,down,4901.58,4920.7,-19.11999999999989
2026-02-04T17:07:00+00:00,0,down,4902.04,4923.64,-21.600000000000364
2026-02-04T17:08:00+00:00,0,down,4902.23,4922.42,-20.19000000000051
2026-02-04T17:09:00+00:00,0,down,4904.62,4921.02,-16.400000000000546
2026-02-04T17:10:00+00:00,0,down,4904.75,4919.85,-15.100000000000364
2026-02-04T17:11:00+00:00,0,down,4914.78,4908.98,5.800000000000182
2026-02-04T17:12:00+00:00,0,down,4916.56,4906.82,9.740000000000691
2026-02-04T17:17:00+00:00,0,down,4915.93,4909.0,6.930000000000291
2026-02-04T17:20:00+00:00,0,down,4910.27,4900.0,10.270000000000437
2026-02-04T17:21:00+00:00,2,up,4912.74,4899.27,-13.469999999999345
2026-02-04T17:22:00+00:00,2,up,4905.85,4902.33,-3.5200000000004366
2026-02-04T17:23:00+00:00,2,up,4905.81,4896.79,-9.020000000000437
2026-02-04T17:24:00+00:00,0,down,4905.67,4899.69,5.980000000000473
2026-02-04T17:25:00+00:00,2,up,4894.59,4900.05,5.460000000000036
2026-02-04T17:26:00+00:00,2,up,4895.82,4903.86,8.039999999999964
2026-02-04T17:27:00+00:00,2,up,4902.6,4900.03,-2.5700000000006185
2026-02-04T17:28:00+00:00,2,up,4918.96,4902.71,-16.25
2026-02-04T17:29:00+00:00,2,up,4917.23,4897.91,-19.31999999999971
2026-02-04T17:30:00+00:00,2,up,4925.31,4898.84,-26.470000000000255
2026-02-04T17:31:00+00:00,2,up,4920.7,4905.04,-15.659999999999854
2026-02-04T17:32:00+00:00,0,down,4923.64,4903.82,19.82000000000062
2026-02-04T17:33:00+00:00,0,down,4922.42,4904.47,17.949999999999818
2026-02-04T17:34:00+00:00,0,down,4921.02,4898.03,22.99000000000069
2026-02-04T17:35:00+00:00,0,down,4919.85,4879.68,40.17000000000007
2026-02-04T17:36:00+00:00,0,down,4908.98,4873.71,35.26999999999953
2026-02-04T17:37:00+00:00,0,down,4906.82,4881.98,24.840000000000146
2026-02-04T17:39:00+00:00,0,down,4911.37,4897.06,14.30999999999949
2026-02-04T17:40:00+00:00,2,up,4913.23,4901.93,-11.299999999999272
2026-02-04T17:41:00+00:00,2,up,4913.92,4909.37,-4.550000000000182
2026-02-04T17:42:00+00:00,2,up,4909.0,4917.69,8.6899999999996
2026-02-04T17:43:00+00:00,2,up,4907.12,4916.3,9.180000000000291
2026-02-04T17:44:00+00:00,2,up,4908.15,4911.43,3.280000000000655
2026-02-04T17:45:00+00:00,2,up,4900.0,4911.88,11.88000000000011
2026-02-04T17:46:00+00:00,2,up,4899.27,4909.73,10.459999999999127
2026-02-04T17:47:00+00:00,2,up,4902.33,4908.39,6.0600000000004
2026-02-04T17:48:00+00:00,2,up,4896.79,4909.13,12.340000000000146
2026-02-04T17:49:00+00:00,2,up,4899.69,4910.38,10.69000000000051
2026-02-04T17:50:00+00:00,2,up,4900.05,4916.52,16.470000000000255
2026-02-04T17:51:00+00:00,2,up,4903.86,4912.98,9.11999999999989
2026-02-04T17:52:00+00:00,2,up,4900.03,4914.61,14.579999999999927
2026-02-04T17:53:00+00:00,2,up,4902.71,4908.05,5.3400000000001455
2026-02-04T17:54:00+00:00,2,up,4897.91,4901.8,3.8900000000003274
2026-02-04T17:55:00+00:00,2,up,4898.84,4899.6,0.7600000000002183
2026-02-04T17:56:00+00:00,2,up,4905.04,4906.77,1.730000000000473
2026-02-04T17:57:00+00:00,0,down,4903.82,4907.1,-3.280000000000655
2026-02-04T17:58:00+00:00,0,down,4904.47,4907.81,-3.3400000000001455
2026-02-04T17:59:00+00:00,0,down,4898.03,4906.38,-8.350000000000364
2026-02-04T18:01:00+00:00,2,up,4873.71,4925.33,51.61999999999989
2026-02-04T18:02:00+00:00,2,up,4881.98,4928.33,46.350000000000364
