ts,pred,side,entry,exit,pnl
2026-04-02T06:30:00+00:00,0,down,4589.5,4610.43,-20.93000000000029
2026-04-02T06:31:00+00:00,0,down,4591.54,4616.71,-25.170000000000073
2026-04-02T06:36:00+00:00,0,down,4585.45,4621.32,-35.86999999999989
2026-04-02T06:37:00+00:00,0,down,4592.93,4625.81,-32.88000000000011
2026-04-02T06:38:00+00:00,0,down,4595.88,4622.46,-26.579999999999927
2026-04-02T06:39:00+00:00,0,down,4594.7,4623.97,-29.270000000000437
2026-04-02T06:41:00+00:00,0,down,4588.5,4621.65,-33.149999999999636
2026-04-02T06:42:00+00:00,0,down,4590.82,4620.45,-29.63000000000011
2026-04-02T06:45:00+00:00,0,down,4586.31,4620.61,-34.29999999999927
2026-04-02T06:46:00+00:00,0,down,4593.17,4620.12,-26.949999999999818
2026-04-02T06:48:00+00:00,0,down,4596.28,4622.18,-25.900000000000546
2026-04-02T15:51:00+00:00,0,down,4653.41,4654.38,-0.9700000000002547
2026-04-02T15:56:00+00:00,0,down,4656.94,4666.1,-9.160000000000764
2026-04-02T16:40:00+00:00,2,up,4664.96,4660.96,-4.0
2026-04-07T22:36:00+00:00,0,down,4763.9,4817.46,-53.5600000000004
2026-04-07T22:45:00+00:00,2,up,4769.74,4809.92,40.18000000000029
2026-04-07T23:03:00+00:00,2,up,4821.77,4809.22,-12.550000000000182
2026-04-07T23:04:00+00:00,0,down,4811.04,4813.04,-2.0
2026-04-07T23:05:00+00:00,0,down,4816.0,4813.68,2.319999999999709
2026-04-07T23:07:00+00:00,0,down,4809.52,4812.65,-3.1299999999991996
2026-04-07T23:14:00+00:00,0,down,4817.89,4819.11,-1.2199999999993452
2026-04-07T23:24:00+00:00,0,down,4819.1,4846.12,-27.019999999999527
2026-04-07T23:35:00+00:00,0,down,4810.41,4832.45,-22.039999999999964
2026-04-07T23:37:00+00:00,0,down,4812.42,4832.27,-19.850000000000364
2026-04-07T23:39:00+00:00,0,down,4810.31,4833.23,-22.919999999999163
2026-04-07T23:41:00+00:00,0,down,4809.08,4827.08,-18.0
2026-04-08T00:11:00+00:00,0,down,4841.85,4820.6,21.25
