idx,timestamp,actual,lstm_probability,lstm_signal
151,2025-05-21 12:45:00+00:00,0,0.03326426446437836,0
152,2025-05-21 13:00:00+00:00,0,0.033389389514923096,0
153,2025-05-21 13:15:00+00:00,0,0.033244695514440536,0
154,2025-05-21 13:30:00+00:00,0,0.033009111881256104,0
155,2025-05-21 13:45:00+00:00,0,0.029689833521842957,0
156,2025-05-21 14:00:00+00:00,0,0.028670407831668854,0
157,2025-05-21 14:15:00+00:00,0,0.02925666607916355,0
158,2025-05-21 14:30:00+00:00,0,0.02800484374165535,0
159,2025-05-21 14:45:00+00:00,0,0.027726827189326286,0
160,2025-05-21 15:00:00+00:00,0,0.029196515679359436,0
161,2025-05-21 15:15:00+00:00,0,0.028703024610877037,0
162,2025-05-21 15:30:00+00:00,0,0.02812860906124115,0
163,2025-05-21 15:45:00+00:00,0,0.027259811758995056,0
164,2025-05-21 16:00:00+00:00,0,0.026722725480794907,0
165,2025-05-21 16:15:00+00:00,0,0.025893613696098328,0
166,2025-05-21 16:30:00+00:00,0,0.025263935327529907,0
167,2025-05-21 16:45:00+00:00,0,0.02504817396402359,0
168,2025-05-21 17:00:00+00:00,0,0.02705165557563305,0
169,2025-05-21 17:15:00+00:00,0,0.027325838804244995,0
170,2025-05-21 17:30:00+00:00,0,0.02805921621620655,0
171,2025-05-21 17:45:00+00:00,0,0.028072906658053398,0
172,2025-05-21 18:00:00+00:00,0,0.028255602344870567,0
173,2025-05-21 18:15:00+00:00,0,0.02734982967376709,0
174,2025-05-21 18:30:00+00:00,0,0.025553302839398384,0
175,2025-05-21 18:45:00+00:00,0,0.024584999307990074,0
176,2025-05-21 19:00:00+00:00,0,0.027089785784482956,0
177,2025-05-21 19:15:00+00:00,0,0.026810549199581146,0
178,2025-05-21 19:30:00+00:00,0,0.026818301528692245,0
179,2025-05-21 19:45:00+00:00,0,0.02735920622944832,0
180,2025-05-21 20:00:00+00:00,0,0.026742899790406227,0
181,2025-05-21 20:15:00+00:00,0,0.026450999081134796,0
182,2025-05-21 20:30:00+00:00,0,0.02491931803524494,0
183,2025-05-21 20:45:00+00:00,0,0.02387230098247528,0
184,2025-05-21 22:00:00+00:00,0,0.023489728569984436,0
185,2025-05-21 22:15:00+00:00,0,0.023094888776540756,0
186,2025-05-21 22:30:00+00:00,0,0.022640405222773552,0
187,2025-05-21 22:45:00+00:00,0,0.021996797993779182,0
188,2025-05-21 23:00:00+00:00,0,0.02189403399825096,0
189,2025-05-21 23:15:00+00:00,0,0.021841809153556824,0
190,2025-05-21 23:30:00+00:00,0,0.021664651110768318,0
191,2025-05-21 23:45:00+00:00,0,0.02183886617422104,0
192,2025-05-22 00:00:00+00:00,0,0.022216957062482834,0
193,2025-05-22 00:15:00+00:00,0,0.022169962525367737,0
194,2025-05-22 00:30:00+00:00,0,0.022072112187743187,0
195,2025-05-22 00:45:00+00:00,0,0.022099792957305908,0
196,2025-05-22 01:00:00+00:00,0,0.023573607206344604,0
197,2025-05-22 01:15:00+00:00,0,0.02815408818423748,0
198,2025-05-22 01:30:00+00:00,0,0.029475685209035873,0
199,2025-05-22 01:45:00+00:00,0,0.030145620927214622,0
200,2025-05-22 02:00:00+00:00,0,0.030250096693634987,0
201,2025-05-22 02:15:00+00:00,0,0.02990940771996975,0
202,2025-05-22 02:30:00+00:00,0,0.02989688329398632,0
203,2025-05-22 02:45:00+00:00,0,0.027877483516931534,0
204,2025-05-22 03:00:00+00:00,0,0.02702357992529869,0
205,2025-05-22 03:15:00+00:00,0,0.026341164484620094,0
206,2025-05-22 03:30:00+00:00,0,0.025199487805366516,0
207,2025-05-22 03:45:00+00:00,0,0.025016508996486664,0
208,2025-05-22 04:00:00+00:00,0,0.023903287947177887,0
209,2025-05-22 04:15:00+00:00,0,0.02295590005815029,0
210,2025-05-22 04:30:00+00:00,0,0.02222384884953499,0
211,2025-05-22 04:45:00+00:00,0,0.02156003750860691,0
212,2025-05-22 05:00:00+00:00,0,0.021205466240644455,0
213,2025-05-22 05:15:00+00:00,0,0.020586438477039337,0
214,2025-05-22 05:30:00+00:00,0,0.020472174510359764,0
215,2025-05-22 05:45:00+00:00,0,0.02214125357568264,0
216,2025-05-22 06:00:00+00:00,0,0.021655816584825516,0
217,2025-05-22 06:15:00+00:00,0,0.02202373370528221,0
218,2025-05-22 06:30:00+00:00,0,0.021786611527204514,0
219,2025-05-22 06:45:00+00:00,0,0.02233666181564331,0
220,2025-05-22 07:00:00+00:00,0,0.02201138250529766,0
221,2025-05-22 07:15:00+00:00,0,0.02292482554912567,0
222,2025-05-22 07:30:00+00:00,0,0.022521648555994034,0
223,2025-05-22 07:45:00+00:00,0,0.022108782082796097,0
224,2025-05-22 08:00:00+00:00,0,0.021979615092277527,0
225,2025-05-22 08:15:00+00:00,0,0.02407618798315525,0
