signal_idx,entry_idx,exit_idx,entry_time,exit_time,probability,entry_price,exit_price,pnl_usd,pnl_pct,bars_held,exit_reason
13572,13573,13576,2025-12-12 04:45:00+00:00,2025-12-12 05:30:00+00:00,0.2349771112203598,4267.68,4277.65,9.969999999999345,0.2336163911070967,4,timeout
13576,13577,13580,2025-12-12 05:45:00+00:00,2025-12-12 06:30:00+00:00,0.2321774810552597,4277.87,4281.33,3.4600000000000364,0.0808813732067603,4,timeout
13580,13581,13584,2025-12-12 06:45:00+00:00,2025-12-12 07:30:00+00:00,0.2187693119049072,4281.82,4287.54,5.720000000000255,0.1335880536781148,4,timeout
13584,13585,13588,2025-12-12 07:45:00+00:00,2025-12-12 08:30:00+00:00,0.2097012102603912,4287.97,4304.03,16.05999999999949,0.3745362024454343,4,timeout
13588,13589,13592,2025-12-12 08:45:00+00:00,2025-12-12 09:30:00+00:00,0.2160836905241012,4304.3,4311.91,7.609999999999673,0.1767999442417971,4,timeout
13615,13616,13617,2025-12-12 15:30:00+00:00,2025-12-12 15:45:00+00:00,0.2342150211334228,4300.83,4283.62668,-17.20331999999962,-0.39999999999999114,2,stop_loss
13617,13618,13619,2025-12-12 16:00:00+00:00,2025-12-12 16:15:00+00:00,0.337269127368927,4290.19,4273.02924,-17.160759999999755,-0.3999999999999943,2,stop_loss
13619,13620,13620,2025-12-12 16:30:00+00:00,2025-12-12 16:30:00+00:00,0.4573885202407837,4290.05,4272.8898,-17.16020000000026,-0.400000000000006,1,stop_loss
13620,13621,13624,2025-12-12 16:45:00+00:00,2025-12-12 17:30:00+00:00,0.4972966015338897,4274.16,4293.25,19.090000000000146,0.44663746794692166,4,timeout
13624,13625,13628,2025-12-12 17:45:00+00:00,2025-12-12 18:30:00+00:00,0.5865965485572815,4293.61,4292.04,-1.569999999999709,-0.036565966634130934,4,timeout
13628,13629,13632,2025-12-12 18:45:00+00:00,2025-12-12 19:30:00+00:00,0.6246224045753479,4292.36,4297.37,5.010000000000218,0.11671900772535898,4,timeout
13632,13633,13636,2025-12-12 19:45:00+00:00,2025-12-12 20:30:00+00:00,0.6832553744316101,4297.73,4298.93,1.2000000000007276,0.027921716813311393,4,timeout
13636,13637,13640,2025-12-12 20:45:00+00:00,2025-12-12 21:30:00+00:00,0.7241079807281494,4299.01,4301.17,2.1599999999998545,0.050244125973185796,4,timeout
13640,13641,13644,2025-12-12 21:45:00+00:00,2025-12-14 23:30:00+00:00,0.7239908576011658,4301.15,4306.07,4.920000000000073,0.11438801250828437,4,timeout
13644,13645,13648,2025-12-14 23:45:00+00:00,2025-12-15 00:30:00+00:00,0.6825976967811584,4306.31,4305.65,-0.660000000000764,-0.015326346686624139,4,timeout
13648,13649,13652,2025-12-15 00:45:00+00:00,2025-12-15 01:30:00+00:00,0.4036909341812134,4305.97,4319.82,13.849999999999454,0.3216464582892926,4,timeout
