entry_time,entry_price,stop,target,timeout,target_updates,s1_prob,s2_prob,exit_time,exit_price,exit_reason,pnl,side
2026-03-18 12:41:00+00:00,4888.71,4913.71,4858.71,2026-03-18 13:11:00+00:00,0,0.529369056224823,0.3033338189125061,2026-03-18 12:42:00+00:00,4880.26,reverse_signal,8.449999999999818,down
2026-03-18 12:43:00+00:00,4880.3,4855.3,4910.3,2026-03-18 13:13:00+00:00,0,0.5676186680793762,0.5799022316932678,2026-03-18 12:55:00+00:00,4884.18,reverse_signal,3.880000000000109,up
2026-03-18 12:56:00+00:00,4884.2,4909.2,4849.76,2026-03-18 13:27:00+00:00,1,0.5786610245704651,0.2147107869386673,2026-03-18 13:00:00+00:00,4861.71,reverse_signal,22.48999999999978,down
2026-03-18 13:01:00+00:00,4861.87,4836.87,4891.87,2026-03-18 13:47:00+00:00,2,0.6073216199874878,0.7178313136100769,2026-03-18 13:18:00+00:00,4836.87,stop_loss,-25.0,up
2026-03-18 13:43:00+00:00,4882.32,4857.32,4912.32,2026-03-18 14:27:00+00:00,9,0.6010345816612244,0.5674368739128113,2026-03-18 14:12:00+00:00,4885.34,reverse_signal,3.0200000000004366,up
2026-03-18 14:13:00+00:00,4885.7,4910.7,4852.2,2026-03-18 14:43:00+00:00,1,0.5520455241203308,0.35675084590911865,2026-03-18 14:20:00+00:00,4868.31,reverse_signal,17.389999999999418,down
2026-03-18 14:21:00+00:00,4868.32,4843.32,4898.32,2026-03-18 14:51:00+00:00,0,0.507695734500885,0.702339768409729,2026-03-18 14:51:00+00:00,4867.42,timeout,-0.8999999999996362,up
2026-03-18 22:22:00+00:00,4806.88,4831.88,4776.88,2026-03-18 22:52:00+00:00,0,0.5870296359062195,0.06386760622262955,2026-03-18 22:47:00+00:00,4831.88,stop_loss,-25.0,down
2026-03-19 06:38:00+00:00,4795.98,4820.98,4765.98,2026-03-19 07:08:00+00:00,0,0.5062956809997559,0.10240156948566437,2026-03-19 06:47:00+00:00,4765.98,target_hit,30.0,down
2026-03-19 06:51:00+00:00,4752.77,4727.77,4794.13,2026-03-19 07:27:00+00:00,1,0.6414306163787842,0.8295280337333679,2026-03-19 07:27:00+00:00,4761.32,timeout,8.549999999999272,up
2026-03-19 07:45:00+00:00,4739.46,4764.46,4701.43,2026-03-19 08:30:00+00:00,2,0.5390511751174927,0.21131908893585205,2026-03-19 08:14:00+00:00,4701.43,target_hit,38.029999999999745,down
2026-03-19 08:23:00+00:00,4733.51,4758.51,4674.86,2026-03-19 09:06:00+00:00,6,0.5159445405006409,0.07821398973464966,2026-03-19 08:38:00+00:00,4714.65,reverse_signal,18.860000000000582,down
2026-03-19 08:39:00+00:00,4714.62,4689.62,4744.62,2026-03-19 09:11:00+00:00,3,0.6552302837371826,0.5808002352714539,2026-03-19 08:42:00+00:00,4689.62,stop_loss,-25.0,up
2026-03-19 08:43:00+00:00,4691.85,4666.85,4727.44,2026-03-19 09:15:00+00:00,2,0.751232385635376,0.6833299994468689,2026-03-19 08:47:00+00:00,4711.52,reverse_signal,19.670000000000073,up
2026-03-19 08:48:00+00:00,4711.51,4736.51,4666.96,2026-03-19 09:40:00+00:00,7,0.7168911099433899,0.41041573882102966,2026-03-19 09:13:00+00:00,4689.12,reverse_signal,22.390000000000327,down
2026-03-19 09:14:00+00:00,4689.1,4664.1,4747.54,2026-03-19 09:54:00+00:00,4,0.6204234957695007,0.6513215899467468,2026-03-19 09:30:00+00:00,4712.33,reverse_signal,23.229999999999563,up
2026-03-19 09:31:00+00:00,4712.32,4737.32,4638.58,2026-03-19 11:23:00+00:00,26,0.7200581431388855,0.22484618425369263,2026-03-19 10:54:00+00:00,4678.79,reverse_signal,33.529999999999745,down
2026-03-19 10:55:00+00:00,4678.71,4653.71,4727.42,2026-03-19 12:18:00+00:00,22,0.5848947167396545,0.6745818853378296,2026-03-19 11:52:00+00:00,4653.71,stop_loss,-25.0,up
2026-03-19 11:56:00+00:00,4655.52,4680.52,4609.8,2026-03-19 12:32:00+00:00,3,0.6492409110069275,0.40524205565452576,2026-03-19 12:03:00+00:00,4627.63,reverse_signal,27.890000000000327,down
2026-03-19 12:04:00+00:00,4627.76,4602.76,4657.76,2026-03-19 12:34:00+00:00,0,0.7314438223838806,0.5858747363090515,2026-03-19 12:04:00+00:00,4630.55,reverse_signal,2.7899999999999636,up
2026-03-19 12:05:00+00:00,4630.59,4655.59,4570.0,2026-03-19 13:10:00+00:00,18,0.6813174486160278,0.42143067717552185,2026-03-19 12:43:00+00:00,4576.32,reverse_signal,54.27000000000044,down
2026-03-19 12:44:00+00:00,4576.4,4551.4,4606.4,2026-03-19 13:14:00+00:00,1,0.8935306668281555,0.8301714658737183,2026-03-19 12:45:00+00:00,4551.4,stop_loss,-25.0,up
2026-03-19 12:46:00+00:00,4551.77,4526.77,4588.47,2026-03-19 13:19:00+00:00,3,0.7931759357452393,0.8327639102935791,2026-03-19 12:51:00+00:00,4564.9,reverse_signal,13.1299999999992,up
2026-03-19 12:52:00+00:00,4564.23,4589.23,4523.1,2026-03-19 13:30:00+00:00,4,0.8901936411857605,0.39703065156936646,2026-03-19 13:01:00+00:00,4524.98,reverse_signal,39.25,down
2026-03-19 13:02:00+00:00,4524.69,4499.69,4592.07,2026-03-19 13:44:00+00:00,12,0.8975557684898376,0.812343955039978,2026-03-19 13:15:00+00:00,4531.85,reverse_signal,7.160000000000764,up
2026-03-19 13:16:00+00:00,4531.87,4556.87,4501.87,2026-03-19 13:46:00+00:00,0,0.913682222366333,0.43269670009613037,2026-03-19 13:16:00+00:00,4549.13,reverse_signal,-17.26000000000022,down
2026-03-19 13:17:00+00:00,4549.21,4524.21,4606.48,2026-03-19 13:59:00+00:00,8,0.9050346612930298,0.6372663378715515,2026-03-19 13:30:00+00:00,4569.54,reverse_signal,20.329999999999927,up
2026-03-19 13:31:00+00:00,4569.47,4594.47,4533.35,2026-03-19 14:09:00+00:00,7,0.9072358012199402,0.3725932538509369,2026-03-19 13:41:00+00:00,4563.43,reverse_signal,6.039999999999964,down
2026-03-19 13:42:00+00:00,4563.37,4538.37,4667.03,2026-03-19 14:30:00+00:00,9,0.9079801440238953,0.5891163349151611,2026-03-19 14:04:00+00:00,4625.92,reverse_signal,62.55000000000018,up
