entry_time,exit_time,pnl,side,source,matched_pattern,pattern,exit_reason,entry_price,exit_price
2024-07-19 13:45:00+00:00,2024-07-19 14:15:00+00:00,30.0,-1,ret_short,,ret_short,tp,8103.6,8073.6
2024-07-19 14:30:00+00:00,2024-07-19 15:00:00+00:00,30.0,-1,ret_short,,ret_short,tp,8085.9,8055.9
2024-07-22 15:30:00+00:00,2024-07-22 18:00:00+00:00,30.0,-1,ret_short,,ret_short,tp,7837.4,7807.4
2024-07-23 16:00:00+00:00,2024-07-23 16:15:00+00:00,-15.0,1,long_retrace,,long_ret,sl,7686.9,7671.9
2024-07-23 16:15:00+00:00,2024-07-23 16:45:00+00:00,30.0,1,ret,,ret,tp,7667.0,7697.0
2024-07-24 15:38:00+00:00,2024-07-24 17:08:00+00:00,4.900000000000546,-1,short_impulse,,si,timeout,,
2024-07-25 14:00:00+00:00,2024-07-25 14:15:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7657.6,7672.6
2024-07-25 14:45:00+00:00,2024-07-25 15:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7715.4,7730.4
2024-07-25 15:15:00+00:00,2024-07-25 15:30:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7760.9,7775.9
2024-07-25 15:45:00+00:00,2024-07-25 16:45:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7799.0,7814.0
2024-07-26 15:30:00+00:00,2024-07-26 16:00:00+00:00,30.0,1,long_retrace,,long_ret,tp,7657.6,7687.6
2024-07-26 16:00:00+00:00,2024-07-26 16:30:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7693.6,7708.6
2024-07-29 13:10:00+00:00,2024-07-29 13:36:00+00:00,-80.0,-1,short_impulse,,si,sl,,
2024-07-29 14:09:00+00:00,2024-07-29 15:00:00+00:00,120.0,-1,short_impulse,,si,tp,,
2024-07-30 13:00:00+00:00,2024-07-30 13:30:00+00:00,30.0,-1,ret_short,,ret_short,tp,7496.5,7466.5
2024-07-31 12:45:00+00:00,2024-07-31 13:00:00+00:00,-15.0,1,ret,,ret,sl,7673.7,7658.7
2024-07-31 14:00:00+00:00,2024-07-31 14:30:00+00:00,30.0,-1,ret_short,,ret_short,tp,7695.9,7665.9
2024-07-31 14:45:00+00:00,2024-07-31 15:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7658.8,7673.8
2024-07-31 15:30:00+00:00,2024-07-31 16:30:00+00:00,30.0,1,long_retrace,,long_ret,tp,7702.6,7732.6
2024-08-02 14:45:00+00:00,2024-08-02 15:00:00+00:00,-15.0,1,long_retrace,,long_ret,sl,7344.9,7329.9
2024-08-05 12:15:00+00:00,2024-08-05 12:45:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7190.4,7205.4
2024-08-05 15:00:00+00:00,2024-08-05 15:15:00+00:00,30.0,-1,ret_short,,ret_short,tp,7294.3,7264.3
2024-08-05 15:45:00+00:00,2024-08-05 16:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7265.3,7280.3
2024-08-05 16:15:00+00:00,2024-08-05 16:30:00+00:00,30.0,-1,ret_short,,ret_short,tp,7310.9,7280.9
2024-08-06 10:15:00+00:00,2024-08-06 10:45:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7288.9,7303.9
2024-08-06 12:15:00+00:00,2024-08-06 12:30:00+00:00,-15.0,1,long_retrace,,long_ret,sl,7213.9,7198.9
2024-08-06 12:30:00+00:00,2024-08-06 12:45:00+00:00,-15.0,1,ret,,ret,sl,7202.4,7187.4
2024-08-06 13:30:00+00:00,2024-08-06 13:45:00+00:00,30.0,1,long_retrace,,long_ret,tp,7251.5,7281.5
2024-08-06 13:45:00+00:00,2024-08-06 14:00:00+00:00,30.0,1,long_retrace,,long_ret,tp,7287.5,7317.5
2024-08-06 14:00:00+00:00,2024-08-06 14:15:00+00:00,-15.0,1,long_retrace,,long_ret,sl,7308.2,7293.2
2024-08-06 14:30:00+00:00,2024-08-06 14:45:00+00:00,-15.0,1,long_retrace,,long_ret,sl,7334.5,7319.5
2024-08-06 15:15:00+00:00,2024-08-06 15:30:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7281.4,7296.4
2024-08-07 15:30:00+00:00,2024-08-07 16:00:00+00:00,-15.0,1,ret,,ret,sl,7492.9,7477.9
2024-08-08 08:15:00+00:00,2024-08-08 09:15:00+00:00,-15.0,1,ret,,ret,sl,7438.6,7423.6
2024-08-08 12:30:00+00:00,2024-08-08 13:00:00+00:00,-15.0,1,long_retrace,,long_ret,sl,7482.6,7467.6
2024-08-08 13:00:00+00:00,2024-08-08 13:15:00+00:00,-15.0,1,ret,,ret,sl,7471.6,7456.6
2024-08-08 14:00:00+00:00,2024-08-08 14:15:00+00:00,30.0,1,ret,,ret,tp,7454.2,7484.2
2024-08-09 14:00:00+00:00,2024-08-09 14:30:00+00:00,30.0,1,long_retrace,,long_ret,tp,7545.5,7575.5
2024-08-13 11:00:00+00:00,2024-08-13 12:00:00+00:00,30.0,-1,ret_short,,ret_short,tp,7854.5,7824.5
2024-08-13 14:30:00+00:00,2024-08-13 15:00:00+00:00,30.0,-1,ret_short,,ret_short,tp,7770.9,7740.9
2024-08-13 15:30:00+00:00,2024-08-13 16:00:00+00:00,30.0,-1,ret_short,,ret_short,tp,7734.6,7704.6
2024-08-14 14:31:00+00:00,2024-08-14 16:01:00+00:00,-0.0999999999994543,-1,short_impulse,,si,timeout,,
2024-08-15 13:00:00+00:00,2024-08-15 13:30:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7691.6,7706.6
2024-08-15 13:45:00+00:00,2024-08-15 14:00:00+00:00,-15.0,1,ret,,ret,sl,7705.1,7690.1
2024-08-15 14:00:00+00:00,2024-08-15 14:30:00+00:00,30.0,1,ret,,ret,tp,7676.8,7706.8
2024-08-15 14:30:00+00:00,2024-08-15 15:15:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7731.5,7746.5
2024-08-16 12:00:00+00:00,2024-08-16 12:45:00+00:00,30.0,1,long_retrace,,long_ret,tp,7516.3,7546.3
2024-08-16 13:15:00+00:00,2024-08-16 13:45:00+00:00,30.0,1,long_retrace,,long_ret,tp,7571.0,7601.0
2024-08-16 14:45:00+00:00,2024-08-16 15:15:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7560.7,7575.7
2024-08-16 15:15:00+00:00,2024-08-16 15:30:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7576.1,7591.1
2024-08-19 08:30:00+00:00,2024-08-19 09:15:00+00:00,30.0,-1,ret_short,,ret_short,tp,7523.2,7493.2
2024-08-19 14:45:00+00:00,2024-08-19 15:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7522.3,7537.3
2024-08-20 08:45:00+00:00,2024-08-20 09:15:00+00:00,30.0,-1,ret_short,,ret_short,tp,7317.2,7287.2
2024-08-20 09:45:00+00:00,2024-08-20 10:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7352.1,7367.1
2024-08-20 16:00:00+00:00,2024-08-20 16:30:00+00:00,30.0,-1,ret_short,,ret_short,tp,7351.4,7321.4
2024-08-21 14:52:00+00:00,2024-08-21 16:00:00+00:00,120.0,-1,short_impulse,,si,tp,,
2024-08-21 16:15:00+00:00,2024-08-21 16:30:00+00:00,-15.0,1,long_retrace,,long_ret,sl,7233.3,7218.3
2024-08-22 13:45:00+00:00,2024-08-22 14:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7251.0,7266.0
2024-08-22 14:00:00+00:00,2024-08-22 14:15:00+00:00,30.0,-1,ret_short,,ret_short,tp,7267.9,7237.9
2024-08-22 14:15:00+00:00,2024-08-22 14:45:00+00:00,30.0,1,ret,,ret,tp,7244.9,7274.9
2024-08-22 14:45:00+00:00,2024-08-22 15:15:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7297.7,7312.7
2024-08-23 14:30:00+00:00,2024-08-23 14:45:00+00:00,30.0,-1,ret_short,,ret_short,tp,7464.6,7434.6
2024-08-23 15:15:00+00:00,2024-08-23 15:30:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7454.9,7469.9
2024-08-27 14:45:00+00:00,2024-08-27 15:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7595.0,7610.0
2024-08-28 08:30:00+00:00,2024-08-28 09:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7464.4,7479.4
2024-08-28 14:45:00+00:00,2024-08-28 15:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7483.8,7498.8
2024-08-28 15:13:00+00:00,2024-08-28 16:43:00+00:00,30.699999999999815,-1,short_impulse,,si,timeout,,
2024-08-29 13:15:00+00:00,2024-08-29 13:30:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7563.7,7578.7
2024-08-29 13:45:00+00:00,2024-08-29 14:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7626.9,7641.9
2024-08-29 14:14:00+00:00,2024-08-29 15:44:00+00:00,90.80000000000018,-1,short_impulse,,si,timeout,,
2024-08-29 15:45:00+00:00,2024-08-29 16:15:00+00:00,30.0,1,long_retrace,,long_ret,tp,7534.2,7564.2
2024-08-30 13:45:00+00:00,2024-08-30 14:00:00+00:00,-15.0,1,ret,,ret,sl,7351.4,7336.4
2024-08-30 14:00:00+00:00,2024-08-30 14:30:00+00:00,-15.0,1,long_retrace,,long_ret,sl,7361.9,7346.9
2024-09-02 15:45:00+00:00,2024-09-02 22:00:00+00:00,62.60000000000037,-1,ret_short,,ret_short,ny_close,7384.5,7321.9
2024-09-03 14:30:00+00:00,2024-09-03 14:45:00+00:00,30.0,-1,ret_short,,ret_short,tp,7043.2,7013.2
2024-09-03 15:00:00+00:00,2024-09-03 15:15:00+00:00,30.0,-1,ret_short,,ret_short,tp,7056.8,7026.8
2024-09-03 15:30:00+00:00,2024-09-03 16:00:00+00:00,-15.0,-1,ret_short,,ret_short,sl,7029.7,7044.7
2024-09-04 10:45:00+00:00,2024-09-04 11:00:00+00:00,30.0,-1,ret_short,,ret_short,tp,7088.4,7058.4
2024-09-04 11:01:00+00:00,2024-09-04 12:31:00+00:00,70.89999999999964,-1,short_impulse,,si,timeout,,
2024-09-04 12:45:00+00:00,2024-09-04 13:00:00+00:00,30.0,-1,ret_short,,ret_short,tp,6992.4,6962.4
2024-09-04 13:00:00+00:00,2024-09-04 13:15:00+00:00,-15.0,1,ret,,ret,sl,6962.2,6947.2
2024-09-04 14:00:00+00:00,2024-09-04 14:15:00+00:00,-15.0,1,ret,,ret,sl,6920.3,6905.3
2024-09-04 14:30:00+00:00,2024-09-04 14:45:00+00:00,30.0,-1,ret_short,,ret_short,tp,7027.5,6997.5
2024-09-04 15:00:00+00:00,2024-09-04 15:15:00+00:00,30.0,-1,ret_short,,ret_short,tp,6984.9,6954.9
2024-09-04 15:30:00+00:00,2024-09-04 17:15:00+00:00,30.0,-1,ret_short,,ret_short,tp,6956.6,6926.6
