tp,sl,horizon,n,wr,avg_pnl,net_pnl,gross_profit,gross_loss,profit_factor,expectancy
15,12,45,705,0.3773049645390071,-0.8304539007092112,-585.4699999999939,4306.5300000000025,4891.999999999996,0.8803209321340977,-0.8304539007092112
15,12,60,705,0.37872340425531914,-0.9208085106382915,-649.1699999999955,4324.850000000001,4974.019999999997,0.8694878589149228,-0.9208085106382915
15,12,90,703,0.3755334281650071,-0.8265149359886098,-581.0399999999927,4445.270000000005,5026.309999999998,0.8844002856966655,-0.8265149359886098
15,15,30,643,0.4385692068429238,-0.6228460342146229,-400.4900000000025,4165.619999999994,4566.109999999997,0.9122907682907326,-0.6228460342146229
15,15,45,628,0.43630573248407645,-0.6117834394904441,-384.1999999999989,4242.780000000001,4626.98,0.9169652775676578,-0.6117834394904441
15,15,60,625,0.4352,-0.7927680000000008,-495.4800000000005,4263.229999999997,4758.709999999997,0.8958793454528642,-0.7927680000000008
15,15,90,624,0.4358974358974359,-0.6820993589743489,-425.62999999999374,4418.340000000005,4843.969999999998,0.9121319909082851,-0.6820993589743489
15,20,30,576,0.4947916666666667,-0.2149652777777741,-123.81999999999789,4128.539999999998,4252.359999999996,0.9708820513785291,-0.2149652777777741
15,20,45,560,0.48928571428571427,-0.46399999999999053,-259.8399999999947,4152.170000000005,4412.009999999999,0.9411062078281793,-0.46399999999999053
15,20,60,556,0.49280575539568344,-0.7054496402877657,-392.22999999999774,4187.120000000002,4579.349999999999,0.9143481061722738,-0.7054496402877657
15,20,90,553,0.5009041591320073,-0.634773960216983,-351.02999999999156,4380.8400000000065,4731.869999999998,0.9258157979826175,-0.634773960216983
15,25,30,538,0.516728624535316,-0.43275092936802073,-232.81999999999516,4008.9799999999987,4241.799999999994,0.9451129237587828,-0.43275092936802073
15,25,45,519,0.5009633911368016,-0.6441233140654917,-334.2999999999902,3995.7400000000052,4330.039999999995,0.9227951704834157,-0.6441233140654917
15,25,60,515,0.5106796116504855,-0.8882912621359051,-457.46999999999116,4064.810000000002,4522.279999999993,0.8988408501906137,-0.8882912621359051
15,25,90,513,0.5224171539961013,-0.8148148148147936,-417.9999999999891,4256.520000000007,4674.519999999996,0.9105790541060923,-0.8148148148147936
15,30,30,509,0.5324165029469549,-0.3355795677799579,-170.80999999999858,3875.5099999999975,4046.319999999996,0.9577863342493923,-0.3355795677799579
15,30,45,490,0.5306122448979592,-0.35522448979589877,-174.0599999999904,3909.060000000004,4083.1199999999944,0.9573708340680679,-0.35522448979589877
15,30,60,484,0.5392561983471075,-0.6444628099173386,-311.9199999999919,3935.6100000000015,4247.529999999993,0.9265643797689499,-0.6444628099173386
15,30,90,478,0.5460251046025104,-0.5752092050209068,-274.94999999999345,4098.740000000005,4373.689999999999,0.9371354622755629,-0.5752092050209068
20,8,30,759,0.3096179183135705,-0.26516469038207957,-201.2599999999984,3877.7599999999984,4079.019999999997,0.9506597172850345,-0.26516469038207957
20,8,45,743,0.2934051144010767,-0.2043337819650002,-151.81999999999516,3940.3200000000024,4092.1399999999976,0.9628996075403101,-0.2043337819650002
20,8,60,741,0.28879892037786775,-0.28564102564102056,-211.65999999999622,3927.600000000002,4139.259999999998,0.9488652561085806,-0.28564102564102056
20,8,90,736,0.2798913043478261,-0.227241847826082,-167.24999999999636,4004.8600000000033,4172.11,0.9599123704792069,-0.227241847826082
20,10,30,688,0.3561046511627907,-0.25033430232558207,-172.23000000000047,4014.9799999999987,4187.209999999999,0.9588675991889586,-0.25033430232558207
20,10,45,669,0.3333333333333333,-0.30156950672645194,-201.74999999999636,4036.2100000000037,4237.96,0.9523945483204191,-0.30156950672645194
20,10,60,666,0.33483483483483484,-0.37289789789789163,-248.34999999999582,4026.2900000000036,4274.639999999999,0.9419015402466651,-0.37289789789789163
20,10,90,665,0.32781954887218046,-0.3050225563909722,-202.8399999999965,4121.110000000004,4323.950000000001,0.9530891892829482,-0.3050225563909722
20,12,30,637,0.37676609105180536,-0.5758241758241704,-366.79999999999654,3957.7,4324.499999999996,0.9151809457740786,-0.5758241758241704
20,12,45,617,0.3549432739059968,-0.633614262560767,-390.93999999999323,4001.810000000004,4392.749999999997,0.9110033578054764,-0.633614262560767
20,12,60,613,0.3556280587275693,-0.7041109298531705,-431.6199999999935,4016.4500000000044,4448.069999999998,0.9029646565813951,-0.7041109298531705
20,12,90,611,0.3518821603927987,-0.6390998363338651,-390.4899999999916,4120.200000000007,4510.689999999999,0.9134300960606933,-0.6390998363338651
20,15,30,578,0.42387543252595156,-0.4907439446366807,-283.65000000000146,3915.329999999997,4198.979999999999,0.9324478801994767,-0.4907439446366807
20,15,45,555,0.4126126126126126,-0.46839639639639646,-259.96000000000004,3974.4500000000007,4234.410000000001,0.9386077399212641,-0.46839639639639646
20,15,60,543,0.40699815837937386,-0.7101289134438279,-385.59999999999854,3918.169999999999,4303.769999999998,0.9104041340499147,-0.7101289134438279
20,15,90,548,0.40693430656934304,-0.6203649635036398,-339.9599999999946,4110.330000000005,4450.29,0.92360947264111,-0.6203649635036398
20,20,30,519,0.4797687861271676,-0.007572254335255419,-3.9299999999975626,3899.8500000000004,3903.779999999998,0.998993283432981,-0.007572254335255419
20,20,45,500,0.466,-0.2537399999999925,-126.86999999999625,3957.0900000000047,4083.960000000001,0.9689345635118864,-0.2537399999999925
20,20,60,492,0.46747967479674796,-0.4950406504064975,-243.55999999999676,3963.520000000003,4207.08,0.942107114673361,-0.4950406504064975
20,20,90,488,0.4733606557377049,-0.45776639344261055,-223.38999999999396,4141.0900000000065,4364.4800000000005,0.9488163538382594,-0.45776639344261055
20,25,30,488,0.4979508196721312,-0.2253278688524479,-109.95999999999458,3824.470000000003,3934.4299999999976,0.9720518601169688,-0.2253278688524479
20,25,45,465,0.4774193548387097,-0.3205591397849295,-149.05999999999221,3828.3800000000056,3977.439999999998,0.9625236332917675,-0.3205591397849295
20,25,60,463,0.4946004319654428,-0.46293736501078375,-214.33999999999287,3921.840000000003,4136.179999999996,0.9481792378474841,-0.46293736501078375
20,25,90,456,0.5,-0.4187280701754178,-190.9399999999905,4066.7600000000084,4257.699999999999,0.955154191230009,-0.4187280701754178
20,30,30,462,0.5151515151515151,-0.12296536796536292,-56.80999999999767,3702.340000000001,3759.1499999999987,0.9848875410664651,-0.12296536796536292
20,30,45,439,0.5034168564920274,-0.11148063781319437,-48.939999999992324,3737.2500000000045,3786.189999999997,0.9870740771065392,-0.11148063781319437
20,30,60,430,0.5162790697674419,-0.3905348837209119,-167.9299999999921,3745.890000000003,3913.819999999995,0.957093070197405,-0.3905348837209119
20,30,90,423,0.5153664302600472,-0.3327895981087309,-140.76999999999316,3887.3900000000076,4028.1600000000008,0.965053523196697,-0.3327895981087309
25,8,30,731,0.3023255813953488,-0.34590971272229903,-252.86000000000058,3714.159999999996,3967.019999999997,0.9362594592414455,-0.34590971272229903
25,8,45,711,0.28270042194092826,-0.3174683544303737,-225.7199999999957,3746.420000000002,3972.1399999999976,0.9431742083612371,-0.3174683544303737
25,8,60,706,0.2762039660056657,-0.41294617563738856,-291.5399999999963,3719.720000000002,4011.2599999999984,0.9273195953391212,-0.41294617563738856
25,8,90,701,0.26676176890156916,-0.3280171184022767,-229.93999999999596,3814.1700000000037,4044.1099999999997,0.943142001577604,-0.3280171184022767
25,10,30,657,0.3470319634703196,-0.40968036529680757,-269.1600000000026,3778.0499999999965,4047.209999999999,0.9334949261342993,-0.40968036529680757
25,10,45,632,0.3212025316455696,-0.46306962025315856,-292.6599999999962,3775.300000000004,4067.96,0.928057306364862,-0.46306962025315856
25,10,60,625,0.3216,-0.5196159999999931,-324.75999999999567,3759.8800000000037,4084.6399999999994,0.920492381213523,-0.5196159999999931
25,10,90,624,0.3141025641025641,-0.4120352564102501,-257.10999999999603,3876.8400000000047,4133.950000000001,0.9378052467978577,-0.4120352564102501
25,12,30,610,0.3704918032786885,-0.759836065573769,-463.4999999999991,3712.329999999997,4175.829999999996,0.8890041021784891,-0.759836065573769
25,12,45,584,0.3458904109589041,-0.7833219178082068,-457.45999999999276,3750.6200000000044,4208.079999999997,0.8912900895420256,-0.7833219178082068
25,12,60,577,0.34488734835355284,-0.8612131715771122,-496.9199999999937,3752.2800000000043,4249.199999999998,0.8830556340016958,-0.8612131715771122
25,12,90,575,0.3408695652173913,-0.746521739130419,-429.2499999999909,3878.7600000000075,4308.009999999998,0.900360027019438,-0.746521739130419
25,15,30,560,0.4160714285714286,-0.7512857142857197,-420.720000000003,3712.2499999999964,4132.969999999999,0.8982039550250781,-0.7512857142857197
25,15,45,534,0.40074906367041196,-0.6878277153558022,-367.29999999999836,3787.4400000000023,4154.740000000001,0.9115949493831146,-0.6878277153558022
25,15,60,519,0.3930635838150289,-0.9172254335260079,-476.03999999999814,3727.8599999999997,4203.899999999998,0.8867622921572829,-0.9172254335260079
25,15,90,524,0.3931297709923664,-0.7689312977099099,-402.9199999999928,3943.690000000007,4346.61,0.9073024725015604,-0.7689312977099099
25,20,30,502,0.4760956175298805,-0.08970119521912481,-45.030000000000655,3757.439999999998,3802.4699999999984,0.988157697496627,-0.08970119521912481
25,20,45,476,0.4579831932773109,-0.3215756302520964,-153.0699999999979,3751.800000000003,3904.870000000001,0.9608002315057869,-0.3215756302520964
25,20,60,466,0.4592274678111588,-0.5589055793991393,-260.4499999999989,3764.7800000000016,4025.2300000000005,0.9352956228588183,-0.5589055793991393
25,20,90,462,0.4675324675324675,-0.4362770562770453,-201.55999999999494,3948.940000000005,4150.5,0.9514371762438273,-0.4362770562770453
25,25,30,471,0.4883227176220807,-0.4831422505307787,-227.55999999999676,3631.1100000000006,3858.6699999999973,0.9410263121749212,-0.4831422505307787
25,25,45,443,0.46275395033860045,-0.641693002257321,-284.26999999999316,3573.0500000000047,3857.319999999998,0.9263037549386638,-0.641693002257321
25,25,60,439,0.4806378132118451,-0.7854897494305113,-344.82999999999447,3678.060000000002,4022.8899999999967,0.9142830154441223,-0.7854897494305113
25,25,90,431,0.4872389791183295,-0.7091647331786345,-305.64999999999145,3811.960000000008,4117.61,0.9257700462161323,-0.7091647331786345
25,30,30,449,0.5055679287305123,-0.3796213808463288,-170.45000000000164,3553.6399999999976,3724.0899999999992,0.9542304294471934,-0.3796213808463288
25,30,45,422,0.4928909952606635,-0.37684834123221395,-159.0299999999943,3552.970000000004,3711.999999999998,0.9571578663793119,-0.37684834123221395
25,30,60,411,0.5036496350364964,-0.6892944038929312,-283.2999999999947,3569.140000000002,3852.439999999997,0.9264621901963445,-0.6892944038929312
25,30,90,403,0.5037220843672456,-0.598089330024802,-241.0299999999952,3684.3500000000067,3925.380000000002,0.9385970275489265,-0.598089330024802
30,8,30,726,0.2975206611570248,-0.4119283746556479,-299.0600000000004,3667.9599999999964,3967.019999999997,0.9246134377946165,-0.4119283746556479
30,8,45,707,0.27864214992927866,-0.3975247524752413,-281.04999999999563,3691.090000000002,3972.1399999999976,0.9292446892607018,-0.3975247524752413
30,8,60,702,0.2720797720797721,-0.456595441595436,-320.5299999999961,3690.7300000000023,4011.2599999999984,0.9200924397820146,-0.456595441595436
30,8,90,697,0.26255380200860834,-0.3823385939741708,-266.48999999999705,3777.6200000000026,4044.1099999999997,0.9341041663060606,-0.3823385939741708
30,10,30,652,0.34202453987730064,-0.4847852760736237,-316.08000000000266,3731.1299999999965,4047.209999999999,0.9219017545420172,-0.4847852760736237
30,10,45,628,0.31687898089171973,-0.555270700636937,-348.7099999999964,3719.2500000000036,4067.96,0.9142789014641254,-0.555270700636937
30,10,60,621,0.3172302737520129,-0.5627536231883988,-349.4699999999957,3735.1700000000037,4084.6399999999994,0.9144428884797692,-0.5627536231883988
30,10,90,620,0.3096774193548387,-0.4718225806451565,-292.529999999997,3841.4200000000037,4133.950000000001,0.9292371702608893,-0.4718225806451565
30,12,30,605,0.3669421487603306,-0.7489752066115689,-453.1299999999992,3710.699999999997,4163.829999999996,0.8911747117437553,-0.7489752066115689
30,12,45,580,0.3431034482758621,-0.7766551724137806,-450.45999999999276,3745.6200000000044,4196.079999999997,0.8926474233093761,-0.7766551724137806
30,12,60,573,0.34205933682373474,-0.8043280977312282,-460.87999999999374,3776.3200000000043,4237.199999999998,0.8912300575851992,-0.8043280977312282
30,12,90,570,0.3385964912280702,-0.6761929824561234,-385.4299999999903,3898.580000000008,4284.009999999998,0.9100305554842332,-0.6761929824561234
30,15,30,552,0.40942028985507245,-0.773641304347833,-427.0500000000038,3690.9199999999955,4117.969999999999,0.8962959905001727,-0.773641304347833
30,15,45,527,0.3946869070208729,-0.7153700189753304,-376.9999999999991,3762.7400000000016,4139.740000000001,0.9089314787885232,-0.7153700189753304
30,15,60,512,0.38671875,-0.9017578124999979,-461.6999999999989,3727.199999999999,4188.899999999998,0.8897801332091959,-0.9017578124999979
30,15,90,516,0.3875968992248062,-0.722480620155025,-372.7999999999929,3943.8100000000068,4316.61,0.9136359319002659,-0.722480620155025
30,20,30,496,0.46975806451612906,-0.09252016129032507,-45.89000000000124,3756.579999999997,3802.4699999999984,0.9879315287168601,-0.09252016129032507
30,20,45,471,0.45222929936305734,-0.35602972399150273,-167.68999999999778,3737.180000000003,3904.870000000001,0.9570561888103835,-0.35602972399150273
30,20,60,461,0.45336225596529284,-0.6028416485900214,-277.90999999999985,3747.3200000000006,4025.2300000000005,0.9309579825252222,-0.6028416485900214
30,20,90,457,0.4617067833698031,-0.46501094091902573,-212.50999999999476,3937.9900000000052,4150.5,0.9487989398867619,-0.46501094091902573
30,25,30,465,0.4817204301075269,-0.5451182795698857,-253.47999999999683,3605.1900000000005,3858.6699999999973,0.934308971744151,-0.5451182795698857
30,25,45,438,0.45662100456621,-0.7342237442922211,-321.58999999999287,3535.730000000005,3857.319999999998,0.9166286437215494,-0.7342237442922211
30,25,60,434,0.47465437788018433,-0.8720506912442276,-378.4699999999948,3644.420000000002,4022.8899999999967,0.9059208678338222,-0.8720506912442276
30,25,90,427,0.48243559718969553,-0.7669789227166085,-327.4999999999918,3790.110000000008,4117.61,0.9204635698864166,-0.7669789227166085
30,30,30,443,0.4966139954853273,-0.4939954853273182,-218.84000000000196,3510.0899999999974,3728.9299999999994,0.9413129235464324,-0.4939954853273182
30,30,45,417,0.4844124700239808,-0.5030695443644947,-209.7799999999943,3507.060000000004,3716.8399999999983,0.943559582871473,-0.5030695443644947
30,30,60,406,0.49507389162561577,-0.8297783251231423,-336.8899999999958,3520.3900000000012,3857.279999999997,0.9126612535258016,-0.8297783251231423
30,30,90,399,0.49624060150375937,-0.759072681704249,-302.86999999999534,3652.5100000000066,3955.380000000002,0.9234283431680407,-0.759072681704249
35,8,30,714,0.2969187675070028,-0.4502100840336132,-321.4499999999998,3588.9299999999967,3910.3799999999965,0.9177957129486136,-0.4502100840336132
35,8,45,693,0.2784992784992785,-0.4692929292929231,-325.2199999999957,3574.2800000000016,3899.4999999999973,0.9165995640466736,-0.4692929292929231
35,8,60,687,0.2692867540029112,-0.5511499272197887,-378.63999999999487,3567.980000000003,3946.619999999998,0.9040596763813098,-0.5511499272197887
35,8,90,682,0.2595307917888563,-0.4857917888562989,-331.30999999999585,3648.1600000000035,3979.4699999999993,0.9167451947118597,-0.4857917888562989
35,10,30,640,0.340625,-0.5264062500000023,-336.90000000000146,3634.6699999999973,3971.569999999999,0.9151720855983901,-0.5264062500000023
35,10,45,614,0.31596091205211724,-0.6285830618892446,-385.9499999999962,3582.650000000004,3968.6000000000004,0.9027490802802005,-0.6285830618892446
35,10,60,606,0.31518151815181517,-0.6632508250824998,-401.92999999999483,3589.6200000000044,3991.5499999999993,0.8993047813506044,-0.6632508250824998
35,10,90,601,0.30782029950083195,-0.5376705490848516,-323.1399999999958,3687.720000000005,4010.8600000000006,0.9194337374029521,-0.5376705490848516
35,12,30,595,0.3663865546218487,-0.77373109243697,-460.36999999999716,3626.9199999999983,4087.2899999999954,0.8873654670943345,-0.77373109243697
35,12,45,568,0.34330985915492956,-0.8360387323943516,-474.8699999999917,3616.9500000000053,4091.819999999997,0.8839465079109071,-0.8360387323943516
35,12,60,560,0.3410714285714286,-0.9053214285714148,-506.9799999999923,3629.150000000005,4136.129999999997,0.8774264832101524,-0.9053214285714148
35,12,90,554,0.33935018050541516,-0.7517689530685716,-416.47999999998865,3735.540000000009,4152.019999999998,0.8996921980144631,-0.7517689530685716
35,15,30,544,0.4117647058823529,-0.7884926470588295,-428.94000000000324,3619.7399999999952,4048.6799999999985,0.8940543584575705,-0.7884926470588295
35,15,45,517,0.3984526112185687,-0.7580270793036743,-391.89999999999964,3646.670000000001,4038.5700000000006,0.9029607014363996,-0.7580270793036743
35,15,60,501,0.38922155688622756,-1.0045708582834312,-503.28999999999905,3587.6299999999983,4090.9199999999973,0.8769738836251993,-1.0045708582834312
35,15,90,503,0.39165009940357853,-0.8173956262425314,-411.14999999999327,3785.560000000006,4196.709999999999,0.9020304000038141,-0.8173956262425314
35,20,30,488,0.4692622950819672,-0.18780737704918332,-91.65000000000146,3656.8899999999967,3748.539999999998,0.9755504809872639,-0.18780737704918332
35,20,45,462,0.4523809523809524,-0.5139177489177476,-237.42999999999938,3604.850000000002,3842.2800000000016,0.9382059610439637,-0.5139177489177476
35,20,60,451,0.4523281596452328,-0.7689578713968982,-346.8000000000011,3603.9699999999993,3950.7700000000004,0.912219643259415,-0.7689578713968982
35,20,90,444,0.46396396396396394,-0.5723198198198108,-254.10999999999603,3775.010000000004,4029.12,0.9369316376777073,-0.5723198198198108
35,25,30,460,0.4826086956521739,-0.5585869565217308,-256.9499999999962,3555.8200000000006,3812.769999999997,0.9326080513642322,-0.5585869565217308
35,25,45,432,0.4583333333333333,-0.8072222222222081,-348.7199999999939,3454.0400000000045,3802.7599999999984,0.9082981834246721,-0.8072222222222081
35,25,60,427,0.47540983606557374,-0.9436065573770387,-402.9199999999955,3556.3900000000012,3959.3099999999968,0.8982347934362311,-0.9436065573770387
35,25,90,418,0.48564593301435405,-0.8253349282296493,-344.9899999999934,3687.5000000000064,4032.49,0.9144474009854969,-0.8253349282296493
35,30,30,438,0.4977168949771689,-0.5038584474885878,-220.69000000000142,3460.7199999999975,3681.409999999999,0.9400528601812889,-0.5038584474885878
35,30,45,411,0.48661800486618007,-0.5645985401459748,-232.04999999999563,3425.230000000003,3657.279999999999,0.9365512074547216,-0.5645985401459748
35,30,60,399,0.49624060150375937,-0.8922807017543779,-356.0199999999968,3432.6800000000003,3788.699999999997,0.9060310924591556,-0.8922807017543779
35,30,90,390,0.5,-0.7972820512820432,-310.93999999999687,3549.320000000005,3860.260000000002,0.9194510214337903,-0.7972820512820432
40,8,30,714,0.2969187675070028,-0.46733893557422884,-333.6799999999994,3576.699999999997,3910.3799999999965,0.9146681396692905,-0.46733893557422884
40,8,45,693,0.2784992784992785,-0.4797258297258229,-332.44999999999527,3567.050000000002,3899.4999999999973,0.9147454801897691,-0.4797258297258229
40,8,60,687,0.2692867540029112,-0.5659097525472988,-388.7799999999943,3557.840000000004,3946.619999999998,0.9014903892444688,-0.5659097525472988
40,8,90,682,0.2595307917888563,-0.4743988269794654,-323.5399999999954,3655.930000000004,3979.4699999999993,0.9186977160275124,-0.4743988269794654
40,10,30,640,0.340625,-0.5455156250000016,-349.130000000001,3622.439999999998,3971.569999999999,0.9120926988571267,-0.5455156250000016
40,10,45,614,0.31596091205211724,-0.6403583061889182,-393.17999999999574,3575.4200000000046,3968.6000000000004,0.9009272791412599,-0.6403583061889182
40,10,60,606,0.31518151815181517,-0.6799834983498255,-412.06999999999425,3579.480000000005,3991.5499999999993,0.8967644148263221,-0.6799834983498255
40,10,90,601,0.30782029950083195,-0.5247420965058158,-315.36999999999534,3695.4900000000052,4010.8600000000006,0.921370977795287,-0.5247420965058158
40,12,30,595,0.3663865546218487,-0.7942857142857088,-472.5999999999967,3614.6899999999987,4087.2899999999954,0.884373264436828,-0.7942857142857088
40,12,45,567,0.3421516754850088,-0.8622222222222063,-488.879999999991,3602.940000000006,4091.819999999997,0.880522603633593,-0.8622222222222063
40,12,60,559,0.33989266547406083,-0.9372093023255661,-523.8999999999915,3612.230000000006,4136.129999999997,0.8733357026979346,-0.9372093023255661
40,12,90,553,0.33815551537070526,-0.7513381555153489,-415.48999999998796,3736.5300000000097,4152.019999999998,0.8999306361722756,-0.7513381555153489
40,15,30,544,0.4117647058823529,-0.8109742647058875,-441.1700000000028,3607.5099999999957,4048.6799999999985,0.891033620834444,-0.8109742647058875
40,15,45,516,0.39728682170542634,-0.7866472868217034,-405.90999999999894,3632.6600000000017,4038.5700000000006,0.89949165174802,-0.7866472868217034
40,15,60,500,0.388,-1.0345999999999966,-517.2999999999984,3573.619999999999,4090.9199999999973,0.873549226090953,-1.0345999999999966
40,15,90,502,0.3904382470119522,-0.8170517928286705,-410.1599999999926,3786.5500000000065,4196.709999999999,0.902266299077136,-0.8170517928286705
40,20,30,488,0.4692622950819672,-0.18348360655737883,-89.54000000000087,3658.9999999999973,3748.539999999998,0.9761133668041422,-0.18348360655737883
40,20,45,461,0.4511930585683297,-0.5251626898047691,-242.09999999999854,3600.180000000003,3842.2800000000016,0.9369905368687346,-0.5251626898047691
40,20,60,450,0.45111111111111113,-0.7883333333333333,-354.75,3596.0200000000004,3950.7700000000004,0.9102073772960714,-0.7883333333333333
40,20,90,443,0.46275395033860045,-0.5763882618510059,-255.3399999999956,3773.7800000000043,4029.12,0.9366263600984841,-0.5763882618510059
40,25,30,460,0.4826086956521739,-0.5476956521739043,-251.93999999999596,3560.830000000001,3812.769999999997,0.9339220566674632,-0.5476956521739043
40,25,45,431,0.45707656612529,-0.8132018561484766,-350.4899999999934,3452.270000000005,3802.7599999999984,0.9078327320156956,-0.8132018561484766
40,25,60,426,0.47417840375586856,-0.9848122065727587,-419.5299999999952,3539.7800000000016,3959.3099999999968,0.8940396180142511,-0.9848122065727587
40,25,90,417,0.4844124700239808,-0.8233093525179697,-343.31999999999334,3689.1700000000064,4032.49,0.9148615371643839,-0.8233093525179697
40,30,30,438,0.4977168949771689,-0.49242009132420367,-215.6800000000012,3465.7299999999977,3681.409999999999,0.9414137517961865,-0.49242009132420367
40,30,45,410,0.4853658536585366,-0.5702926829268175,-233.81999999999516,3423.4600000000037,3657.279999999999,0.9360672412284552,-0.5702926829268175
40,30,60,398,0.4949748743718593,-0.8946482412060203,-356.06999999999607,3432.630000000001,3788.699999999997,0.9060178953202955,-0.8946482412060203
40,30,90,389,0.4987146529562982,-0.7524678663238982,-292.7099999999964,3567.5500000000056,3860.260000000002,0.924173501266755,-0.7524678663238982
