side,signal_ts,entry_time,entry_price,entry_style,stop,target,sl,tp,horizon,timeout,impulse_low,impulse_high,target_updates,exit_time,exit_price,exit_reason,pnl,win
1,2026-04-30 13:15:00+00:00,2026-04-30 13:16:00+00:00,4640.44,breakout,4634.84,4657.239999999998,5.599999999999454,16.799999999998363,120,2026-04-30 15:16:00+00:00,4634.84,4640.44,0,2026-04-30 13:21:00+00:00,4634.84,stop_loss,-5.599999999999454,False
-1,2026-04-30 13:30:00+00:00,2026-04-30 13:31:00+00:00,4635.79,breakout,4643.43,4612.869999999999,7.640000000000327,22.920000000000982,120,2026-04-30 15:31:00+00:00,4635.79,4643.43,0,2026-04-30 13:52:00+00:00,4612.869999999999,target_hit,22.920000000000982,True
-1,2026-04-30 14:00:00+00:00,2026-04-30 14:01:00+00:00,4616.17,breakout,4623.58,4593.9400000000005,7.4099999999998545,22.229999999999563,120,2026-04-30 16:01:00+00:00,4616.17,4623.58,0,2026-04-30 14:03:00+00:00,4623.58,stop_loss,-7.4099999999998545,False
1,2026-04-30 14:15:00+00:00,2026-04-30 14:16:00+00:00,4615.25,breakout,4609.53,4632.410000000001,5.720000000000255,17.160000000000764,120,2026-04-30 17:15:00+00:00,4609.53,4615.25,2,2026-04-30 16:16:00+00:00,4609.53,stop_loss,-5.720000000000255,False
-1,2026-04-30 16:15:00+00:00,2026-04-30 16:16:00+00:00,4610.16,breakout,4615.4,4594.4400000000005,5.239999999999782,15.719999999999345,120,2026-04-30 18:16:00+00:00,4610.16,4615.4,0,2026-04-30 16:50:00+00:00,4615.4,stop_loss,-5.239999999999782,False
1,2026-04-30 17:00:00+00:00,2026-04-30 17:02:00+00:00,4614.06,breakout,4610.21,4625.6100000000015,3.850000000000364,11.550000000001091,120,2026-04-30 20:15:00+00:00,4610.21,4614.06,1,2026-04-30 19:01:00+00:00,4625.6100000000015,target_hit,11.550000000001091,True
-1,2026-04-30 19:30:00+00:00,2026-04-30 19:31:00+00:00,4618.09,breakout,4621.87,4606.750000000001,3.7799999999997453,11.339999999999236,120,2026-04-30 21:31:00+00:00,4618.09,4621.87,0,2026-04-30 19:42:00+00:00,4621.87,stop_loss,-3.7799999999997453,False
-1,2026-05-01 07:00:00+00:00,2026-05-01 07:04:00+00:00,4591.97,breakout,4596.59,4578.110000000001,4.619999999999891,13.859999999999673,120,2026-05-01 09:04:00+00:00,4591.97,4596.59,0,2026-05-01 07:07:00+00:00,4596.59,stop_loss,-4.619999999999891,False
1,2026-05-01 07:15:00+00:00,2026-05-01 07:17:00+00:00,4596.95,breakout,4592.36,4610.72,4.5900000000001455,13.770000000000437,120,2026-05-01 09:17:00+00:00,4592.36,4596.95,0,2026-05-01 07:21:00+00:00,4592.36,stop_loss,-4.5900000000001455,False
-1,2026-05-01 07:30:00+00:00,2026-05-01 07:31:00+00:00,4590.21,breakout,4596.41,4571.610000000001,6.199999999999818,18.599999999999454,120,2026-05-01 09:31:00+00:00,4590.21,4596.41,0,2026-05-01 08:17:00+00:00,4571.610000000001,target_hit,18.599999999999454,True
1,2026-05-01 12:15:00+00:00,2026-05-01 12:16:00+00:00,4582.72,breakout,4577.07,4599.670000000002,5.650000000000546,16.950000000001637,120,2026-05-01 14:16:00+00:00,4577.07,4582.72,0,2026-05-01 12:25:00+00:00,4599.670000000002,target_hit,16.950000000001637,True
1,2026-05-01 12:30:00+00:00,2026-05-01 12:31:00+00:00,4587.85,breakout,4583.02,4602.34,4.829999999999927,14.489999999999782,120,2026-05-01 15:30:00+00:00,4583.02,4587.85,1,2026-05-01 13:36:00+00:00,4602.34,target_hit,14.489999999999782,True
1,2026-05-01 13:45:00+00:00,2026-05-01 13:46:00+00:00,4595.68,breakout,4591.78,4607.380000000002,3.9000000000005457,11.700000000001637,120,2026-05-01 15:46:00+00:00,4591.78,4595.68,0,2026-05-01 13:50:00+00:00,4607.380000000002,target_hit,11.700000000001637,True
1,2026-05-01 14:15:00+00:00,2026-05-01 14:16:00+00:00,4637.14,breakout,4625.32,4672.600000000002,11.820000000000618,35.460000000001855,120,2026-05-01 16:16:00+00:00,4625.32,4637.14,0,2026-05-01 15:02:00+00:00,4625.32,stop_loss,-11.820000000000618,False
1,2026-05-01 16:45:00+00:00,2026-05-01 16:54:00+00:00,4641.76,breakout,4637.93,4653.25,3.8299999999999272,11.489999999999782,120,2026-05-01 18:54:00+00:00,4637.93,4641.76,0,2026-05-01 17:05:00+00:00,4637.93,stop_loss,-3.8299999999999272,False
-1,2026-05-01 17:30:00+00:00,2026-05-01 17:31:00+00:00,4630.8,breakout,4636.02,4615.139999999999,5.220000000000255,15.660000000000764,120,2026-05-01 19:31:00+00:00,4630.8,4636.02,0,2026-05-01 18:16:00+00:00,4615.139999999999,target_hit,15.660000000000764,True
1,2026-05-01 18:45:00+00:00,2026-05-01 18:47:00+00:00,4622.48,breakout,4618.12,4635.559999999999,4.359999999999673,13.079999999999018,120,2026-05-01 20:47:00+00:00,4618.12,4622.48,0,2026-05-01 19:33:00+00:00,4618.12,stop_loss,-4.359999999999673,False
1,2026-05-04 07:15:00+00:00,2026-05-04 07:16:00+00:00,4591.45,breakout,4587.51,4603.269999999999,3.9399999999996,11.8199999999988,120,2026-05-04 09:16:00+00:00,4587.51,4591.45,0,2026-05-04 07:17:00+00:00,4587.51,stop_loss,-3.9399999999996,False
-1,2026-05-04 07:45:00+00:00,2026-05-04 07:53:00+00:00,4582.8,breakout,4587.59,4568.43,4.789999999999964,14.36999999999989,120,2026-05-04 10:30:00+00:00,4582.8,4587.59,3,2026-05-04 10:02:00+00:00,4568.43,target_hit,14.36999999999989,True
-1,2026-05-04 10:15:00+00:00,2026-05-04 10:16:00+00:00,4570.4,breakout,4574.79,4557.229999999999,4.390000000000327,13.170000000000982,120,2026-05-04 12:16:00+00:00,4570.4,4574.79,0,2026-05-04 10:17:00+00:00,4557.229999999999,target_hit,13.170000000000982,True
1,2026-05-04 10:45:00+00:00,2026-05-04 10:46:00+00:00,4557.75,breakout,4546.2,4592.400000000001,11.550000000000182,34.650000000000546,120,2026-05-04 16:45:00+00:00,4546.2,4557.75,9,2026-05-04 15:15:00+00:00,4546.2,stop_loss,-11.550000000000182,False
-1,2026-05-04 15:15:00+00:00,2026-05-04 15:17:00+00:00,4551.06,breakout,4555.61,4537.410000000003,4.549999999999272,13.649999999997817,120,2026-05-04 17:17:00+00:00,4551.06,4555.61,0,2026-05-04 15:20:00+00:00,4537.410000000003,target_hit,13.649999999997817,True
-1,2026-05-04 15:45:00+00:00,2026-05-04 15:46:00+00:00,4530.48,breakout,4537.04,4510.799999999998,6.5600000000004,19.6800000000012,120,2026-05-04 18:00:00+00:00,4530.48,4537.04,1,2026-05-04 16:08:00+00:00,4510.799999999998,target_hit,19.6800000000012,True
1,2026-05-04 16:15:00+00:00,2026-05-04 16:19:00+00:00,4525.99,breakout,4520.62,4542.099999999999,5.369999999999891,16.109999999999673,120,2026-05-04 18:19:00+00:00,4520.62,4525.99,0,2026-05-04 16:27:00+00:00,4520.62,stop_loss,-5.369999999999891,False
1,2026-05-04 17:15:00+00:00,2026-05-04 17:16:00+00:00,4521.53,breakout,4517.33,4534.129999999999,4.199999999999818,12.599999999999454,120,2026-05-04 19:30:00+00:00,4517.33,4521.53,1,2026-05-04 18:19:00+00:00,4517.33,stop_loss,-4.199999999999818,False
1,2026-05-04 18:45:00+00:00,2026-05-04 18:49:00+00:00,4515.42,breakout,4511.54,4527.06,3.880000000000109,11.640000000000327,120,2026-05-04 20:49:00+00:00,4511.54,4515.42,0,2026-05-04 18:52:00+00:00,4511.54,stop_loss,-3.880000000000109,False
