entry_time,entry_price,stop,target,timeout,target_updates,s1_prob,s2_prob,cycle_id,model_path,exit_time,exit_price,exit_reason,pnl,side
2026-05-21 17:21:00+00:00,4542.85,4567.85,4502.85,2026-05-21 18:06:00+00:00,0,0.55429607629776,0.3329065144062042,cycle_36_2026-05-08,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_36_2026-05-08.joblib,2026-05-21 18:06:00+00:00,4547.57,timeout,-4.719999999999345,down
