entry_time,exit_time,pnl,side,source,matched_pattern,pattern,exit_reason,entry_price,exit_price
2025-10-17 12:33:00+00:00,2025-10-17 13:24:00+00:00,-6.5600000000004,-1,v16_dip_short,,v16_dip_short,,,
2025-10-17 17:56:00+00:00,2025-10-17 18:11:00+00:00,20.86999999999989,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-17 19:51:00+00:00,2025-10-17 20:37:00+00:00,-20.420000000000073,-1,v16_dip_short,,v16_dip_short,,,
2025-10-20 07:08:00+00:00,2025-10-20 07:53:00+00:00,-13.840000000000146,-1,v16_dip_short,,v16_dip_short,,,
2025-10-20 08:10:00+00:00,2025-10-20 08:55:00+00:00,4.910000000000764,-1,v16_dip_short,,v16_dip_short,,,
2025-10-20 12:34:00+00:00,2025-10-20 13:19:00+00:00,-16.029999999999745,-1,v16_dip_short,,v16_dip_short,,,
2025-10-21 07:58:00+00:00,2025-10-21 08:14:00+00:00,52.850000000000364,-1,pattern,reversal_fvg_short,reversal_fvg_short,,,
2025-10-21 12:02:00+00:00,2025-10-21 12:18:00+00:00,27.0,-1,pattern,downtrend_retrace,downtrend_retrace,,,
2025-10-21 14:04:00+00:00,2025-10-21 14:45:00+00:00,79.6299999999992,-1,pattern,reversal_fvg_short,reversal_fvg_short,,,
2025-10-21 14:50:00+00:00,2025-10-21 15:11:00+00:00,35.909999999999854,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-21 15:32:00+00:00,2025-10-21 15:55:00+00:00,17.359999999999673,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-21 16:06:00+00:00,2025-10-21 16:38:00+00:00,35.0,-1,v16_dip_short,,v16_dip_short,,,
2025-10-21 23:51:00+00:00,2025-10-22 00:10:00+00:00,90.24000000000024,-1,pattern,breakthrough_short,breakthrough_short,,,
2025-10-22 00:15:00+00:00,2025-10-22 00:48:00+00:00,52.559999999999945,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-22 00:56:00+00:00,2025-10-22 01:06:00+00:00,27.889999999999873,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-22 01:55:00+00:00,2025-10-22 02:13:00+00:00,26.299999999999727,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-22 03:23:00+00:00,2025-10-22 03:37:00+00:00,21.390000000000327,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-22 07:58:00+00:00,2025-10-22 08:15:00+00:00,58.5,-1,pattern,downtrend_retrace,downtrend_retrace,,,
2025-10-22 10:31:00+00:00,2025-10-22 10:43:00+00:00,40.0,-1,pattern,downtrend_retrace,downtrend_retrace,,,
2025-10-22 10:49:00+00:00,2025-10-22 11:07:00+00:00,19.789999999999964,-1,pattern,downtrend_retrace,downtrend_retrace,,,
2025-10-22 12:39:00+00:00,2025-10-22 13:24:00+00:00,-11.299999999999727,-1,v16_dip_short,,v16_dip_short,,,
2025-10-22 13:24:00+00:00,2025-10-22 13:39:00+00:00,21.960000000000036,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-22 14:19:00+00:00,2025-10-22 14:39:00+00:00,35.0,-1,v16_dip_short,,v16_dip_short,,,
2025-10-22 15:49:00+00:00,2025-10-22 16:02:00+00:00,-9.019999999999982,1,v16_momentum,,v16_momentum,,,
2025-10-22 16:18:00+00:00,2025-10-22 22:15:00+00:00,65.02999999999975,1,v16_momentum,,v16_momentum,,,
2025-10-23 09:02:00+00:00,2025-10-23 09:05:00+00:00,-3.3799999999991996,1,v16_momentum,,v16_momentum,,,
2025-10-23 09:55:00+00:00,2025-10-23 10:40:00+00:00,4.0900000000001455,-1,v16_dip_short,,v16_dip_short,,,
2025-10-23 14:07:00+00:00,2025-10-23 15:38:00+00:00,8.109999999999673,-1,v16_dip_short,,v16_dip_short,,,
2025-10-23 16:32:00+00:00,2025-10-23 16:42:00+00:00,-7.650000000000546,1,v16_momentum,,v16_momentum,,,
2025-10-23 17:38:00+00:00,2025-10-23 18:24:00+00:00,-5.170000000000073,-1,v16_dip_short,,v16_dip_short,,,
2025-10-24 12:52:00+00:00,2025-10-24 13:07:00+00:00,25.580000000000382,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-24 13:59:00+00:00,2025-10-24 14:12:00+00:00,20.470000000000255,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-10-24 17:32:00+00:00,2025-10-26 22:05:00+00:00,40.57999999999993,-1,v16_momentum,,v16_momentum,,,
2025-10-26 22:08:00+00:00,2025-10-26 22:14:00+00:00,-25.0,-1,energetic,,energetic,,,
2025-10-26 22:48:00+00:00,2025-10-26 23:18:00+00:00,-13.349999999999909,-1,energetic,,energetic,,,
2025-10-27 08:56:00+00:00,2025-10-27 09:29:00+00:00,-8.730000000000018,-1,energetic,,energetic,,,
2025-10-27 10:09:00+00:00,2025-10-27 11:24:00+00:00,17.320000000000164,-1,v16_dip_short,,v16_dip_short,,,
2025-10-27 16:39:00+00:00,2025-10-27 17:24:00+00:00,-5.120000000000346,-1,v16_dip_short,,v16_dip_short,,,
2025-10-28 11:23:00+00:00,2025-10-28 12:09:00+00:00,-5.5099999999997635,-1,v16_dip_short,,v16_dip_short,,,
2025-10-28 13:25:00+00:00,2025-10-28 14:39:00+00:00,-15.019999999999982,-1,v16_dip_short,,v16_dip_short,,,
2025-10-29 08:01:00+00:00,2025-10-29 08:22:00+00:00,5.0,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2025-10-29 10:24:00+00:00,2025-10-29 11:09:00+00:00,3.0299999999997453,-1,v16_dip_short,,v16_dip_short,,,
2025-10-29 17:39:00+00:00,2025-10-29 18:36:00+00:00,35.0,-1,v16_dip_short,,v16_dip_short,,,
2025-10-30 04:32:00+00:00,2025-10-30 04:48:00+00:00,10.790000000000418,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2025-10-30 09:06:00+00:00,2025-10-30 09:24:00+00:00,7.1599999999998545,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2025-10-30 12:07:00+00:00,2025-10-30 12:52:00+00:00,8.179999999999836,-1,v16_dip_short,,v16_dip_short,,,
2025-10-30 13:06:00+00:00,2025-10-30 13:54:00+00:00,-14.489999999999782,-1,v16_dip_short,,v16_dip_short,,,
2025-10-31 12:23:00+00:00,2025-10-31 13:08:00+00:00,-8.450000000000273,-1,v16_dip_short,,v16_dip_short,,,
2025-11-03 19:54:00+00:00,2025-11-03 20:39:00+00:00,-3.3600000000001273,-1,v16_dip_short,,v16_dip_short,,,
2025-11-04 08:23:00+00:00,2025-11-04 09:08:00+00:00,4.5300000000002,-1,v16_dip_short,,v16_dip_short,,,
2025-11-04 13:10:00+00:00,2025-11-04 13:55:00+00:00,14.239999999999782,-1,v16_dip_short,,v16_dip_short,,,
2025-11-05 13:24:00+00:00,2025-11-05 14:09:00+00:00,-2.3299999999999272,-1,v16_dip_short,,v16_dip_short,,,
2025-11-07 16:35:00+00:00,2025-11-07 17:20:00+00:00,23.450000000000273,-1,v16_dip_short,,v16_dip_short,,,
2025-11-10 12:55:00+00:00,2025-11-10 13:40:00+00:00,2.3900000000003274,-1,v16_dip_short,,v16_dip_short,,,
2025-11-10 15:22:00+00:00,2025-11-10 16:08:00+00:00,3.869999999999891,-1,v16_dip_short,,v16_dip_short,,,
2025-11-11 08:07:00+00:00,2025-11-11 08:52:00+00:00,-0.6099999999996726,-1,v16_dip_short,,v16_dip_short,,,
2025-11-12 14:09:00+00:00,2025-11-12 14:54:00+00:00,-6.019999999999527,-1,v16_dip_short,,v16_dip_short,,,
2025-11-12 15:17:00+00:00,2025-11-12 16:35:00+00:00,-26.859999999999673,-1,v16_dip_short,,v16_dip_short,,,
2025-11-13 08:16:00+00:00,2025-11-13 08:46:00+00:00,1.4000000000005457,1,energetic,,energetic,,,
2025-11-13 17:51:00+00:00,2025-11-13 18:32:00+00:00,35.0,-1,v16_dip_short,,v16_dip_short,,,
2025-11-13 19:19:00+00:00,2025-11-13 20:24:00+00:00,-7.769999999999527,-1,v16_dip_short,,v16_dip_short,,,
2025-11-14 11:17:00+00:00,2025-11-14 11:40:00+00:00,-9.710000000000036,-1,v16_momentum,,v16_momentum,,,
2025-11-14 12:04:00+00:00,2025-11-16 23:01:00+00:00,49.499999999999545,-1,v16_momentum,,v16_momentum,,,
2025-11-17 11:35:00+00:00,2025-11-17 12:22:00+00:00,-4.539999999999964,-1,v16_dip_short,,v16_dip_short,,,
2025-11-17 14:39:00+00:00,2025-11-17 15:24:00+00:00,1.6900000000000546,-1,v16_dip_short,,v16_dip_short,,,
2025-11-17 20:51:00+00:00,2025-11-17 21:37:00+00:00,-7.129999999999654,-1,v16_dip_short,,v16_dip_short,,,
2025-11-18 08:41:00+00:00,2025-11-18 09:10:00+00:00,-6.360000000000127,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2025-11-18 13:38:00+00:00,2025-11-18 14:11:00+00:00,5.3400000000001455,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2025-11-19 17:51:00+00:00,2025-11-19 18:37:00+00:00,-3.2100000000000364,-1,v16_dip_short,,v16_dip_short,,,
2025-11-20 09:37:00+00:00,2025-11-20 10:22:00+00:00,3.5300000000002,-1,v16_dip_short,,v16_dip_short,,,
2025-11-20 13:07:00+00:00,2025-11-20 15:04:00+00:00,-1.9299999999998363,-1,v16_dip_short,,v16_dip_short,,,
2025-11-20 18:02:00+00:00,2025-11-20 23:45:00+00:00,19.110000000000127,1,v16_momentum,,v16_momentum,,,
2025-11-21 09:47:00+00:00,2025-11-21 12:00:00+00:00,16.879999999999654,-1,v16_momentum,,v16_momentum,,,
2025-11-21 12:32:00+00:00,2025-11-21 13:04:00+00:00,-1.0399999999999636,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2025-11-21 16:52:00+00:00,2025-11-21 17:37:00+00:00,14.890000000000327,-1,v16_dip_short,,v16_dip_short,,,
2025-11-24 18:48:00+00:00,2025-11-25 07:00:00+00:00,31.55999999999949,1,v16_momentum,,v16_momentum,,,
2025-11-25 10:17:00+00:00,2025-11-25 10:25:00+00:00,-8.829999999999927,1,v16_momentum,,v16_momentum,,,
2025-11-25 11:17:00+00:00,2025-11-25 12:44:00+00:00,-8.479999999999563,1,v16_momentum,,v16_momentum,,,
2025-11-25 13:02:00+00:00,2025-11-25 13:45:00+00:00,15.239999999999782,1,v16_momentum,,v16_momentum,,,
2025-11-25 17:34:00+00:00,2025-11-25 18:19:00+00:00,11.460000000000036,-1,v16_dip_short,,v16_dip_short,,,
2025-11-28 14:39:00+00:00,2025-11-28 15:24:00+00:00,11.890000000000327,-1,v16_dip_short,,v16_dip_short,,,
2025-12-01 01:59:00+00:00,2025-12-01 02:14:00+00:00,-5.5,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2025-12-02 01:14:00+00:00,2025-12-02 01:44:00+00:00,-10.530000000000655,-1,energetic,,energetic,,,
2025-12-02 09:17:00+00:00,2025-12-02 13:00:00+00:00,-6.800000000000182,-1,v16_momentum,,v16_momentum,,,
2025-12-02 14:51:00+00:00,2025-12-02 15:25:00+00:00,35.0,-1,v16_dip_short,,v16_dip_short,,,
2025-12-02 16:37:00+00:00,2025-12-02 17:22:00+00:00,-4.639999999999418,-1,v16_dip_short,,v16_dip_short,,,
2025-12-04 14:10:00+00:00,2025-12-04 14:55:00+00:00,-0.03999999999996362,-1,v16_dip_short,,v16_dip_short,,,
2025-12-10 19:35:00+00:00,2025-12-10 20:20:00+00:00,-23.920000000000073,-1,v16_dip_short,,v16_dip_short,,,
2025-12-11 15:52:00+00:00,2025-12-11 16:37:00+00:00,0.07999999999992724,-1,v16_dip_short,,v16_dip_short,,,
2025-12-11 19:05:00+00:00,2025-12-11 19:51:00+00:00,-3.8100000000004,-1,v16_dip_short,,v16_dip_short,,,
2025-12-12 10:39:00+00:00,2025-12-12 11:24:00+00:00,-11.1899999999996,-1,v16_dip_short,,v16_dip_short,,,
2025-12-15 14:02:00+00:00,2025-12-15 16:45:00+00:00,40.5,-1,v16_momentum,,v16_momentum,,,
2025-12-15 18:39:00+00:00,2025-12-15 19:24:00+00:00,-2.5,-1,v16_dip_short,,v16_dip_short,,,
2025-12-16 17:02:00+00:00,2025-12-16 18:22:00+00:00,-7.210000000000036,1,v16_momentum,,v16_momentum,,,
2025-12-16 18:37:00+00:00,2025-12-16 19:22:00+00:00,0.5700000000006185,-1,v16_dip_short,,v16_dip_short,,,
2025-12-17 08:52:00+00:00,2025-12-17 09:37:00+00:00,-1.069999999999709,-1,v16_dip_short,,v16_dip_short,,,
2025-12-17 13:17:00+00:00,2025-12-18 04:45:00+00:00,1.5799999999999272,1,v16_momentum,,v16_momentum,,,
2025-12-22 15:47:00+00:00,2025-12-23 03:47:00+00:00,56.30000000000018,1,v16_momentum,,v16_momentum,,,
2025-12-23 15:40:00+00:00,2025-12-23 16:25:00+00:00,-8.6899999999996,-1,v16_dip_short,,v16_dip_short,,,
2025-12-23 19:06:00+00:00,2025-12-23 19:51:00+00:00,3.8499999999994543,-1,v16_dip_short,,v16_dip_short,,,
2025-12-24 16:37:00+00:00,2025-12-24 17:22:00+00:00,-5.850000000000364,-1,v16_dip_short,,v16_dip_short,,,
2025-12-26 15:39:00+00:00,2025-12-26 16:24:00+00:00,0.41999999999916326,-1,v16_dip_short,,v16_dip_short,,,
2025-12-26 18:47:00+00:00,2025-12-28 23:02:00+00:00,17.980000000000473,1,v16_momentum,,v16_momentum,,,
2025-12-29 01:04:00+00:00,2025-12-29 01:19:00+00:00,5.510000000000218,1,pattern,uptrend_retrace,uptrend_retrace,,,
2025-12-29 08:32:00+00:00,2025-12-29 23:01:00+00:00,139.51000000000022,-1,v16_momentum,,v16_momentum,,,
2025-12-31 05:51:00+00:00,2025-12-31 06:31:00+00:00,-6.549999999999272,-1,energetic,,energetic,,,
2025-12-31 12:40:00+00:00,2025-12-31 13:25:00+00:00,-10.359999999999673,-1,v16_dip_short,,v16_dip_short,,,
2026-01-02 13:21:00+00:00,2026-01-02 13:51:00+00:00,22.670000000000073,-1,energetic,,energetic,,,
2026-01-05 13:47:00+00:00,2026-01-06 03:00:00+00:00,41.899999999999636,1,v16_momentum,,v16_momentum,,,
2026-01-07 01:36:00+00:00,2026-01-07 01:51:00+00:00,-2.3299999999999272,-1,pattern,reversal_fvg_short,reversal_fvg_short,,,
2026-01-07 13:02:00+00:00,2026-01-07 13:56:00+00:00,-5.170000000000073,-1,v16_momentum,,v16_momentum,,,
2026-01-07 14:54:00+00:00,2026-01-07 15:39:00+00:00,-1.1599999999998545,-1,v16_dip_short,,v16_dip_short,,,
2026-01-08 06:07:00+00:00,2026-01-08 06:23:00+00:00,-5.460000000000036,-1,pattern,reversal_fvg_short,reversal_fvg_short,,,
2026-01-08 08:02:00+00:00,2026-01-08 08:09:00+00:00,-2.380000000000109,-1,v16_momentum,,v16_momentum,,,
2026-01-09 15:24:00+00:00,2026-01-09 16:24:00+00:00,5.739999999999782,-1,v16_dip_short,,v16_dip_short,,,
2026-01-12 14:21:00+00:00,2026-01-12 15:06:00+00:00,-16.300000000000182,-1,v16_dip_short,,v16_dip_short,,,
2026-01-13 14:50:00+00:00,2026-01-13 15:35:00+00:00,22.579999999999927,-1,v16_dip_short,,v16_dip_short,,,
2026-01-14 08:36:00+00:00,2026-01-14 09:00:00+00:00,-4.329999999999927,-1,pattern,reversal_fvg_short,reversal_fvg_short,,,
2026-01-14 10:06:00+00:00,2026-01-14 10:58:00+00:00,-0.9399999999995998,-1,pattern,reversal_fvg_short,reversal_fvg_short,,,
2026-01-14 21:52:00+00:00,2026-01-14 23:01:00+00:00,-1.7299999999995634,-1,pattern,reversal_fvg_short,reversal_fvg_short,,,
2026-01-15 03:15:00+00:00,2026-01-15 03:47:00+00:00,-2.0100000000002183,-1,pattern,reversal_fvg_short,reversal_fvg_short,,,
2026-01-15 14:48:00+00:00,2026-01-15 15:35:00+00:00,-4.5900000000001455,-1,v16_dip_short,,v16_dip_short,,,
2026-01-16 15:05:00+00:00,2026-01-16 15:27:00+00:00,35.0,-1,v16_dip_short,,v16_dip_short,,,
2026-01-16 16:22:00+00:00,2026-01-16 17:08:00+00:00,0.4399999999995998,-1,v16_dip_short,,v16_dip_short,,,
2026-01-20 13:47:00+00:00,2026-01-21 03:45:00+00:00,110.27000000000044,1,v16_momentum,,v16_momentum,,,
2026-01-21 08:07:00+00:00,2026-01-21 08:52:00+00:00,4.890000000000327,-1,v16_dip_short,,v16_dip_short,,,
2026-01-21 09:34:00+00:00,2026-01-21 09:59:00+00:00,-10.339999999999236,1,v16_momentum,,v16_momentum,,,
2026-01-21 14:12:00+00:00,2026-01-21 16:15:00+00:00,-6.25,-1,pattern,downtrend_retrace,downtrend_retrace,,,
2026-01-21 19:33:00+00:00,2026-01-22 01:15:00+00:00,19.049999999999272,-1,v16_momentum,,v16_momentum,,,
2026-01-22 14:33:00+00:00,2026-01-22 15:24:00+00:00,-2.180000000000291,-1,v16_dip_short,,v16_dip_short,,,
2026-01-22 15:35:00+00:00,2026-01-22 16:21:00+00:00,-12.769999999999527,-1,v16_dip_short,,v16_dip_short,,,
2026-01-22 16:39:00+00:00,2026-01-22 17:24:00+00:00,-4.460000000000036,-1,v16_dip_short,,v16_dip_short,,,
2026-01-22 17:54:00+00:00,2026-01-22 18:39:00+00:00,-10.180000000000291,-1,v16_dip_short,,v16_dip_short,,,
2026-01-23 09:47:00+00:00,2026-01-25 23:01:00+00:00,102.80999999999949,1,v16_momentum,,v16_momentum,,,
2026-01-26 10:40:00+00:00,2026-01-26 11:25:00+00:00,9.840000000000146,-1,v16_dip_short,,v16_dip_short,,,
2026-01-26 16:02:00+00:00,2026-01-26 16:28:00+00:00,-13.050000000000182,1,v16_momentum,,v16_momentum,,,
2026-01-26 17:33:00+00:00,2026-01-26 18:19:00+00:00,3.630000000000109,-1,v16_dip_short,,v16_dip_short,,,
2026-01-26 20:52:00+00:00,2026-01-26 21:21:00+00:00,35.0,-1,v16_dip_short,,v16_dip_short,,,
2026-01-27 10:47:00+00:00,2026-01-27 11:09:00+00:00,-5.489999999999782,-1,v16_momentum,,v16_momentum,,,
2026-01-27 13:32:00+00:00,2026-01-27 14:30:00+00:00,13.890000000000327,-1,v16_momentum,,v16_momentum,,,
2026-01-27 15:03:00+00:00,2026-01-27 15:50:00+00:00,-23.920000000000073,-1,v16_dip_short,,v16_dip_short,,,
2026-01-27 19:58:00+00:00,2026-01-27 20:11:00+00:00,40.0,1,pattern,breakthrough_long,breakthrough_long,,,
2026-01-27 20:50:00+00:00,2026-01-27 21:39:00+00:00,-21.48999999999978,-1,v16_dip_short,,v16_dip_short,,,
2026-01-27 21:39:00+00:00,2026-01-27 23:01:00+00:00,-5.220000000000255,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2026-01-28 01:46:00+00:00,2026-01-28 01:59:00+00:00,-15.0,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2026-01-28 02:28:00+00:00,2026-01-28 02:57:00+00:00,9.889999999999418,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2026-01-28 05:42:00+00:00,2026-01-28 05:58:00+00:00,-3.899999999999636,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2026-01-28 08:01:00+00:00,2026-01-28 08:25:00+00:00,4.970000000000255,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2026-01-28 08:31:00+00:00,2026-01-28 08:45:00+00:00,-15.0,1,pattern,reversal_fvg_long,reversal_fvg_long,,,
2026-01-28 15:24:00+00:00,2026-01-28 16:53:00+00:00,-19.25,-1,v16_dip_short,,v16_dip_short,,,
2026-01-28 17:52:00+00:00,2026-01-28 19:09:00+00:00,16.890000000000327,-1,v16_dip_short,,v16_dip_short,,,
2026-01-28 19:35:00+00:00,2026-01-28 19:57:00+00:00,-35.0,-1,v16_dip_short,,v16_dip_short,,,
2026-01-28 20:19:00+00:00,2026-01-28 20:36:00+00:00,-35.0,-1,v16_dip_short,,v16_dip_short,,,
2026-01-28 21:49:00+00:00,2026-01-28 23:01:00+00:00,50.06999999999971,1,pattern,breakthrough_long,breakthrough_long,,,
2026-01-28 23:03:00+00:00,2026-01-28 23:19:00+00:00,49.79999999999927,1,pattern,breakthrough_long,breakthrough_long,,,
2026-01-28 23:25:00+00:00,2026-01-28 23:38:00+00:00,66.90000000000055,1,pattern,breakthrough_long,breakthrough_long,,,
2026-01-29 00:19:00+00:00,2026-01-29 00:20:00+00:00,-15.0,1,pattern,uptrend_retrace,uptrend_retrace,,,
2026-01-29 01:05:00+00:00,2026-01-29 01:09:00+00:00,-15.0,1,pattern,uptrend_retrace,uptrend_retrace,,,
2026-01-29 01:15:00+00:00,2026-01-29 01:24:00+00:00,33.85999999999967,1,pattern,uptrend_retrace,uptrend_retrace,,,
2026-01-29 03:05:00+00:00,2026-01-29 03:35:00+00:00,21.420000000000073,1,energetic,,energetic,,,
2026-01-29 07:29:00+00:00,2026-01-29 07:44:00+00:00,-11.329999999999927,-1,pattern,downtrend_retrace,downtrend_retrace,,,
