entry,exit,pnl,type,_leg,side
2025-10-22 17:37:00+00:00,2025-10-22 18:23:00+00:00,-19.710000000000036,v16_dip_short,v16_dip_short,-1
2025-10-22 19:04:00+00:00,2025-10-22 20:18:00+00:00,-15.730000000000018,v16_dip_short,v16_dip_short,-1
2025-10-23 09:55:00+00:00,2025-10-23 10:40:00+00:00,4.0900000000001455,v16_dip_short,v16_dip_short,-1
2025-10-23 14:07:00+00:00,2025-10-23 15:38:00+00:00,8.109999999999673,v16_dip_short,v16_dip_short,-1
2025-10-23 17:38:00+00:00,2025-10-23 18:24:00+00:00,-5.170000000000073,v16_dip_short,v16_dip_short,-1
2025-10-27 10:09:00+00:00,2025-10-27 11:24:00+00:00,17.320000000000164,v16_dip_short,v16_dip_short,-1
2025-10-27 16:39:00+00:00,2025-10-27 17:24:00+00:00,-5.120000000000346,v16_dip_short,v16_dip_short,-1
2025-10-28 11:23:00+00:00,2025-10-28 12:09:00+00:00,-5.5099999999997635,v16_dip_short,v16_dip_short,-1
2025-10-28 13:25:00+00:00,2025-10-28 14:39:00+00:00,-15.019999999999982,v16_dip_short,v16_dip_short,-1
2025-10-29 10:24:00+00:00,2025-10-29 11:09:00+00:00,3.0299999999997453,v16_dip_short,v16_dip_short,-1
2025-10-29 17:39:00+00:00,2025-10-29 18:36:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2025-10-30 12:07:00+00:00,2025-10-30 12:52:00+00:00,8.179999999999836,v16_dip_short,v16_dip_short,-1
2025-10-30 13:06:00+00:00,2025-10-30 13:54:00+00:00,-14.489999999999782,v16_dip_short,v16_dip_short,-1
2025-10-31 12:23:00+00:00,2025-10-31 13:08:00+00:00,-8.450000000000273,v16_dip_short,v16_dip_short,-1
2025-11-03 19:54:00+00:00,2025-11-03 20:39:00+00:00,-3.3600000000001273,v16_dip_short,v16_dip_short,-1
2025-11-04 08:23:00+00:00,2025-11-04 09:08:00+00:00,4.5300000000002,v16_dip_short,v16_dip_short,-1
2025-11-04 13:10:00+00:00,2025-11-04 13:55:00+00:00,14.239999999999782,v16_dip_short,v16_dip_short,-1
2025-11-05 13:24:00+00:00,2025-11-05 14:09:00+00:00,-2.3299999999999272,v16_dip_short,v16_dip_short,-1
2025-11-07 16:35:00+00:00,2025-11-07 17:20:00+00:00,23.450000000000273,v16_dip_short,v16_dip_short,-1
2025-11-10 12:55:00+00:00,2025-11-10 13:40:00+00:00,2.3900000000003274,v16_dip_short,v16_dip_short,-1
2025-11-10 15:22:00+00:00,2025-11-10 16:08:00+00:00,3.869999999999891,v16_dip_short,v16_dip_short,-1
2025-11-11 08:07:00+00:00,2025-11-11 08:52:00+00:00,-0.6099999999996726,v16_dip_short,v16_dip_short,-1
2025-11-12 14:09:00+00:00,2025-11-12 14:54:00+00:00,-6.019999999999527,v16_dip_short,v16_dip_short,-1
2025-11-12 15:17:00+00:00,2025-11-12 16:35:00+00:00,-26.859999999999673,v16_dip_short,v16_dip_short,-1
2025-11-13 17:51:00+00:00,2025-11-13 18:32:00+00:00,35.0,v16_dip_short,v16_dip_short,-1
2025-11-13 19:19:00+00:00,2025-11-13 20:24:00+00:00,-7.769999999999527,v16_dip_short,v16_dip_short,-1
2025-11-14 14:38:00+00:00,2025-11-14 15:24:00+00:00,-13.760000000000218,v16_dip_short,v16_dip_short,-1
2025-11-14 17:04:00+00:00,2025-11-14 17:49:00+00:00,7.710000000000036,v16_dip_short,v16_dip_short,-1
2025-11-17 11:35:00+00:00,2025-11-17 12:22:00+00:00,-4.539999999999964,v16_dip_short,v16_dip_short,-1
