tp,sl,horizon,n,wr,avg_pnl,net_pnl,gross_profit,gross_loss,profit_factor,expectancy
15,25,60,1379,0.5358955765047135,-0.3887672226250848,-536.1099999999919,11429.569999999996,11965.67999999999,0.9551960273047588,-0.3887672226250848
15,25,90,1374,0.537117903930131,-0.44548034934496966,-612.0899999999883,11796.330000000002,12408.419999999991,0.9506713989371741,-0.44548034934496966
15,30,30,1344,0.5491071428571429,-0.1984374999999924,-266.6999999999898,10674.779999999999,10941.479999999989,0.9756248697616785,-0.1984374999999924
15,30,45,1310,0.5534351145038168,-0.13893893129769622,-182.00999999998203,10867.029999999999,11049.039999999983,0.983527075655443,-0.13893893129769622
15,30,60,1293,0.5653518948182521,-0.22829079659705465,-295.17999999999165,11075.359999999997,11370.539999999988,0.9740399312609611,-0.22829079659705465
15,30,90,1284,0.5638629283489096,-0.297842679127719,-382.4299999999912,11438.94,11821.369999999992,0.9676492656942477,-0.297842679127719
20,8,30,1926,0.29906542056074764,-0.436116303219102,-839.9599999999905,9704.470000000005,10544.429999999993,0.9203408813942537,-0.436116303219102
20,8,45,1899,0.2869931542917325,-0.341864139020533,-649.1999999999921,9938.190000000002,10587.389999999994,0.9386817714280864,-0.341864139020533
20,8,60,1888,0.2833686440677966,-0.3236917372881318,-611.1299999999928,10026.360000000004,10637.489999999998,0.942549417202743,-0.3236917372881318
20,8,90,1876,0.27398720682302774,-0.2726812366737707,-511.5499999999938,10228.050000000007,10739.599999999999,0.952367872174011,-0.2726812366737707
20,10,30,1763,0.3471355643788996,-0.38674985819625335,-681.8399999999947,10261.180000000004,10943.02,0.9376917889211573,-0.38674985819625335
20,10,45,1732,0.33140877598152424,-0.3418244803695113,-592.0399999999936,10461.420000000002,11053.459999999995,0.9464384907531223,-0.3418244803695113
20,10,60,1721,0.3317838466008135,-0.29346891342242615,-505.0599999999954,10636.380000000003,11141.439999999999,0.9546683373064886,-0.29346891342242615
20,10,90,1715,0.3236151603498542,-0.2127055393585987,-364.7899999999968,10914.480000000003,11279.27,0.9676583679617566,-0.2127055393585987
20,12,30,1649,0.38265615524560337,-0.40805336567615974,-672.8799999999874,10552.26000000001,11225.139999999998,0.940055981484419,-0.40805336567615974
20,12,45,1619,0.36689314391599753,-0.3838357010500218,-621.4299999999853,10826.460000000006,11447.889999999992,0.9457166342443903,-0.3838357010500218
20,12,60,1606,0.3679950186799502,-0.3246326276463204,-521.3599999999906,11040.250000000007,11561.609999999997,0.9549059343811122,-0.3246326276463204
20,12,90,1600,0.359375,-0.29767499999999414,-476.27999999999065,11305.650000000009,11781.93,0.959575383659554,-0.29767499999999414
20,15,30,1513,0.42762723066754793,-0.31496364838069785,-476.53999999999587,10735.000000000005,11211.54,0.957495580446576,-0.31496364838069785
20,15,45,1479,0.4171737660581474,-0.23865449628126884,-352.9699999999966,11006.5,11359.469999999996,0.9689272474860187,-0.23865449628126884
20,15,60,1458,0.4176954732510288,-0.25274348422496573,-368.5,11152.89,11521.39,0.9680160119568906,-0.25274348422496573
20,15,90,1457,0.40837336993822926,-0.34593685655456335,-504.02999999999884,11442.670000000006,11946.700000000003,0.9578101065566226,-0.34593685655456335
20,20,30,1378,0.47677793904209,-0.08379535558780035,-115.46999999998889,10760.85000000001,10876.319999999998,0.9893833576062502,-0.08379535558780035
20,20,45,1343,0.466120625465376,-0.1947356664184585,-261.52999999998974,10994.600000000002,11256.129999999994,0.9767655490830337,-0.1947356664184585
20,20,60,1327,0.4702336096458176,-0.22218538055764517,-294.83999999999514,11260.870000000004,11555.71,0.9744853410132311,-0.22218538055764517
20,20,90,1316,0.4642857142857143,-0.28799392097263954,-378.99999999999363,11617.870000000006,11996.869999999999,0.9684084265312541,-0.28799392097263954
20,25,30,1299,0.5057736720554272,-0.08303310238644071,-107.85999999998648,10732.030000000008,10839.889999999996,0.9900497145266245,-0.08303310238644071
20,25,45,1260,0.4928571428571429,-0.0868412698412598,-109.41999999998734,10946.990000000002,11056.409999999989,0.9901034784346829,-0.0868412698412598
20,25,60,1246,0.5056179775280899,-0.12107544141251506,-150.85999999999376,11259.829999999998,11410.689999999993,0.9867790641933138,-0.12107544141251506
20,25,90,1236,0.5008090614886731,-0.22597896440128745,-279.3099999999913,11641.850000000006,11921.159999999996,0.9765702330981221,-0.22597896440128745
20,30,30,1232,0.5243506493506493,-0.03603896103894709,-44.39999999998281,10415.37000000001,10459.769999999993,0.9957551647885199,-0.03603896103894709
20,30,45,1190,0.5218487394957984,0.08419327731094085,100.19000000001961,10691.600000000006,10591.409999999985,1.009459552599703,0.08419327731094085
20,30,60,1168,0.5342465753424658,0.08190068493151646,95.66000000001122,10957.790000000005,10862.129999999994,1.0088067441652797,0.08190068493151646
