signal_ts,p_short,pnl,exit_reason,win
2025-11-05 08:08:00+00:00,0.6648097038269043,-0.18000000000029104,timeout,False
2025-11-05 08:09:00+00:00,0.6058833599090576,1.699999999999818,timeout,True
2025-11-12 08:24:00+00:00,0.7276832461357117,-0.9200000000000728,timeout,False
2025-11-12 15:17:00+00:00,0.6485722064971924,-12.86999999999989,timeout,False
2025-11-12 15:18:00+00:00,0.5557421445846558,-15.399999999999636,timeout,False
2025-11-13 19:37:00+00:00,0.8087567687034607,6.079999999999927,timeout,True
2025-11-13 19:38:00+00:00,0.6222716569900513,1.5900000000001455,timeout,True
2025-11-13 19:39:00+00:00,0.7101483941078186,4.359999999999673,timeout,True
2025-11-14 14:39:00+00:00,0.7826859354972839,-9.480000000000018,timeout,False
2025-11-14 14:53:00+00:00,0.6311100125312805,2.8600000000001273,timeout,True
2025-11-14 14:54:00+00:00,0.5571796298027039,0.7100000000000364,timeout,True
2025-11-14 16:19:00+00:00,0.6532509326934814,-10.210000000000036,timeout,False
2025-11-14 16:20:00+00:00,0.6730027794837952,-9.86999999999989,timeout,False
2025-11-14 16:21:00+00:00,0.7638589143753052,-9.449999999999818,timeout,False
2025-11-14 16:22:00+00:00,0.9125710129737854,-4.960000000000036,timeout,False
2025-11-14 16:23:00+00:00,0.8827453255653381,-3.990000000000691,timeout,False
2025-11-14 16:24:00+00:00,0.9275830984115601,-2.2600000000002183,timeout,False
2025-11-17 11:35:00+00:00,0.8663235306739807,-2.4899999999997817,timeout,False
2025-11-17 11:36:00+00:00,0.8178624510765076,-1.0399999999999636,timeout,False
2025-11-17 11:37:00+00:00,0.9008711576461792,-1.0599999999999454,timeout,False
2025-11-17 11:38:00+00:00,0.7705700993537903,-3.900000000000091,timeout,False
2025-11-17 11:39:00+00:00,0.734475314617157,-2.5399999999999636,timeout,False
2025-11-17 14:37:00+00:00,0.5919238328933716,17.06999999999971,timeout,True
2025-11-17 14:38:00+00:00,0.6216128468513489,10.320000000000164,timeout,True
2025-11-18 14:05:00+00:00,0.6265147924423218,-3.100000000000364,timeout,False
2025-11-19 14:35:00+00:00,0.9346710443496704,-6.140000000000327,timeout,False
2025-11-19 14:36:00+00:00,0.9226725697517395,-8.319999999999709,timeout,False
2025-11-19 14:37:00+00:00,0.6664035320281982,-10.400000000000546,timeout,False
2025-11-19 14:38:00+00:00,0.5572601556777954,-13.409999999999854,timeout,False
2025-11-19 14:39:00+00:00,0.8189586400985718,-8.55999999999949,timeout,False
2025-11-20 13:06:00+00:00,0.7032012939453125,3.599999999999909,timeout,True
2025-11-20 13:07:00+00:00,0.5757635831832886,-2.8299999999999272,timeout,False
2025-11-20 13:09:00+00:00,0.6103318333625793,-0.30999999999994543,timeout,False
2025-11-20 13:38:00+00:00,0.9147792458534241,15.66000000000031,timeout,True
2025-11-20 13:39:00+00:00,0.7935354113578796,15.570000000000164,timeout,True
2025-11-20 19:20:00+00:00,0.895880937576294,-4.099999999999909,timeout,False
2025-11-20 19:21:00+00:00,0.7765903472900391,-3.380000000000109,timeout,False
2025-11-20 19:22:00+00:00,0.7644609808921814,-2.1399999999998727,timeout,False
2025-11-20 19:23:00+00:00,0.8013268709182739,0.9100000000003092,timeout,True
2025-11-20 19:24:00+00:00,0.7115028500556946,-4.5099999999997635,timeout,False
2025-11-21 16:50:00+00:00,0.8330930471420288,11.300000000000182,timeout,True
2025-11-21 16:51:00+00:00,0.8529049754142761,13.180000000000291,timeout,True
2025-11-21 16:52:00+00:00,0.6524155735969543,10.409999999999854,timeout,True
2025-12-02 14:50:00+00:00,0.663386344909668,30.0,target_hit,True
2025-12-02 16:37:00+00:00,0.5752370953559875,-1.5399999999999636,timeout,False
2025-12-03 13:52:00+00:00,0.5671986937522888,8.779999999999745,timeout,True
2025-12-11 14:38:00+00:00,0.6271087527275085,5.940000000000509,timeout,True
2025-12-12 17:22:00+00:00,0.7912163734436035,-8.539999999999964,timeout,False
2025-12-12 17:23:00+00:00,0.752164363861084,-7.260000000000218,timeout,False
2025-12-12 17:24:00+00:00,0.7555280923843384,-6.859999999999673,timeout,False
2025-12-26 15:37:00+00:00,0.7659727334976196,-3.7100000000000364,timeout,False
2025-12-26 15:38:00+00:00,0.8754334449768066,-4.100000000000364,timeout,False
2025-12-26 15:39:00+00:00,0.7615328431129456,-4.839999999999236,timeout,False
2026-01-05 15:05:00+00:00,0.6470567584037781,14.210000000000036,timeout,True
2026-01-05 15:06:00+00:00,0.5712020993232727,14.4399999999996,timeout,True
2026-01-05 15:07:00+00:00,0.7772284746170044,18.610000000000582,timeout,True
2026-01-05 15:09:00+00:00,0.5692439675331116,14.460000000000036,timeout,True
2026-01-06 14:35:00+00:00,0.6542146801948547,-6.5900000000001455,timeout,False
2026-01-06 14:36:00+00:00,0.656284511089325,-5.0900000000001455,timeout,False
2026-01-07 16:22:00+00:00,0.6312863826751709,-5.050000000000182,timeout,False
2026-01-07 16:23:00+00:00,0.615501880645752,-5.720000000000255,timeout,False
2026-01-07 16:24:00+00:00,0.7495258450508118,-5.059999999999491,timeout,False
2026-01-08 13:22:00+00:00,0.8894285559654236,2.569999999999709,timeout,True
2026-01-08 13:23:00+00:00,0.776473343372345,6.5,timeout,True
2026-01-08 13:24:00+00:00,0.7639908194541931,8.519999999999527,timeout,True
2026-01-08 14:54:00+00:00,0.8242422938346863,-11.210000000000036,timeout,False
2026-01-08 15:05:00+00:00,0.59441077709198,-8.779999999999745,timeout,False
2026-01-08 15:06:00+00:00,0.7383307218551636,-10.340000000000146,timeout,False
2026-01-09 15:22:00+00:00,0.8399266600608826,-3.619999999999891,timeout,False
2026-01-09 15:23:00+00:00,0.810401201248169,-3.7100000000000364,timeout,False
2026-01-09 15:24:00+00:00,0.9012691974639893,-2.2200000000002547,timeout,False
2026-01-12 15:07:00+00:00,0.694072425365448,-9.569999999999709,timeout,False
2026-01-12 15:08:00+00:00,0.6566625833511353,-10.419999999999163,timeout,False
2026-01-12 15:09:00+00:00,0.6743502020835876,-7.190000000000509,timeout,False
2026-01-15 14:54:00+00:00,0.908197283744812,-1.7999999999992724,timeout,False
2026-01-16 14:35:00+00:00,0.8261643052101135,-13.680000000000291,timeout,False
2026-01-16 14:36:00+00:00,0.8067643046379089,-7.360000000000582,timeout,False
2026-01-16 15:06:00+00:00,0.5947301387786865,30.0,target_hit,True
2026-01-16 15:07:00+00:00,0.5556314587593079,30.0,target_hit,True
2026-01-16 16:06:00+00:00,0.5737869739532471,-8.050000000000182,timeout,False
2026-01-21 19:32:00+00:00,0.5782444477081299,30.0,target_hit,True
2026-01-21 19:33:00+00:00,0.7134637236595154,30.0,target_hit,True
2026-01-22 14:32:00+00:00,0.700740396976471,4.289999999999964,timeout,True
2026-01-22 14:33:00+00:00,0.8969152569770813,12.670000000000073,timeout,True
2026-01-22 14:34:00+00:00,0.7569929361343384,5.730000000000473,timeout,True
2026-01-22 14:36:00+00:00,0.7062046527862549,4.0900000000001455,timeout,True
2026-01-22 14:37:00+00:00,0.673213005065918,5.869999999999891,timeout,True
2026-01-22 14:38:00+00:00,0.8173697590827942,8.739999999999782,timeout,True
2026-01-22 14:39:00+00:00,0.7149847745895386,9.480000000000473,timeout,True
2026-01-22 17:07:00+00:00,0.7358269095420837,-8.930000000000291,timeout,False
2026-01-23 13:07:00+00:00,0.8013906478881836,13.470000000000255,timeout,True
2026-01-23 13:08:00+00:00,0.8131651878356934,13.349999999999454,timeout,True
2026-01-23 14:33:00+00:00,0.6752601861953735,-6.300000000000182,timeout,False
2026-01-23 14:34:00+00:00,0.7348161339759827,-10.0600000000004,timeout,False
2026-01-23 14:35:00+00:00,0.8109073638916016,-8.680000000000291,timeout,False
2026-01-23 14:36:00+00:00,0.758139431476593,-3.550000000000182,timeout,False
2026-01-23 14:37:00+00:00,0.8556191325187683,-5.469999999999345,timeout,False
2026-01-23 14:38:00+00:00,0.6835172772407532,-8.639999999999418,timeout,False
2026-01-23 15:09:00+00:00,0.6396281719207764,2.1900000000005093,timeout,True
2026-01-26 14:37:00+00:00,0.7748398184776306,-3.519999999999527,timeout,False
2026-01-26 14:38:00+00:00,0.691344678401947,-1.8200000000006185,timeout,False
2026-01-26 14:39:00+00:00,0.5719032883644104,-1.949999999999818,timeout,False
2026-01-26 15:53:00+00:00,0.9016821980476379,-5.550000000000182,timeout,False
2026-01-26 15:54:00+00:00,0.9284480810165405,-6.1599999999998545,timeout,False
2026-01-26 20:53:00+00:00,0.6285187602043152,30.0,target_hit,True
2026-01-27 15:01:00+00:00,0.6965799927711487,-16.86999999999989,timeout,False
2026-01-27 15:02:00+00:00,0.6801931262016296,-16.279999999999745,timeout,False
2026-01-27 15:03:00+00:00,0.7540255188941956,-11.359999999999673,timeout,False
2026-01-27 15:04:00+00:00,0.6051234602928162,-16.889999999999418,timeout,False
2026-01-27 15:05:00+00:00,0.7959085702896118,-12.88000000000011,timeout,False
2026-01-27 15:07:00+00:00,0.6719798445701599,-21.44000000000051,timeout,False
2026-01-27 15:09:00+00:00,0.5958828926086426,-16.140000000000327,timeout,False
2026-01-27 20:04:00+00:00,0.8006187081336975,-25.0,stop_loss,False
2026-01-27 20:05:00+00:00,0.6860331892967224,-25.0,stop_loss,False
2026-01-27 20:09:00+00:00,0.5506601333618164,-25.0,stop_loss,False
2026-01-27 20:22:00+00:00,0.6568921208381653,-25.0,stop_loss,False
2026-01-27 20:48:00+00:00,0.8106299042701721,-13.449999999999818,timeout,False
2026-01-27 20:49:00+00:00,0.7833350300788879,-25.0,stop_loss,False
2026-01-27 20:50:00+00:00,0.6724557876586914,-25.0,stop_loss,False
2026-01-27 20:51:00+00:00,0.5975875854492188,-25.0,stop_loss,False
2026-01-27 20:53:00+00:00,0.9127510786056519,-0.9200000000000728,timeout,False
2026-01-27 20:54:00+00:00,0.9145473837852478,4.460000000000036,timeout,True
2026-01-28 08:54:00+00:00,0.6356354355812073,18.900000000000546,timeout,True
2026-01-28 13:05:00+00:00,0.5806092023849487,12.909999999999854,timeout,True
2026-01-28 15:23:00+00:00,0.8817598223686218,-0.9800000000004729,timeout,False
2026-01-28 15:24:00+00:00,0.8174914717674255,-6.229999999999563,timeout,False
2026-01-28 17:52:00+00:00,0.7756041288375854,-25.0,stop_loss,False
2026-01-28 17:53:00+00:00,0.6899634599685669,-25.0,stop_loss,False
2026-01-28 18:18:00+00:00,0.6834102272987366,30.0,target_hit,True
2026-01-28 18:19:00+00:00,0.7065078020095825,30.0,target_hit,True
2026-01-28 18:20:00+00:00,0.8867554068565369,30.0,target_hit,True
2026-01-28 18:21:00+00:00,0.95299232006073,30.0,target_hit,True
2026-01-28 18:22:00+00:00,0.965531587600708,30.0,target_hit,True
2026-01-28 18:23:00+00:00,0.962695300579071,30.0,target_hit,True
2026-01-28 18:24:00+00:00,0.9293052554130554,30.0,target_hit,True
2026-01-28 19:35:00+00:00,0.6668615937232971,-25.0,stop_loss,False
2026-01-28 19:36:00+00:00,0.603839635848999,-25.0,stop_loss,False
2026-01-28 19:37:00+00:00,0.7940544486045837,-25.0,stop_loss,False
2026-01-28 19:38:00+00:00,0.7200968265533447,-25.0,stop_loss,False
