signal_ts,entry_time,entry_price,side,exit_time,exit_reason,pnl,scaled_half,win,target_updates
2026-03-19 16:15:00+00:00,2026-03-19 16:16:00+00:00,4604.75,1,2026-03-19 16:21:00+00:00,target_full,7.5,True,True,0
2026-03-19 16:30:00+00:00,2026-03-19 16:31:00+00:00,4597.24,-1,2026-03-19 16:32:00+00:00,trail_stop,5.0,True,True,0
2026-03-19 17:15:00+00:00,2026-03-19 17:16:00+00:00,4575.94,1,2026-03-19 17:17:00+00:00,trail_stop,5.0,True,True,0
2026-03-19 19:30:00+00:00,2026-03-19 19:31:00+00:00,4641.02,1,2026-03-19 19:34:00+00:00,trail_stop,5.0,True,True,0
2026-03-20 08:30:00+00:00,2026-03-20 08:31:00+00:00,4715.66,-1,2026-03-20 08:33:00+00:00,trail_stop,5.0,True,True,0
2026-03-20 13:00:00+00:00,2026-03-20 13:01:00+00:00,4672.89,1,2026-03-20 13:02:00+00:00,trail_stop,5.0,True,True,0
2026-03-20 13:30:00+00:00,2026-03-20 13:31:00+00:00,4657.04,1,2026-03-20 13:33:00+00:00,trail_stop,5.0,True,True,0
2026-03-20 15:45:00+00:00,2026-03-20 15:46:00+00:00,4559.08,1,2026-03-20 15:56:00+00:00,timeout,-6.930000000000291,False,False,0
2026-03-20 16:30:00+00:00,2026-03-20 16:31:00+00:00,4580.5,1,2026-03-20 16:36:00+00:00,trail_stop,5.0,True,True,0
2026-03-20 18:45:00+00:00,2026-03-20 18:46:00+00:00,4525.86,-1,2026-03-20 18:47:00+00:00,target_full,7.5,True,True,0
2026-03-23 12:30:00+00:00,2026-03-23 12:31:00+00:00,4383.46,1,2026-03-23 12:32:00+00:00,trail_stop,5.0,True,True,0
2026-03-23 12:45:00+00:00,2026-03-23 12:46:00+00:00,4439.11,-1,2026-03-23 12:47:00+00:00,trail_stop,5.0,True,True,0
2026-03-23 15:15:00+00:00,2026-03-23 15:16:00+00:00,4463.08,1,2026-03-23 15:17:00+00:00,stop_loss,-20.0,False,False,0
2026-03-23 15:45:00+00:00,2026-03-23 15:46:00+00:00,4405.48,1,2026-03-23 15:52:00+00:00,stop_loss,-20.0,False,False,0
2026-03-23 17:45:00+00:00,2026-03-23 17:46:00+00:00,4420.78,1,2026-03-23 17:56:00+00:00,timeout,7.8200000000006185,False,True,0
2026-03-23 19:00:00+00:00,2026-03-23 19:01:00+00:00,4446.64,1,2026-03-23 19:10:00+00:00,stop_loss,-20.0,False,False,0
2026-03-23 19:15:00+00:00,2026-03-23 19:16:00+00:00,4405.42,-1,2026-03-23 19:17:00+00:00,trail_stop,5.0,True,True,0
2026-03-24 09:30:00+00:00,2026-03-24 09:31:00+00:00,4407.75,1,2026-03-24 09:33:00+00:00,trail_stop,5.0,True,True,0
2026-03-24 13:00:00+00:00,2026-03-24 13:01:00+00:00,4374.27,1,2026-03-24 13:02:00+00:00,trail_stop,5.0,True,True,0
2026-03-24 13:30:00+00:00,2026-03-24 13:31:00+00:00,4361.0,-1,2026-03-24 13:35:00+00:00,trail_stop,5.0,True,True,0
2026-03-24 18:45:00+00:00,2026-03-24 18:46:00+00:00,4400.27,1,2026-03-24 18:56:00+00:00,timeout,-5.780000000000655,False,False,0
2026-03-25 08:30:00+00:00,2026-03-25 08:31:00+00:00,4563.34,1,2026-03-25 08:32:00+00:00,trail_stop,5.0,True,True,0
2026-03-25 12:15:00+00:00,2026-03-25 12:16:00+00:00,4574.26,-1,2026-03-25 12:17:00+00:00,target_full,7.5,True,True,0
2026-03-25 13:15:00+00:00,2026-03-25 13:16:00+00:00,4559.04,1,2026-03-25 13:26:00+00:00,timeout,0.3400000000001455,False,True,0
2026-03-25 15:15:00+00:00,2026-03-25 15:16:00+00:00,4548.01,1,2026-03-25 15:18:00+00:00,stop_loss,-20.0,False,False,0
2026-03-26 13:30:00+00:00,2026-03-26 13:31:00+00:00,4445.18,1,2026-03-26 13:32:00+00:00,trail_stop,5.0,True,True,0
2026-03-26 15:30:00+00:00,2026-03-26 15:31:00+00:00,4450.41,-1,2026-03-26 15:32:00+00:00,trail_stop,5.0,True,True,0
2026-03-27 13:30:00+00:00,2026-03-27 13:31:00+00:00,4422.14,1,2026-03-27 13:39:00+00:00,trail_stop,5.0,True,True,0
2026-03-27 14:30:00+00:00,2026-03-27 14:31:00+00:00,4453.54,1,2026-03-27 14:32:00+00:00,trail_stop,5.0,True,True,0
2026-03-27 15:45:00+00:00,2026-03-27 15:46:00+00:00,4532.85,1,2026-03-27 15:56:00+00:00,timeout,-10.789999999999964,False,False,0
2026-03-27 17:15:00+00:00,2026-03-27 17:16:00+00:00,4504.8,1,2026-03-27 17:26:00+00:00,timeout,-15.5,False,False,0
2026-03-30 12:00:00+00:00,2026-03-30 12:01:00+00:00,4554.34,1,2026-03-30 12:06:00+00:00,trail_stop,5.0,True,True,0
2026-04-02 08:45:00+00:00,2026-04-02 08:46:00+00:00,4629.68,-1,2026-04-02 08:56:00+00:00,timeout,5.460000000000036,False,True,0
2026-04-02 09:00:00+00:00,2026-04-02 09:01:00+00:00,4621.03,-1,2026-04-02 09:04:00+00:00,trail_stop,5.0,True,True,0
2026-04-02 09:30:00+00:00,2026-04-02 09:31:00+00:00,4620.29,1,2026-04-02 09:34:00+00:00,trail_stop,5.0,True,True,0
2026-04-02 15:00:00+00:00,2026-04-02 15:01:00+00:00,4677.12,1,2026-04-02 15:05:00+00:00,trail_stop,5.0,True,True,0
2026-04-02 17:00:00+00:00,2026-04-02 17:01:00+00:00,4658.21,1,2026-04-02 17:04:00+00:00,trail_stop,5.0,True,True,0
2026-04-02 17:30:00+00:00,2026-04-02 17:31:00+00:00,4647.04,-1,2026-04-02 17:41:00+00:00,timeout,-8.510000000000218,False,False,0
2026-04-06 15:15:00+00:00,2026-04-06 15:16:00+00:00,4658.69,-1,2026-04-06 15:26:00+00:00,timeout,-5.400000000000546,False,False,0
2026-04-07 09:45:00+00:00,2026-04-07 09:46:00+00:00,4664.31,-1,2026-04-07 09:49:00+00:00,trail_stop,5.0,True,True,0
2026-04-07 10:45:00+00:00,2026-04-07 10:46:00+00:00,4659.29,-1,2026-04-07 10:48:00+00:00,trail_stop,5.0,True,True,0
2026-04-07 14:45:00+00:00,2026-04-07 14:46:00+00:00,4648.01,1,2026-04-07 14:47:00+00:00,trail_stop,5.0,True,True,0
2026-04-08 10:15:00+00:00,2026-04-08 10:16:00+00:00,4780.87,1,2026-04-08 10:26:00+00:00,timeout,-0.6099999999996726,False,False,0
2026-04-10 16:00:00+00:00,2026-04-10 16:01:00+00:00,4760.15,1,2026-04-10 16:11:00+00:00,timeout,-1.1799999999993815,False,False,0
2026-04-15 09:45:00+00:00,2026-04-15 09:46:00+00:00,4796.3,1,2026-04-15 09:56:00+00:00,timeout,-0.47000000000025466,False,False,0
2026-04-17 13:30:00+00:00,2026-04-17 13:31:00+00:00,4851.28,-1,2026-04-17 13:41:00+00:00,timeout,-17.710000000000036,False,False,0
2026-04-17 15:00:00+00:00,2026-04-17 15:01:00+00:00,4869.44,-1,2026-04-17 15:05:00+00:00,trail_stop,5.0,True,True,0
2026-04-17 15:45:00+00:00,2026-04-17 15:46:00+00:00,4860.28,-1,2026-04-17 15:56:00+00:00,timeout,-10.150000000000546,False,False,0
2026-04-23 13:00:00+00:00,2026-04-23 13:01:00+00:00,4734.38,-1,2026-04-23 13:07:00+00:00,trail_stop,5.0,True,True,0
2026-04-23 14:00:00+00:00,2026-04-23 14:01:00+00:00,4719.24,-1,2026-04-23 14:11:00+00:00,timeout,-2.5200000000004366,False,False,0
2026-04-23 17:30:00+00:00,2026-04-23 17:31:00+00:00,4707.46,1,2026-04-23 17:35:00+00:00,trail_stop,5.0,True,True,0
2026-04-30 11:15:00+00:00,2026-04-30 11:16:00+00:00,4636.89,-1,2026-04-30 11:26:00+00:00,timeout,1.0,False,True,0
2026-04-30 13:30:00+00:00,2026-04-30 13:31:00+00:00,4633.12,-1,2026-04-30 13:36:00+00:00,trail_stop,5.0,True,True,0
2026-05-01 14:30:00+00:00,2026-05-01 14:31:00+00:00,4641.74,-1,2026-05-01 14:37:00+00:00,trail_stop,5.0,True,True,0
2026-05-04 15:45:00+00:00,2026-05-04 15:46:00+00:00,4531.14,1,2026-05-04 15:56:00+00:00,timeout,-5.039999999999964,False,False,0
2026-05-04 16:30:00+00:00,2026-05-04 16:31:00+00:00,4517.56,1,2026-05-04 16:41:00+00:00,timeout,-3.4700000000002547,False,False,0
2026-05-06 09:45:00+00:00,2026-05-06 09:46:00+00:00,4695.9,1,2026-05-06 09:48:00+00:00,trail_stop,5.0,True,True,0
2026-05-06 11:15:00+00:00,2026-05-06 11:16:00+00:00,4712.15,-1,2026-05-06 11:26:00+00:00,timeout,0.23999999999978172,False,True,0
2026-05-06 14:30:00+00:00,2026-05-06 14:31:00+00:00,4707.16,1,2026-05-06 14:41:00+00:00,timeout,0.8100000000004002,False,True,0
2026-05-07 08:15:00+00:00,2026-05-07 08:16:00+00:00,4740.4,1,2026-05-07 08:26:00+00:00,timeout,-2.5399999999999636,False,False,0
2026-05-07 16:15:00+00:00,2026-05-07 16:16:00+00:00,4712.66,1,2026-05-07 16:26:00+00:00,timeout,6.974999999999909,True,True,0
2026-05-08 15:45:00+00:00,2026-05-08 15:46:00+00:00,4705.27,-1,2026-05-08 15:56:00+00:00,timeout,-1.5399999999999636,False,False,0
2026-05-12 13:00:00+00:00,2026-05-12 13:01:00+00:00,4707.25,-1,2026-05-12 13:04:00+00:00,target_full,7.5,True,True,0
2026-05-12 14:00:00+00:00,2026-05-12 14:01:00+00:00,4678.83,-1,2026-05-12 14:11:00+00:00,timeout,-10.460000000000036,False,False,0
2026-05-14 14:00:00+00:00,2026-05-14 14:01:00+00:00,4682.79,-1,2026-05-14 14:11:00+00:00,timeout,-5.300000000000182,False,False,0
2026-05-14 14:30:00+00:00,2026-05-14 14:31:00+00:00,4689.71,-1,2026-05-14 14:41:00+00:00,timeout,-1.8100000000004002,False,False,0
2026-05-14 15:00:00+00:00,2026-05-14 15:01:00+00:00,4679.38,-1,2026-05-14 15:11:00+00:00,timeout,-5.430000000000291,False,False,0
2026-05-15 10:30:00+00:00,2026-05-15 10:31:00+00:00,4554.03,-1,2026-05-15 10:41:00+00:00,timeout,1.9200000000000728,False,True,0
2026-05-15 12:30:00+00:00,2026-05-15 12:31:00+00:00,4548.65,1,2026-05-15 12:34:00+00:00,trail_stop,5.0,True,True,0
2026-05-15 13:00:00+00:00,2026-05-15 13:01:00+00:00,4543.16,1,2026-05-15 13:06:00+00:00,trail_stop,5.0,True,True,0
2026-05-15 14:00:00+00:00,2026-05-15 14:01:00+00:00,4528.93,-1,2026-05-15 14:11:00+00:00,timeout,-11.05999999999949,False,False,0
2026-05-15 15:15:00+00:00,2026-05-15 15:16:00+00:00,4551.12,-1,2026-05-15 15:25:00+00:00,trail_stop,5.0,True,True,0
