side,signal_ts,entry_time,entry_price,entry_style,stop,target,sl,tp,horizon,timeout,impulse_low,impulse_high,target_updates,exit_time,exit_price,exit_reason,pnl,win
1,2026-02-19 15:30:00+00:00,2026-02-19 15:31:00+00:00,5002.44,breakout,4996.44,5020.44,6.0,18.0,120,2026-02-19 17:31:00+00:00,4996.44,5002.44,0,2026-02-19 15:33:00+00:00,5020.44,target_hit,18.0,True
-1,2026-02-19 16:15:00+00:00,2026-02-19 16:16:00+00:00,5002.4,breakout,5012.82,4971.139999999999,10.420000000000073,31.26000000000022,120,2026-02-19 18:30:00+00:00,5002.4,5012.82,1,2026-02-19 18:30:00+00:00,4981.34,timeout,21.05999999999949,True
1,2026-02-20 08:15:00+00:00,2026-02-20 08:16:00+00:00,5012.11,breakout,5006.79,5028.069999999999,5.319999999999709,15.959999999999127,120,2026-02-20 10:30:00+00:00,5006.79,5012.11,1,2026-02-20 08:38:00+00:00,5028.069999999999,target_hit,15.959999999999127,True
1,2026-02-20 09:15:00+00:00,2026-02-20 09:16:00+00:00,5039.55,breakout,5034.17,5055.6900000000005,5.380000000000109,16.140000000000327,120,2026-02-20 11:16:00+00:00,5034.17,5039.55,0,2026-02-20 09:26:00+00:00,5034.17,stop_loss,-5.380000000000109,False
1,2026-02-20 12:45:00+00:00,2026-02-20 12:46:00+00:00,5020.38,breakout,5011.24,5047.800000000001,9.140000000000327,27.420000000000982,120,2026-02-20 14:46:00+00:00,5011.24,5020.38,0,2026-02-20 13:51:00+00:00,5047.800000000001,target_hit,27.420000000000982,True
1,2026-02-20 14:00:00+00:00,2026-02-20 14:01:00+00:00,5043.11,breakout,5036.07,5064.23,7.039999999999964,21.11999999999989,120,2026-02-20 16:45:00+00:00,5036.07,5043.11,1,2026-02-20 15:01:00+00:00,5064.23,target_hit,21.11999999999989,True
-1,2026-02-20 15:15:00+00:00,2026-02-20 15:16:00+00:00,5048.38,breakout,5060.27,5012.709999999999,11.890000000000327,35.67000000000098,120,2026-02-20 17:16:00+00:00,5048.38,5060.27,0,2026-02-20 15:27:00+00:00,5012.709999999999,target_hit,35.67000000000098,True
1,2026-02-20 15:30:00+00:00,2026-02-20 15:37:00+00:00,5032.16,breakout,5018.9,5071.9400000000005,13.260000000000218,39.780000000000655,120,2026-02-20 18:45:00+00:00,5018.9,5032.16,1,2026-02-20 17:07:00+00:00,5071.9400000000005,target_hit,39.780000000000655,True
1,2026-02-20 18:45:00+00:00,2026-02-20 18:46:00+00:00,5064.75,breakout,5056.42,5089.74,8.329999999999927,24.98999999999978,120,2026-02-20 20:46:00+00:00,5056.42,5064.75,0,2026-02-20 20:46:00+00:00,5085.1,timeout,20.350000000000364,True
-1,2026-02-23 08:15:00+00:00,2026-02-23 08:24:00+00:00,5131.82,breakout,5137.65,5114.33,5.829999999999927,17.48999999999978,120,2026-02-23 10:24:00+00:00,5131.82,5137.65,0,2026-02-23 08:54:00+00:00,5137.65,stop_loss,-5.829999999999927,False
1,2026-02-23 09:00:00+00:00,2026-02-23 09:01:00+00:00,5134.73,breakout,5129.36,5150.839999999999,5.369999999999891,16.109999999999673,120,2026-02-23 11:01:00+00:00,5129.36,5134.73,0,2026-02-23 10:00:00+00:00,5150.839999999999,target_hit,16.109999999999673,True
1,2026-02-23 11:00:00+00:00,2026-02-23 11:01:00+00:00,5159.56,breakout,5155.2,5172.640000000002,4.360000000000582,13.080000000001746,120,2026-02-23 13:01:00+00:00,5155.2,5159.56,0,2026-02-23 11:12:00+00:00,5155.2,stop_loss,-4.360000000000582,False
1,2026-02-23 12:45:00+00:00,2026-02-23 12:46:00+00:00,5158.45,breakout,5154.63,5169.909999999999,3.819999999999709,11.459999999999127,120,2026-02-23 14:46:00+00:00,5154.63,5158.45,0,2026-02-23 13:09:00+00:00,5154.63,stop_loss,-3.819999999999709,False
1,2026-02-23 14:15:00+00:00,2026-02-23 14:16:00+00:00,5153.78,breakout,5149.45,5166.7699999999995,4.329999999999927,12.989999999999782,120,2026-02-23 16:16:00+00:00,5149.45,5153.78,0,2026-02-23 14:30:00+00:00,5166.7699999999995,target_hit,12.989999999999782,True
1,2026-02-23 14:45:00+00:00,2026-02-23 14:46:00+00:00,5170.59,breakout,5164.52,5188.799999999999,6.069999999999709,18.209999999999127,120,2026-02-23 16:46:00+00:00,5164.52,5170.59,0,2026-02-23 14:47:00+00:00,5188.799999999999,target_hit,18.209999999999127,True
1,2026-02-23 18:00:00+00:00,2026-02-23 18:01:00+00:00,5204.36,breakout,5199.26,5219.659999999998,5.099999999999454,15.299999999998363,120,2026-02-23 20:01:00+00:00,5199.26,5204.36,0,2026-02-23 20:01:00+00:00,5218.04,timeout,13.680000000000291,True
-1,2026-02-24 12:30:00+00:00,2026-02-24 12:34:00+00:00,5156.99,breakout,5164.67,5133.949999999999,7.680000000000291,23.040000000000873,120,2026-02-24 14:34:00+00:00,5156.99,5164.67,0,2026-02-24 13:39:00+00:00,5133.949999999999,target_hit,23.040000000000873,True
-1,2026-02-24 13:45:00+00:00,2026-02-24 13:46:00+00:00,5149.12,breakout,5159.46,5118.099999999999,10.340000000000146,31.020000000000437,120,2026-02-24 15:46:00+00:00,5149.12,5159.46,0,2026-02-24 13:59:00+00:00,5118.099999999999,target_hit,31.020000000000437,True
-1,2026-02-24 14:00:00+00:00,2026-02-24 14:01:00+00:00,5139.14,breakout,5146.83,5116.0700000000015,7.6899999999996,23.0699999999988,120,2026-02-24 16:01:00+00:00,5139.14,5146.83,0,2026-02-24 14:10:00+00:00,5116.0700000000015,target_hit,23.0699999999988,True
1,2026-02-24 14:45:00+00:00,2026-02-24 14:46:00+00:00,5123.94,breakout,5111.68,5160.7199999999975,12.259999999999309,36.779999999997926,120,2026-02-24 19:15:00+00:00,5111.68,5123.94,2,2026-02-24 17:18:00+00:00,5160.7199999999975,target_hit,36.779999999997926,True
1,2026-02-24 20:30:00+00:00,2026-02-24 20:31:00+00:00,5164.47,breakout,5159.72,5178.72,4.75,14.25,120,2026-02-24 22:31:00+00:00,5159.72,5164.47,0,2026-02-24 20:55:00+00:00,5159.72,stop_loss,-4.75,False
1,2026-02-25 11:45:00+00:00,2026-02-25 11:46:00+00:00,5173.14,breakout,5168.08,5188.3200000000015,5.0600000000004,15.1800000000012,120,2026-02-25 14:00:00+00:00,5168.08,5173.14,1,2026-02-25 13:05:00+00:00,5188.3200000000015,target_hit,15.1800000000012,True
-1,2026-02-25 14:30:00+00:00,2026-02-25 14:31:00+00:00,5179.02,breakout,5185.94,5158.260000000003,6.919999999999163,20.75999999999749,120,2026-02-25 16:31:00+00:00,5179.02,5185.94,0,2026-02-25 14:39:00+00:00,5158.260000000003,target_hit,20.75999999999749,True
1,2026-02-25 14:45:00+00:00,2026-02-25 14:50:00+00:00,5182.17,breakout,5174.52,5205.119999999999,7.649999999999636,22.94999999999891,120,2026-02-25 17:00:00+00:00,5174.52,5182.17,1,2026-02-25 15:28:00+00:00,5174.52,stop_loss,-7.649999999999636,False
-1,2026-02-25 15:30:00+00:00,2026-02-25 15:31:00+00:00,5186.14,breakout,5192.0,5168.560000000001,5.859999999999673,17.579999999999018,120,2026-02-25 17:31:00+00:00,5186.14,5192.0,0,2026-02-25 15:41:00+00:00,5192.0,stop_loss,-5.859999999999673,False
1,2026-02-25 16:15:00+00:00,2026-02-25 16:20:00+00:00,5199.42,breakout,5194.5,5214.18,4.920000000000073,14.760000000000218,120,2026-02-25 18:45:00+00:00,5194.5,5199.42,1,2026-02-25 16:47:00+00:00,5214.18,target_hit,14.760000000000218,True
-1,2026-02-25 20:30:00+00:00,2026-02-25 20:31:00+00:00,5191.08,breakout,5197.98,5170.380000000001,6.899999999999636,20.69999999999891,120,2026-02-25 22:31:00+00:00,5191.08,5197.98,0,2026-02-25 20:45:00+00:00,5170.380000000001,target_hit,20.69999999999891,True
-1,2026-02-25 20:45:00+00:00,2026-02-25 20:46:00+00:00,5177.4,breakout,5182.47,5162.189999999998,5.0700000000006185,15.210000000001855,120,2026-02-25 22:46:00+00:00,5177.4,5182.47,0,2026-02-25 20:58:00+00:00,5162.189999999998,target_hit,15.210000000001855,True
-1,2026-02-26 08:45:00+00:00,2026-02-26 08:46:00+00:00,5175.24,breakout,5180.12,5160.599999999999,4.880000000000109,14.640000000000327,120,2026-02-26 10:46:00+00:00,5175.24,5180.12,0,2026-02-26 08:49:00+00:00,5180.12,stop_loss,-4.880000000000109,False
