entry_time,exit_time,entry_price,exit_price,pnl,side,pattern,exit_reason,matched_pattern
2025-06-24 15:28:00+00:00,2025-06-24 22:01:00+00:00,3311.82,3324.28,12.460000000000036,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-06-25 17:35:00+00:00,2025-06-25 20:00:00+00:00,3326.88,3333.93,7.049999999999727,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-06-26 15:52:00+00:00,2025-06-26 18:23:00+00:00,3324.96,3333.21,8.25,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-06-27 15:51:00+00:00,2025-06-27 19:34:00+00:00,3275.43,3270.09,-5.339999999999691,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-06-29 22:41:00+00:00,2025-06-30 02:01:00+00:00,3263.08,3277.697064905028,14.6170649050282,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-06-30 04:25:00+00:00,2025-06-30 05:53:00+00:00,3277.9,3291.197064905028,13.297064905028037,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-07-01 07:42:00+00:00,2025-07-01 09:42:00+00:00,3334.33,3345.83,11.5,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-02 11:19:00+00:00,2025-07-02 13:19:00+00:00,3342.28,3343.15,0.8699999999998909,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-03 13:07:00+00:00,2025-07-03 18:26:00+00:00,3327.77,3328.79,1.0199999999999818,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-07 01:48:00+00:00,2025-07-07 02:33:00+00:00,3320.23,3310.4732582042457,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-07-07 15:07:00+00:00,2025-07-07 17:03:00+00:00,3316.94,3330.007064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-07-07 18:07:00+00:00,2025-07-07 20:29:00+00:00,3329.27,3336.25,6.980000000000018,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-08 16:23:00+00:00,2025-07-08 19:02:00+00:00,3300.61,3305.23,4.619999999999891,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-11 13:49:00+00:00,2025-07-11 15:19:00+00:00,3352.0,3366.687064905028,14.68706490502791,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-07-14 07:17:00+00:00,2025-07-14 11:27:00+00:00,3367.79,3370.42,2.630000000000109,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-16 15:56:00+00:00,2025-07-16 19:06:00+00:00,3343.57,3349.02,5.449999999999818,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-17 14:08:00+00:00,2025-07-17 16:22:00+00:00,3323.38,3338.2,14.819999999999709,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-21 13:58:00+00:00,2025-07-21 16:06:00+00:00,3388.18,3397.67,9.490000000000236,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-22 14:01:00+00:00,2025-07-22 14:33:00+00:00,3406.92,3427.207064905028,20.28706490502782,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-07-22 15:44:00+00:00,2025-07-22 19:14:00+00:00,3425.32,3429.84,4.519999999999982,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-23 14:06:00+00:00,2025-07-23 15:47:00+00:00,3418.55,3408.793258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-07-24 13:58:00+00:00,2025-07-24 19:10:00+00:00,3366.97,3371.98,5.010000000000218,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-28 14:46:00+00:00,2025-07-28 18:13:00+00:00,3314.09,3310.51,-3.5799999999999272,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-29 17:05:00+00:00,2025-07-29 19:07:00+00:00,3324.09,3326.22,2.1299999999996544,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-07-30 23:32:00+00:00,2025-07-31 01:50:00+00:00,3281.17,3289.58,8.409999999999854,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-01 12:53:00+00:00,2025-08-01 13:16:00+00:00,3337.61,3352.947064905028,15.337064905028,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-08-01 13:38:00+00:00,2025-08-01 18:35:00+00:00,3343.8,3348.54,4.739999999999782,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-05 12:31:00+00:00,2025-08-05 13:36:00+00:00,3362.96,3377.877064905028,14.917064905027928,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-08-05 13:55:00+00:00,2025-08-05 15:50:00+00:00,3373.67,3389.817064905028,16.147064905027946,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-08-06 15:37:00+00:00,2025-08-06 17:43:00+00:00,3373.35,3375.28,1.930000000000291,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-07 08:06:00+00:00,2025-08-07 08:20:00+00:00,3387.59,3377.833258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-08-07 13:55:00+00:00,2025-08-07 14:08:00+00:00,3389.85,3380.0932582042456,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-08-07 14:34:00+00:00,2025-08-07 16:58:00+00:00,3384.36,3388.73,4.369999999999891,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-07 17:08:00+00:00,2025-08-07 19:37:00+00:00,3386.82,3397.84,11.019999999999982,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-08 03:34:00+00:00,2025-08-08 09:12:00+00:00,3393.4,3397.42,4.019999999999982,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-08 12:49:00+00:00,2025-08-08 14:09:00+00:00,3394.28,3384.523258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-08-08 15:01:00+00:00,2025-08-08 17:59:00+00:00,3392.32,3382.563258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-08-08 18:19:00+00:00,2025-08-10 22:01:00+00:00,3395.04,3403.11,8.070000000000164,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-11 04:18:00+00:00,2025-08-11 06:18:00+00:00,3379.39,3373.47,-5.920000000000073,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-12 15:13:00+00:00,2025-08-12 17:26:00+00:00,3343.43,3348.44,5.010000000000218,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-14 09:10:00+00:00,2025-08-14 11:58:00+00:00,3352.81,3355.06,2.25,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-20 13:50:00+00:00,2025-08-20 17:49:00+00:00,3341.43,3346.27,4.8400000000001455,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-21 12:02:00+00:00,2025-08-21 17:27:00+00:00,3335.9,3339.57,3.6700000000000728,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-22 13:47:00+00:00,2025-08-22 14:00:00+00:00,3332.56,3345.627064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-08-22 15:48:00+00:00,2025-08-22 18:58:00+00:00,3369.84,3372.62,2.7799999999997453,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-26 01:20:00+00:00,2025-08-26 06:11:00+00:00,3373.64,3376.36,2.7200000000002547,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-26 16:57:00+00:00,2025-08-26 20:37:00+00:00,3383.46,3390.28,6.820000000000164,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-27 15:27:00+00:00,2025-08-27 17:54:00+00:00,3387.08,3395.29,8.210000000000036,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-28 15:22:00+00:00,2025-08-28 17:48:00+00:00,3407.04,3416.18,9.139999999999873,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-08-29 17:49:00+00:00,2025-08-29 20:44:00+00:00,3444.09,3449.16,5.069999999999709,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-01 02:12:00+00:00,2025-09-01 02:47:00+00:00,3459.71,3477.297064905028,17.587064905028,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-01 03:09:00+00:00,2025-09-01 08:58:00+00:00,3476.34,3476.76,0.42000000000007276,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-02 01:50:00+00:00,2025-09-02 05:38:00+00:00,3494.35,3496.46,2.1100000000001273,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-02 10:11:00+00:00,2025-09-02 14:47:00+00:00,3482.86,3514.207064905028,31.347064905027764,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-03 13:37:00+00:00,2025-09-03 17:00:00+00:00,3553.97,3573.3270649050282,19.357064905028437,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-04 03:19:00+00:00,2025-09-04 12:05:00+00:00,3523.67,3546.3,22.63000000000011,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-04 13:43:00+00:00,2025-09-04 14:00:00+00:00,3551.25,3541.4932582042456,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-09-04 15:37:00+00:00,2025-09-04 19:33:00+00:00,3547.61,3549.26,1.650000000000091,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-05 12:48:00+00:00,2025-09-05 13:48:00+00:00,3572.44,3592.997064905028,20.5570649050278,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-05 14:30:00+00:00,2025-09-05 18:00:00+00:00,3579.59,3595.49,15.899999999999636,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-08 07:53:00+00:00,2025-09-08 13:10:00+00:00,3608.25,3630.297064905028,22.047064905028037,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-08 13:30:00+00:00,2025-09-08 15:05:00+00:00,3624.52,3645.157064905028,20.637064905028183,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-08 15:30:00+00:00,2025-09-08 17:39:00+00:00,3636.96,3636.54,-0.42000000000007276,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-09 02:53:00+00:00,2025-09-09 06:06:00+00:00,3649.04,3642.07,-6.9699999999998,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-09 06:44:00+00:00,2025-09-09 11:41:00+00:00,3649.57,3652.81,3.2399999999997817,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-09 14:04:00+00:00,2025-09-09 14:07:00+00:00,3657.88,3648.1232582042458,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-09-09 15:25:00+00:00,2025-09-09 18:20:00+00:00,3639.66,3644.06,4.400000000000091,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-11 13:01:00+00:00,2025-09-11 13:21:00+00:00,3630.46,3620.7032582042457,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-09-11 13:23:00+00:00,2025-09-11 17:58:00+00:00,3627.03,3635.05,8.019999999999982,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-15 14:00:00+00:00,2025-09-15 15:49:00+00:00,3657.49,3672.207064905028,14.71706490502811,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-15 18:39:00+00:00,2025-09-15 22:01:00+00:00,3677.34,3680.27,2.9299999999998363,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-17 13:06:00+00:00,2025-09-17 15:59:00+00:00,3673.95,3684.0,10.050000000000182,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-17 19:22:00+00:00,2025-09-18 02:15:00+00:00,3658.51,3661.7,3.1899999999996,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-18 07:19:00+00:00,2025-09-18 09:22:00+00:00,3646.68,3670.557064905028,23.877064905027964,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-18 14:57:00+00:00,2025-09-18 18:28:00+00:00,3641.98,3642.12,0.13999999999987267,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-19 02:11:00+00:00,2025-09-19 04:07:00+00:00,3644.95,3659.267064905028,14.317064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-19 14:20:00+00:00,2025-09-19 15:13:00+00:00,3658.01,3671.737064905028,13.727064905027873,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-19 15:32:00+00:00,2025-09-19 18:55:00+00:00,3669.23,3683.647064905028,14.417064905027928,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-22 06:59:00+00:00,2025-09-22 12:07:00+00:00,3714.01,3722.45,8.4399999999996,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-23 06:45:00+00:00,2025-09-23 08:38:00+00:00,3753.52,3766.587064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-23 11:14:00+00:00,2025-09-23 14:18:00+00:00,3780.87,3771.1132582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-09-24 03:37:00+00:00,2025-09-24 08:57:00+00:00,3764.43,3770.3,5.870000000000346,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-24 19:48:00+00:00,2025-09-25 04:44:00+00:00,3730.71,3739.66,8.949999999999818,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-25 08:32:00+00:00,2025-09-25 11:06:00+00:00,3755.19,3745.4332582042457,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-09-25 15:43:00+00:00,2025-09-25 18:37:00+00:00,3735.98,3754.257064905028,18.277064905028055,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-26 04:19:00+00:00,2025-09-26 08:41:00+00:00,3747.76,3754.42,6.6599999999998545,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-26 13:22:00+00:00,2025-09-26 14:09:00+00:00,3760.39,3773.707064905028,13.317064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-26 14:46:00+00:00,2025-09-26 19:12:00+00:00,3776.13,3774.87,-1.2600000000002183,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-29 01:24:00+00:00,2025-09-29 02:21:00+00:00,3774.02,3796.887064905028,22.8670649050282,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-29 02:26:00+00:00,2025-09-29 04:40:00+00:00,3792.45,3807.117064905028,14.667064905028383,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-29 05:11:00+00:00,2025-09-29 06:43:00+00:00,3804.74,3819.927064905028,15.187064905028365,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-29 07:29:00+00:00,2025-09-29 10:22:00+00:00,3814.37,3813.13,-1.2399999999997817,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-29 13:18:00+00:00,2025-09-29 17:35:00+00:00,3820.51,3825.95,5.4399999999996,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-09-30 02:11:00+00:00,2025-09-30 03:34:00+00:00,3846.57,3860.097064905028,13.527064905028055,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-30 06:18:00+00:00,2025-09-30 06:57:00+00:00,3865.34,3855.583258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-09-30 08:48:00+00:00,2025-09-30 09:08:00+00:00,3821.95,3812.1932582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-09-30 10:22:00+00:00,2025-09-30 13:52:00+00:00,3808.82,3830.097064905028,21.277064905028055,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-30 13:55:00+00:00,2025-09-30 14:09:00+00:00,3825.11,3838.667064905028,13.5570649050278,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-09-30 15:09:00+00:00,2025-10-01 00:38:00+00:00,3836.47,3860.09,23.620000000000346,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-01 07:44:00+00:00,2025-10-01 08:02:00+00:00,3869.48,3882.547064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-02 15:45:00+00:00,2025-10-02 22:01:00+00:00,3835.08,3856.64,21.559999999999945,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-03 05:18:00+00:00,2025-10-03 08:06:00+00:00,3853.37,3864.44,11.070000000000164,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-03 13:51:00+00:00,2025-10-03 14:09:00+00:00,3881.64,3871.8832582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-03 14:10:00+00:00,2025-10-03 20:14:00+00:00,3875.78,3885.0,9.2199999999998,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-06 00:08:00+00:00,2025-10-06 01:58:00+00:00,3904.84,3917.907064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-06 05:32:00+00:00,2025-10-06 06:06:00+00:00,3932.63,3922.8732582042458,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-06 07:49:00+00:00,2025-10-06 10:58:00+00:00,3938.42,3942.69,4.269999999999982,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-06 14:07:00+00:00,2025-10-06 14:42:00+00:00,3942.91,3957.277064905028,14.3670649050282,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-06 15:10:00+00:00,2025-10-06 16:06:00+00:00,3951.6,3965.687064905028,14.087064905028,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-06 16:13:00+00:00,2025-10-06 22:01:00+00:00,3952.39,3958.91,6.519999999999982,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-07 09:12:00+00:00,2025-10-07 12:56:00+00:00,3957.42,3980.047064905028,22.627064905027964,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-07 13:33:00+00:00,2025-10-07 15:46:00+00:00,3977.7,3967.9432582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-07 16:57:00+00:00,2025-10-07 22:19:00+00:00,3977.81,3989.0,11.190000000000055,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-08 06:03:00+00:00,2025-10-08 09:54:00+00:00,4027.96,4046.277064905028,18.31706490502802,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-08 14:34:00+00:00,2025-10-08 16:33:00+00:00,4043.72,4058.307064905028,14.587064905028,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-08 19:27:00+00:00,2025-10-08 19:36:00+00:00,4048.26,4038.503258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-09 02:00:00+00:00,2025-10-09 02:06:00+00:00,4020.27,4010.5132582042456,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-09 02:51:00+00:00,2025-10-09 05:32:00+00:00,4019.03,4042.707064905028,23.67706490502769,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-09 18:33:00+00:00,2025-10-09 19:30:00+00:00,3964.05,3979.107064905028,15.0570649050278,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-09 22:10:00+00:00,2025-10-09 22:12:00+00:00,3975.72,3965.9632582042454,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-09 22:13:00+00:00,2025-10-10 00:17:00+00:00,3963.01,3992.867064905028,29.857064905027983,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-10 01:37:00+00:00,2025-10-10 03:26:00+00:00,3976.7,3966.9432582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-10 04:47:00+00:00,2025-10-10 07:08:00+00:00,3964.83,3955.0732582042456,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-10 07:21:00+00:00,2025-10-10 08:09:00+00:00,3964.91,3985.197064905028,20.287064905028274,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-10 15:47:00+00:00,2025-10-10 16:06:00+00:00,3998.2,3988.4432582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-10 16:10:00+00:00,2025-10-10 16:19:00+00:00,3990.38,3980.6232582042458,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-10 16:42:00+00:00,2025-10-10 16:46:00+00:00,3991.48,3981.7232582042457,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-10 17:36:00+00:00,2025-10-12 22:03:00+00:00,3989.09,4013.5,24.409999999999854,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-12 22:09:00+00:00,2025-10-12 22:12:00+00:00,4014.33,4027.397064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-12 23:58:00+00:00,2025-10-13 00:39:00+00:00,4033.77,4049.567064905028,15.797064905028037,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-13 01:00:00+00:00,2025-10-13 05:18:00+00:00,4044.02,4066.537064905028,22.517064905027837,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-13 05:57:00+00:00,2025-10-13 09:59:00+00:00,4066.97,4077.08,10.110000000000127,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-13 15:01:00+00:00,2025-10-13 16:08:00+00:00,4097.62,4110.687064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-13 20:35:00+00:00,2025-10-13 22:41:00+00:00,4109.21,4107.94,-1.2700000000004366,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-14 00:04:00+00:00,2025-10-14 01:11:00+00:00,4123.65,4137.177064905028,13.527064905028055,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-14 01:41:00+00:00,2025-10-14 03:16:00+00:00,4140.32,4156.817064905028,16.49706490502831,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-14 06:04:00+00:00,2025-10-14 06:05:00+00:00,4133.28,4123.523258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-14 06:58:00+00:00,2025-10-14 08:25:00+00:00,4110.77,4141.707064905028,30.93706490502791,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-14 09:47:00+00:00,2025-10-14 09:56:00+00:00,4132.65,4122.893258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-14 09:57:00+00:00,2025-10-14 12:32:00+00:00,4122.44,4112.683258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-14 13:40:00+00:00,2025-10-14 16:48:00+00:00,4120.12,4149.607064905028,29.48706490502809,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-14 16:58:00+00:00,2025-10-14 19:37:00+00:00,4145.61,4135.853258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-14 23:59:00+00:00,2025-10-15 01:05:00+00:00,4161.03,4176.127064905028,15.097064905028674,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-15 02:13:00+00:00,2025-10-15 02:32:00+00:00,4179.66,4169.9032582042455,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-15 02:33:00+00:00,2025-10-15 06:58:00+00:00,4172.96,4200.247064905028,27.287064905028274,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-15 09:13:00+00:00,2025-10-15 09:16:00+00:00,4206.19,4196.433258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-15 09:25:00+00:00,2025-10-15 14:11:00+00:00,4184.75,4210.307064905028,25.5570649050278,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-15 18:14:00+00:00,2025-10-15 22:01:00+00:00,4199.28,4212.24,12.960000000000036,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-15 22:09:00+00:00,2025-10-16 00:17:00+00:00,4207.39,4216.09,8.699999999999818,1,uptrend_retrace_v15,timeout,uptrend_retrace_v15
2025-10-16 01:50:00+00:00,2025-10-16 03:00:00+00:00,4225.81,4240.267064905028,14.457064905027437,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-16 06:24:00+00:00,2025-10-16 06:46:00+00:00,4227.44,4217.683258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-16 07:01:00+00:00,2025-10-16 10:58:00+00:00,4225.41,4245.207064905028,19.797064905028492,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-16 13:02:00+00:00,2025-10-16 14:06:00+00:00,4244.22,4260.657064905028,16.43706490502791,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-16 14:26:00+00:00,2025-10-16 15:37:00+00:00,4258.72,4273.477064905028,14.757064905027619,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-16 16:38:00+00:00,2025-10-16 17:34:00+00:00,4270.6,4296.697064905028,26.097064905027764,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-16 17:47:00+00:00,2025-10-16 18:15:00+00:00,4287.77,4278.013258204246,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-16 18:16:00+00:00,2025-10-16 19:54:00+00:00,4281.65,4304.767064905028,23.1170649050282,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-16 20:25:00+00:00,2025-10-16 20:53:00+00:00,4313.84,4326.907064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-16 22:06:00+00:00,2025-10-16 22:08:00+00:00,4333.5,4346.567064905028,13.067064905028019,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-16 22:53:00+00:00,2025-10-16 23:32:00+00:00,4346.86,4364.717064905028,17.857064905027983,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-17 01:25:00+00:00,2025-10-17 01:32:00+00:00,4338.4,4328.643258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
2025-10-17 01:59:00+00:00,2025-10-17 04:02:00+00:00,4309.55,4373.697064905028,64.14706490502795,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-17 17:38:00+00:00,2025-10-17 18:09:00+00:00,4210.01,4238.927064905028,28.917064905027473,1,uptrend_retrace_v15,target_hit,uptrend_retrace_v15
2025-10-17 19:15:00+00:00,2025-10-17 19:19:00+00:00,4223.9,4214.143258204245,-9.756741795754351,1,uptrend_retrace_v15,stop_loss,uptrend_retrace_v15
