side,entry_time,entry_price,stop,target,timeout,target_updates,stop_updates,s1_prob,s2_prob,tp,sl,horizon,matched_pattern,exit_time,exit_price,exit_reason,pnl,source,pattern
-1,2026-03-19 12:01:00+00:00,4651.42,4681.42,4603.03,2026-03-19 12:16:00+00:00,1,0,0.7979077100753784,0.20209228992462158,40.0,30.0,15,reversal_fvg_short,2026-03-19 12:16:00+00:00,4626.55,timeout,24.86999999999989,pattern,reversal_fvg_short
-1,2026-03-19 12:21:00+00:00,4618.6,4648.6,4563.23,2026-03-19 12:43:00+00:00,7,0,0.8715448379516602,0.12845516204833984,40.0,30.0,15,reversal_fvg_short,2026-03-19 12:43:00+00:00,4576.32,timeout,42.280000000000655,pattern,reversal_fvg_short
1,2026-03-19 12:51:00+00:00,4562.3,4547.3,4605.67,2026-03-19 13:14:00+00:00,7,0,0.7426053881645203,0.7426053881645203,20.0,15.0,15,uptrend_retrace,2026-03-19 13:01:00+00:00,4547.3,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-03-19 13:04:00+00:00,4538.26,4523.26,4583.35,2026-03-19 13:48:00+00:00,18,0,0.9084476232528687,0.9084476232528687,20.0,15.0,15,uptrend_retrace,2026-03-19 13:34:00+00:00,4583.35,target_hit,45.090000000000146,pattern,uptrend_retrace
1,2026-03-19 13:36:00+00:00,4564.29,4549.29,4589.67,2026-03-19 13:54:00+00:00,4,0,0.6716195940971375,0.6716195940971375,20.0,15.0,15,uptrend_retrace,2026-03-19 13:40:00+00:00,4549.29,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-03-19 13:41:00+00:00,4550.68,4535.68,4594.96,2026-03-19 14:06:00+00:00,11,0,0.9054577350616455,0.9054577350616455,20.0,15.0,15,uptrend_retrace,2026-03-19 13:54:00+00:00,4594.96,target_hit,44.279999999999745,pattern,uptrend_retrace
-1,2026-03-20 10:22:00+00:00,4646.92,4676.92,4606.92,2026-03-20 10:37:00+00:00,1,0,0.6367999911308289,0.36320000886917114,40.0,30.0,15,reversal_fvg_short,2026-03-20 10:37:00+00:00,4662.46,timeout,-15.539999999999964,pattern,reversal_fvg_short
1,2026-03-20 14:37:00+00:00,4582.29,4567.29,4602.29,2026-03-20 14:52:00+00:00,0,0,0.9613394737243652,0.9613394737243652,20.0,15.0,15,uptrend_retrace,2026-03-20 14:47:00+00:00,4567.29,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-03-23 01:02:00+00:00,4357.86,4342.86,4380.56,2026-03-23 01:18:00+00:00,2,0,0.9279304146766663,0.9279304146766663,20.0,15.0,15,uptrend_retrace,2026-03-23 01:04:00+00:00,4380.56,target_hit,22.700000000000728,pattern,uptrend_retrace
1,2026-03-23 06:50:00+00:00,4207.35,4192.35,4227.35,2026-03-23 07:05:00+00:00,0,0,0.6825045943260193,0.6825045943260193,20.0,15.0,15,uptrend_retrace,2026-03-23 06:51:00+00:00,4227.35,target_hit,20.0,pattern,uptrend_retrace
1,2026-03-23 06:55:00+00:00,4212.66,4197.66,4247.28,2026-03-23 07:15:00+00:00,6,0,0.861535906791687,0.861535906791687,20.0,15.0,15,uptrend_retrace,2026-03-23 07:01:00+00:00,4197.66,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-03-23 07:03:00+00:00,4194.04,4179.04,4214.04,2026-03-23 07:18:00+00:00,0,0,0.8590816259384155,0.8590816259384155,20.0,15.0,15,uptrend_retrace,2026-03-23 07:05:00+00:00,4179.04,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-03-23 07:31:00+00:00,4136.44,4121.44,4166.0,2026-03-23 07:47:00+00:00,2,0,0.8408545255661011,0.8408545255661011,20.0,15.0,15,uptrend_retrace,2026-03-23 07:34:00+00:00,4166.0,target_hit,29.5600000000004,pattern,uptrend_retrace
1,2026-03-23 07:59:00+00:00,4198.79,4183.79,4218.79,2026-03-23 08:14:00+00:00,0,0,0.557459831237793,0.557459831237793,20.0,15.0,15,uptrend_retrace,2026-03-23 08:00:00+00:00,4218.79,target_hit,20.0,pattern,uptrend_retrace
1,2026-03-23 12:13:00+00:00,4368.52,4353.52,4388.52,2026-03-23 12:28:00+00:00,1,0,0.6097414493560791,0.6097414493560791,20.0,15.0,15,uptrend_retrace,2026-03-23 12:14:00+00:00,4353.52,stop_loss,-15.0,pattern,uptrend_retrace
1,2026-03-23 12:15:00+00:00,4353.58,4338.58,4399.19,2026-03-23 12:31:00+00:00,2,0,0.651421844959259,0.651421844959259,20.0,15.0,15,uptrend_retrace,2026-03-23 12:19:00+00:00,4399.19,target_hit,45.60999999999967,pattern,uptrend_retrace
