entry,exit,pnl,reason,type,side,entry_price,exit_price,_leg,_prob
2024-10-10 13:15:00+00:00,2024-10-10 13:30:00+00:00,-15.0,sl,long_retrace,1,7385.9,7370.9,long_ret,0.5032979249954224
2024-10-10 13:45:00+00:00,2024-10-10 14:00:00+00:00,-15.0,sl,long_retrace,1,7382.8,7367.8,long_ret,0.6520203351974487
2024-10-10 14:00:00+00:00,2024-10-10 14:15:00+00:00,30.0,tp,long_retrace,1,7407.5,7437.5,long_ret,0.505896270275116
2024-10-10 15:45:00+00:00,2024-10-10 16:00:00+00:00,-15.0,sl,ret_short,-1,7491.2,7506.2,ret_short,0.716863751411438
2024-10-11 09:30:00+00:00,2024-10-11 10:00:00+00:00,30.0,tp,ret_short,-1,7492.2,7462.2,ret_short,0.6382583379745483
2024-10-11 13:30:00+00:00,2024-10-11 14:00:00+00:00,30.0,tp,ret_short,-1,7493.5,7463.5,ret_short,0.6183911561965942
2024-10-11 14:15:00+00:00,2024-10-11 14:45:00+00:00,-15.0,sl,ret_short,-1,7523.4,7538.4,ret_short,0.6521703004837036
2024-10-11 15:16:00+00:00,2024-10-11 16:46:00+00:00,3.300000000000182,timeout,short_impulse,-1,,,si,0.5026234204235717
2024-10-14 15:45:00+00:00,2024-10-14 16:30:00+00:00,-15.0,sl,ret_short,-1,7332.1,7347.1,ret_short,0.8428590893745422
2024-10-15 08:15:00+00:00,2024-10-15 09:00:00+00:00,30.0,tp,ret_short,-1,7030.7,7000.7,ret_short,0.7035090923309326
2024-10-15 10:00:00+00:00,2024-10-15 10:15:00+00:00,-15.0,sl,ret_short,-1,6965.9,6980.9,ret_short,0.6245169639587402
2024-10-15 13:45:00+00:00,2024-10-15 14:00:00+00:00,-15.0,sl,ret_short,-1,6994.3,7009.3,ret_short,0.792980432510376
2024-10-15 16:00:00+00:00,2024-10-15 16:15:00+00:00,-15.0,sl,ret_short,-1,6963.9,6978.9,ret_short,0.7117608785629272
2024-10-15 16:15:00+00:00,2024-10-15 16:30:00+00:00,30.0,tp,long_retrace,1,6995.5,7025.5,long_ret,0.725715160369873
2024-10-16 08:00:00+00:00,2024-10-16 08:15:00+00:00,-15.0,sl,long_retrace,1,7036.8,7021.8,long_ret,0.6651955246925354
2024-10-16 15:15:00+00:00,2024-10-16 15:45:00+00:00,-15.0,sl,ret_short,-1,6973.2,6988.2,ret_short,0.9101600050926208
2024-10-17 13:00:00+00:00,2024-10-17 13:15:00+00:00,-15.0,sl,ret,1,6988.2,6973.2,ret,0.7912773489952087
2024-10-17 13:30:00+00:00,2024-10-17 13:45:00+00:00,30.0,tp,long_retrace,1,6998.7,7028.7,long_ret,0.7595064043998718
2024-10-17 15:00:00+00:00,2024-10-17 15:15:00+00:00,-15.0,sl,ret,1,7000.7,6985.7,ret,0.7126038074493408
2024-10-18 09:00:00+00:00,2024-10-18 10:00:00+00:00,30.0,tp,ret_short,-1,7041.1,7011.1,ret_short,0.7186059355735779
2024-10-18 15:30:00+00:00,2024-10-18 16:00:00+00:00,30.0,tp,long_retrace,1,6853.5,6883.5,long_ret,0.9292153716087341
2024-10-18 16:00:00+00:00,2024-10-18 16:30:00+00:00,-15.0,sl,long_retrace,1,6932.5,6917.5,long_ret,0.7753549814224243
2024-10-22 09:15:00+00:00,2024-10-22 09:30:00+00:00,-15.0,sl,ret_short,-1,7064.4,7079.4,ret_short,0.5555010437965393
2024-10-22 14:30:00+00:00,2024-10-22 14:45:00+00:00,-15.0,sl,ret_short,-1,7114.1,7129.1,ret_short,0.7056949734687805
2024-10-22 15:15:00+00:00,2024-10-22 16:00:00+00:00,-15.0,sl,ret_short,-1,7173.0,7188.0,ret_short,0.6182510256767273
2024-10-23 16:45:00+00:00,2024-10-23 18:30:00+00:00,7.0,ny_close,wr90,1,7063.6,7070.6,wr90,
2024-10-24 12:00:00+00:00,2024-10-24 13:00:00+00:00,-15.0,sl,long_retrace,1,7120.2,7105.2,long_ret,0.6153820753097534
2024-10-24 16:15:00+00:00,2024-10-24 16:45:00+00:00,-30.0,swing_break,wr90,1,7016.4,6986.4,wr90,
2024-10-25 15:30:00+00:00,2024-10-25 16:00:00+00:00,30.0,tp,ret_short,-1,7168.1,7138.1,ret_short,0.6356660723686218
2024-10-28 15:45:00+00:00,2024-10-28 16:00:00+00:00,-15.0,sl,ret_short,-1,6784.0,6799.0,ret_short,0.5949379205703735
2024-10-29 13:45:00+00:00,2024-10-29 14:30:00+00:00,-15.0,sl,long_retrace,1,6752.1,6737.1,long_ret,0.5905091762542725
2024-10-29 15:30:00+00:00,2024-10-29 15:45:00+00:00,-15.0,sl,ret_short,-1,6683.2,6698.2,ret_short,0.7398050427436829
2024-10-29 15:45:00+00:00,2024-10-29 18:30:00+00:00,9.800000000000182,ny_close,wr90,1,6703.4,6713.2,wr90,
2024-10-30 14:00:00+00:00,2024-10-30 14:15:00+00:00,-15.0,sl,long_retrace,1,6817.1,6802.1,long_ret,0.6010559797286987
2024-11-01 14:45:00+00:00,2024-11-01 15:00:00+00:00,-15.0,sl,long_retrace,1,7020.0,7005.0,long_ret,0.539210319519043
2024-11-04 14:30:00+00:00,2024-11-04 14:45:00+00:00,30.0,tp,ret_short,-1,7135.7,7105.7,ret_short,0.8477767705917358
2024-11-04 15:00:00+00:00,2024-11-04 15:30:00+00:00,-15.0,sl,ret,1,7089.9,7074.9,ret,0.6233377456665039
2024-11-06 10:30:00+00:00,2024-11-06 12:15:00+00:00,30.0,tp,ret_short,-1,7093.1,7063.1,ret_short,0.8907418847084045
2024-11-06 13:45:00+00:00,2024-11-06 16:15:00+00:00,206.69999999999982,structure_change,wr90,1,6990.6,7197.3,wr90,
2024-11-06 16:15:00+00:00,2024-11-06 16:30:00+00:00,30.0,tp,ret_short,-1,7197.3,7167.3,ret_short,0.5720203518867493
2024-11-07 12:00:00+00:00,2024-11-07 18:45:00+00:00,157.60000000000036,structure_change,wr90,1,7075.4,7233.0,wr90,
2024-11-08 15:30:00+00:00,2024-11-08 16:00:00+00:00,30.0,tp,ret_short,-1,7025.7,6995.7,ret_short,0.7300984859466553
2024-11-12 16:15:00+00:00,2024-11-12 18:45:00+00:00,-30.0,swing_break,wr90,1,6831.1,6801.1,wr90,
2024-11-13 14:15:00+00:00,2024-11-13 14:30:00+00:00,-15.0,sl,ret,1,6751.6,6736.6,ret,0.7949280738830566
2024-11-13 15:15:00+00:00,2024-11-13 18:00:00+00:00,105.19999999999982,structure_change,wr90,1,6750.0,6855.2,wr90,
2024-11-15 15:45:00+00:00,2024-11-15 16:00:00+00:00,-15.0,sl,ret_short,-1,6823.8,6838.8,ret_short,0.7636615633964539
2024-11-15 16:00:00+00:00,2024-11-15 16:30:00+00:00,30.0,tp,ret_short,-1,6840.1,6810.1,ret_short,0.8157093524932861
2024-11-18 08:45:00+00:00,2024-11-18 09:00:00+00:00,-15.0,sl,long_retrace,1,6693.1,6678.1,long_ret,0.5325333476066589
2024-11-19 15:32:00+00:00,2024-11-19 17:02:00+00:00,-30.799999999999272,timeout,short_impulse,-1,,,si,0.5359966240570203
2024-11-20 15:30:00+00:00,2024-11-20 17:30:00+00:00,-30.0,swing_break,wr90,1,6926.4,6896.4,wr90,
2024-11-21 14:36:00+00:00,2024-11-21 16:06:00+00:00,-33.600000000000364,timeout,short_impulse,-1,,,si,0.525529372358006
2024-11-21 16:29:00+00:00,2024-11-21 17:59:00+00:00,31.100000000000364,timeout,short_impulse,-1,,,si,0.5241669590422828
2024-11-22 09:15:00+00:00,2024-11-22 10:00:00+00:00,-15.0,sl,ret_short,-1,7020.1,7035.1,ret_short,0.6689008474349976
2024-11-22 14:00:00+00:00,2024-11-22 14:30:00+00:00,-15.0,sl,ret_short,-1,7006.6,7021.6,ret_short,0.5991712808609009
2024-11-22 14:30:00+00:00,2024-11-22 14:45:00+00:00,-15.0,sl,ret_short,-1,7037.3,7052.3,ret_short,0.651043176651001
2024-11-22 15:00:00+00:00,2024-11-22 15:30:00+00:00,-15.0,sl,ret_short,-1,7075.7,7090.7,ret_short,0.5594147443771362
2024-11-22 16:00:00+00:00,2024-11-22 17:00:00+00:00,30.0,tp,ret,1,7066.0,7096.0,ret,0.8869879841804504
2024-11-25 13:56:00+00:00,2024-11-25 15:26:00+00:00,108.89999999999964,timeout,short_impulse,-1,,,si,0.5506723980670966
2024-11-25 16:30:00+00:00,2024-11-25 16:45:00+00:00,-30.0,swing_break,wr90,1,6944.4,6914.4,wr90,
2024-11-26 14:46:00+00:00,2024-11-26 16:16:00+00:00,22.899999999999636,timeout,short_impulse,-1,,,si,0.5746950558421006
2024-11-29 16:30:00+00:00,2024-11-29 16:45:00+00:00,-15.0,sl,ret,1,6894.5,6879.5,ret,0.5798016786575317
2024-12-02 15:15:00+00:00,2024-12-02 15:30:00+00:00,30.0,tp,ret_short,-1,6861.5,6831.5,ret_short,0.7763521671295166
2024-12-02 17:30:00+00:00,2024-12-02 19:30:00+00:00,9.800000000000182,ny_close,wr90,1,6789.8,6799.6,wr90,
2024-12-05 11:41:00+00:00,2024-12-05 13:11:00+00:00,-39.80000000000018,timeout,short_impulse,-1,,,si,0.5094780563636769
2024-12-05 15:45:00+00:00,2024-12-05 16:15:00+00:00,30.0,tp,ret_short,-1,6863.5,6833.5,ret_short,0.5524855256080627
2024-12-05 16:30:00+00:00,2024-12-05 16:45:00+00:00,-15.0,sl,ret_short,-1,6826.0,6841.0,ret_short,0.5856226086616516
2024-12-11 15:30:00+00:00,2024-12-11 15:45:00+00:00,30.0,tp,ret,1,6888.9,6918.9,ret,0.6607663631439209
2024-12-12 16:30:00+00:00,2024-12-12 17:30:00+00:00,72.59999999999945,structure_change,wr90,1,6924.8,6997.4,wr90,
2024-12-18 14:45:00+00:00,2024-12-18 15:45:00+00:00,30.0,tp,ret,1,7028.6,7058.6,ret,0.6713966131210327
2024-12-30 16:30:00+00:00,2024-12-30 17:00:00+00:00,-15.0,sl,ret_short,-1,7099.4,7114.4,ret_short,0.5687442421913147
2025-01-06 16:00:00+00:00,2025-01-06 16:15:00+00:00,-15.0,sl,long_retrace,1,7390.5,7375.5,long_ret,0.5289983749389648
2025-01-10 09:15:00+00:00,2025-01-10 09:30:00+00:00,-15.0,sl,ret_short,-1,7490.5,7505.5,ret_short,0.6100444793701172
2025-01-10 12:00:00+00:00,2025-01-10 12:15:00+00:00,-15.0,sl,ret,1,7577.3,7562.3,ret,0.8022998571395874
2025-01-10 12:45:00+00:00,2025-01-10 13:15:00+00:00,-15.0,sl,ret_short,-1,7599.7,7614.7,ret_short,0.5912540555000305
2025-01-10 14:15:00+00:00,2025-01-10 14:30:00+00:00,30.0,tp,ret_short,-1,7703.4,7673.4,ret_short,0.5935010313987732
2025-01-10 14:30:00+00:00,2025-01-10 15:00:00+00:00,-15.0,sl,ret,1,7642.2,7627.2,ret,0.7638826370239258
2025-01-10 16:30:00+00:00,2025-01-10 19:30:00+00:00,75.40000000000055,ny_close,wr90,1,7535.2,7610.6,wr90,
2025-01-13 14:15:00+00:00,2025-01-13 15:15:00+00:00,30.0,tp,long_retrace,1,7685.3,7715.3,long_ret,0.5741322040557861
2025-01-13 15:15:00+00:00,2025-01-13 15:45:00+00:00,30.0,tp,long_retrace,1,7711.5,7741.5,long_ret,0.6420217156410217
2025-01-13 15:45:00+00:00,2025-01-13 16:00:00+00:00,30.0,tp,long_retrace,1,7744.0,7774.0,long_ret,0.6776124835014343
2025-01-13 16:15:00+00:00,2025-01-13 17:00:00+00:00,30.0,tp,ret,1,7761.3,7791.3,ret,0.8348146080970764
2025-01-13 17:45:00+00:00,2025-01-13 18:00:00+00:00,-15.0,sl,ret_short,-1,7779.9,7794.9,ret_short,0.5611684322357178
2025-01-14 14:09:00+00:00,2025-01-14 15:39:00+00:00,10.399999999999636,timeout,short_impulse,-1,,,si,0.5310572106196547
2025-01-15 09:30:00+00:00,2025-01-15 10:00:00+00:00,30.0,tp,long_retrace,1,7664.0,7694.0,long_ret,0.8180691003799438
2025-01-15 16:15:00+00:00,2025-01-15 16:30:00+00:00,30.0,tp,ret_short,-1,7840.7,7810.7,ret_short,0.6635374426841736
2025-01-15 16:45:00+00:00,2025-01-15 17:00:00+00:00,-15.0,sl,ret_short,-1,7834.9,7849.9,ret_short,0.7661885619163513
2025-01-15 17:15:00+00:00,2025-01-15 17:45:00+00:00,30.0,tp,ret,1,7828.0,7858.0,ret,0.7465773224830627
2025-01-16 15:45:00+00:00,2025-01-16 16:00:00+00:00,30.0,tp,ret_short,-1,7804.5,7774.5,ret_short,0.7611857652664185
2025-01-17 16:45:00+00:00,2025-01-17 17:00:00+00:00,-15.0,sl,long_retrace,1,7780.6,7765.6,long_ret,0.5841059684753418
2025-01-20 14:00:00+00:00,2025-01-20 14:30:00+00:00,-15.0,sl,ret_short,-1,7628.7,7643.7,ret_short,0.822687566280365
2025-01-20 16:30:00+00:00,2025-01-21 01:00:00+00:00,62.599999999999454,ny_close,wr90,1,7621.3,7683.9,wr90,
2025-01-22 15:00:00+00:00,2025-01-22 15:15:00+00:00,-15.0,sl,ret_short,-1,7556.8,7571.8,ret_short,0.5711385011672974
2025-01-22 16:15:00+00:00,2025-01-22 16:45:00+00:00,-15.0,sl,ret_short,-1,7563.6,7578.6,ret_short,0.8366860151290894
2025-01-22 16:45:00+00:00,2025-01-22 17:00:00+00:00,-15.0,sl,ret_short,-1,7578.5,7593.5,ret_short,0.7227089405059814
2025-01-22 17:15:00+00:00,2025-01-22 18:00:00+00:00,30.0,tp,ret_short,-1,7599.3,7569.3,ret_short,0.7808507680892944
2025-01-23 16:45:00+00:00,2025-01-23 17:00:00+00:00,-15.0,sl,ret_short,-1,7471.4,7486.4,ret_short,0.7579197287559509
2025-01-23 17:30:00+00:00,2025-01-23 18:00:00+00:00,30.0,tp,ret_short,-1,7508.1,7478.1,ret_short,0.6871165633201599
2025-01-24 14:51:00+00:00,2025-01-24 16:21:00+00:00,26.400000000000546,timeout,short_impulse,-1,,,si,0.5513858730716517
2025-01-24 17:15:00+00:00,2025-01-24 19:30:00+00:00,18.399999999999636,ny_close,wr90,1,7428.8,7447.2,wr90,
2025-01-27 17:15:00+00:00,2025-01-27 19:30:00+00:00,26.099999999999454,ny_close,wr90,1,7269.8,7295.9,wr90,
2025-01-28 14:00:00+00:00,2025-01-28 14:15:00+00:00,-15.0,sl,ret_short,-1,7393.5,7408.5,ret_short,0.7492433786392212
2025-01-28 14:15:00+00:00,2025-01-28 14:30:00+00:00,-15.0,sl,ret,1,7377.0,7362.0,ret,0.8297370672225952
2025-01-28 14:32:00+00:00,2025-01-28 16:02:00+00:00,42.70000000000073,timeout,short_impulse,-1,,,si,0.5639343661720443
2025-01-29 15:00:00+00:00,2025-01-29 15:15:00+00:00,-15.0,sl,long_retrace,1,7337.5,7322.5,long_ret,0.675993025302887
2025-01-29 15:15:00+00:00,2025-01-29 15:45:00+00:00,30.0,tp,ret,1,7315.4,7345.4,ret,0.7059101462364197
2025-01-29 16:30:00+00:00,2025-01-29 17:00:00+00:00,30.0,tp,ret_short,-1,7328.7,7298.7,ret_short,0.8396326899528503
2025-02-03 10:30:00+00:00,2025-02-03 10:45:00+00:00,-15.0,sl,ret,1,7365.1,7350.1,ret,0.6673955321311951
2025-02-03 13:05:00+00:00,2025-02-03 14:35:00+00:00,61.19999999999982,timeout,short_impulse,-1,,,si,0.5049519269125171
2025-02-03 15:45:00+00:00,2025-02-03 16:00:00+00:00,30.0,tp,ret,1,7215.2,7245.2,ret,0.6901112198829651
2025-02-03 16:00:00+00:00,2025-02-03 19:30:00+00:00,45.5,ny_close,wr90,1,7234.8,7280.3,wr90,
2025-02-04 15:00:00+00:00,2025-02-04 15:15:00+00:00,-15.0,sl,ret_short,-1,7274.7,7289.7,ret_short,0.7258601784706116
2025-02-04 15:15:00+00:00,2025-02-04 15:45:00+00:00,30.0,tp,ret_short,-1,7296.7,7266.7,ret_short,0.6882243752479553
2025-02-04 16:45:00+00:00,2025-02-04 17:15:00+00:00,30.0,tp,ret_short,-1,7268.5,7238.5,ret_short,0.7704933285713196
2025-02-06 15:00:00+00:00,2025-02-06 15:15:00+00:00,30.0,tp,long_retrace,1,7073.7,7103.7,long_ret,0.7084347009658813
2025-02-06 15:45:00+00:00,2025-02-06 16:00:00+00:00,-15.0,sl,ret_short,-1,7114.9,7129.9,ret_short,0.7131117582321167
2025-02-07 16:02:00+00:00,2025-02-07 17:32:00+00:00,-1.300000000000182,timeout,short_impulse,-1,,,si,0.5317559330691166
2025-02-11 15:30:00+00:00,2025-02-11 15:45:00+00:00,-15.0,sl,long_retrace,1,7302.0,7287.0,long_ret,0.8104215860366821
2025-02-13 11:00:00+00:00,2025-02-13 19:30:00+00:00,76.39999999999964,ny_close,wr90,1,7044.8,7121.2,wr90,
2025-02-14 12:00:00+00:00,2025-02-14 12:30:00+00:00,30.0,tp,ret,1,7154.7,7184.7,ret,0.8935638070106506
2025-02-18 14:15:00+00:00,2025-02-18 14:30:00+00:00,-15.0,sl,long_retrace,1,7152.5,7137.5,long_ret,0.7294836640357971
2025-02-18 14:30:00+00:00,2025-02-18 15:00:00+00:00,30.0,tp,ret,1,7125.0,7155.0,ret,0.6283836960792542
2025-02-26 16:00:00+00:00,2025-02-26 17:15:00+00:00,30.0,tp,ret_short,-1,6893.6,6863.6,ret_short,0.8474735617637634
2025-02-26 17:30:00+00:00,2025-02-26 17:45:00+00:00,-15.0,sl,ret_short,-1,6865.2,6880.2,ret_short,0.7633224129676819
2025-03-03 14:30:00+00:00,2025-03-03 14:45:00+00:00,-15.0,sl,ret,1,6972.3,6957.3,ret,0.7355800271034241
2025-03-04 13:00:00+00:00,2025-03-04 14:45:00+00:00,-30.0,swing_break,wr90,1,6729.3,6699.3,wr90,
2025-03-05 15:00:00+00:00,2025-03-05 15:30:00+00:00,30.0,tp,ret_short,-1,6604.1,6574.1,ret_short,0.8224735260009766
2025-03-05 17:00:00+00:00,2025-03-05 19:30:00+00:00,56.099999999999454,ny_close,wr90,1,6549.8,6605.9,wr90,
2025-03-06 09:00:00+00:00,2025-03-06 10:00:00+00:00,-15.0,sl,long_retrace,1,6640.0,6625.0,long_ret,0.7240265607833862
2025-03-06 15:08:00+00:00,2025-03-06 16:38:00+00:00,63.80000000000018,timeout,short_impulse,-1,,,si,0.5015841089580755
2025-03-06 17:00:00+00:00,2025-03-06 17:15:00+00:00,30.0,tp,long_retrace,1,6557.5,6587.5,long_ret,0.5353280305862427
2025-03-06 17:15:00+00:00,2025-03-06 17:30:00+00:00,-30.0,swing_break,wr90,1,6612.2,6582.2,wr90,
2025-03-06 17:45:00+00:00,2025-03-06 19:30:00+00:00,24.600000000000364,ny_close,long_retrace,1,6609.4,6634.0,long_ret,0.6499714255332947
2025-03-07 14:00:00+00:00,2025-03-07 14:15:00+00:00,30.0,tp,long_retrace,1,6705.9,6735.9,long_ret,0.720781683921814
2025-03-07 17:00:00+00:00,2025-03-07 18:30:00+00:00,-15.0,sl,ret,1,6677.4,6662.4,ret,0.6123167872428894
2025-03-10 13:02:00+00:00,2025-03-10 14:32:00+00:00,79.89999999999964,timeout,short_impulse,-1,,,si,0.543656257841311
2025-03-10 15:45:00+00:00,2025-03-10 16:00:00+00:00,-12.400000000000546,swing_break,wr90,1,6641.6,6629.2,wr90,
2025-03-12 13:53:00+00:00,2025-03-12 15:23:00+00:00,-19.800000000000182,timeout,short_impulse,-1,,,si,0.6287091446061814
2025-03-13 16:00:00+00:00,2025-03-13 16:30:00+00:00,-15.0,sl,long_retrace,1,6672.9,6657.9,long_ret,0.734005331993103
2025-03-27 13:35:00+00:00,2025-03-27 15:05:00+00:00,-60.0,timeout,short_impulse,-1,,,si,0.5100382586092637
2025-03-28 16:30:00+00:00,2025-03-28 18:30:00+00:00,4.800000000000182,ny_close,wr90,1,6912.8,6917.6,wr90,
2025-03-31 08:00:00+00:00,2025-03-31 08:15:00+00:00,30.0,tp,ret_short,-1,6994.9,6964.9,ret_short,0.5663185119628906
2025-04-03 07:15:00+00:00,2025-04-03 07:30:00+00:00,-15.0,sl,ret_short,-1,6902.1,6917.1,ret_short,0.5689532160758972
2025-04-03 07:30:00+00:00,2025-04-03 07:45:00+00:00,-15.0,sl,ret_short,-1,6917.1,6932.1,ret_short,0.6225264668464661
2025-04-03 13:15:00+00:00,2025-04-03 13:30:00+00:00,-15.0,sl,ret_short,-1,6646.4,6661.4,ret_short,0.5691536664962769
2025-04-03 13:30:00+00:00,2025-04-03 13:45:00+00:00,30.0,tp,ret_short,-1,6683.0,6653.0,ret_short,0.7070189714431763
2025-04-03 15:15:00+00:00,2025-04-03 18:30:00+00:00,42.5,ny_close,wr90,1,6625.6,6668.1,wr90,
2025-04-04 09:30:00+00:00,2025-04-04 10:00:00+00:00,30.0,tp,ret,1,6428.5,6458.5,ret,0.6763617992401123
2025-04-04 11:45:00+00:00,2025-04-04 12:00:00+00:00,30.0,tp,ret_short,-1,6153.7,6123.7,ret_short,0.7813031077384949
2025-04-04 12:15:00+00:00,2025-04-04 12:30:00+00:00,-15.0,sl,ret_short,-1,6198.2,6213.2,ret_short,0.8444859981536865
2025-04-04 12:30:00+00:00,2025-04-04 12:45:00+00:00,-15.0,sl,ret,1,6183.7,6168.7,ret,0.7837848663330078
2025-04-04 12:45:00+00:00,2025-04-04 13:00:00+00:00,30.0,tp,ret,1,6169.2,6199.2,ret,0.6886202692985535
2025-04-04 14:45:00+00:00,2025-04-04 15:00:00+00:00,-15.0,sl,ret_short,-1,6109.0,6124.0,ret_short,0.7892343997955322
2025-04-07 10:00:00+00:00,2025-04-07 10:15:00+00:00,-15.0,sl,ret_short,-1,5991.2,6006.2,ret_short,0.6574870944023132
2025-04-07 10:30:00+00:00,2025-04-07 11:00:00+00:00,-15.0,sl,ret_short,-1,6019.4,6034.4,ret_short,0.7457787394523621
2025-04-07 11:15:00+00:00,2025-04-07 11:45:00+00:00,30.0,tp,ret_short,-1,6046.6,6016.6,ret_short,0.6177005171775818
2025-04-07 13:45:00+00:00,2025-04-07 14:00:00+00:00,-15.0,sl,ret_short,-1,6115.6,6130.6,ret_short,0.611556887626648
2025-04-07 15:30:00+00:00,2025-04-07 15:45:00+00:00,30.0,tp,ret_short,-1,6081.7,6051.7,ret_short,0.8292456269264221
2025-04-07 16:15:00+00:00,2025-04-07 16:30:00+00:00,-15.0,sl,ret_short,-1,6073.2,6088.2,ret_short,0.5946219563484192
2025-04-08 08:15:00+00:00,2025-04-08 16:30:00+00:00,-30.0,swing_break,wr90,1,6047.3,6017.3,wr90,
2025-04-09 09:00:00+00:00,2025-04-09 09:15:00+00:00,30.0,tp,ret_short,-1,5762.8,5732.8,ret_short,0.7767429351806641
2025-04-09 12:00:00+00:00,2025-04-09 12:15:00+00:00,30.0,tp,ret_short,-1,5596.5,5566.5,ret_short,0.6832395195960999
2025-04-09 13:15:00+00:00,2025-04-09 13:30:00+00:00,-15.0,sl,ret_short,-1,5677.5,5692.5,ret_short,0.8028925061225891
2025-04-09 15:15:00+00:00,2025-04-09 15:30:00+00:00,-15.0,sl,ret_short,-1,5677.9,5692.9,ret_short,0.6981549263000488
2025-04-09 16:15:00+00:00,2025-04-09 16:30:00+00:00,-15.0,sl,ret_short,-1,5709.6,5724.6,ret_short,0.7173495292663574
2025-04-10 08:15:00+00:00,2025-04-10 08:30:00+00:00,-15.0,sl,long_retrace,1,6049.3,6034.3,long_ret,0.6385375261306763
2025-04-10 14:00:00+00:00,2025-04-10 14:15:00+00:00,-15.0,sl,ret_short,-1,5898.6,5913.6,ret_short,0.6925853490829468
2025-04-10 15:15:00+00:00,2025-04-10 15:30:00+00:00,-15.0,sl,ret_short,-1,5954.9,5969.9,ret_short,0.736792802810669
2025-04-11 13:30:00+00:00,2025-04-11 14:00:00+00:00,-15.0,sl,long_retrace,1,5986.7,5971.7,long_ret,0.5199081897735596
2025-04-11 14:30:00+00:00,2025-04-11 14:45:00+00:00,-15.0,sl,long_retrace,1,5984.8,5969.8,long_ret,0.6791396737098694
2025-04-11 14:45:00+00:00,2025-04-11 15:00:00+00:00,30.0,tp,ret,1,5971.4,6001.4,ret,0.7244091033935547
2025-04-11 15:15:00+00:00,2025-04-11 15:45:00+00:00,30.0,tp,long_retrace,1,5992.3,6022.3,long_ret,0.711423933506012
2025-04-14 16:30:00+00:00,2025-04-14 18:30:00+00:00,55.899999999999636,ny_close,wr90,1,6058.5,6114.4,wr90,
2025-04-16 08:30:00+00:00,2025-04-16 08:45:00+00:00,30.0,tp,ret_short,-1,6164.9,6134.9,ret_short,0.7597477436065674
2025-04-16 14:30:00+00:00,2025-04-16 15:00:00+00:00,30.0,tp,ret_short,-1,6219.3,6189.3,ret_short,0.6065737009048462
2025-04-17 16:30:00+00:00,2025-04-17 17:00:00+00:00,-15.0,sl,ret,1,6410.0,6395.0,ret,0.7270772457122803
2025-04-21 14:00:00+00:00,2025-04-21 14:15:00+00:00,30.0,tp,ret_short,-1,6243.9,6213.9,ret_short,0.7223859429359436
2025-04-23 13:15:00+00:00,2025-04-23 13:30:00+00:00,30.0,tp,ret,1,6312.5,6342.5,ret,0.7925195097923279
2025-04-23 13:40:00+00:00,2025-04-23 14:11:00+00:00,120.0,tp,short_impulse,-1,,,si,0.5066573357725281
2025-04-23 14:30:00+00:00,2025-04-23 14:45:00+00:00,30.0,tp,ret_short,-1,6258.0,6228.0,ret_short,0.7633677124977112
2025-04-23 16:15:00+00:00,2025-04-23 16:30:00+00:00,-15.0,sl,ret_short,-1,6234.9,6249.9,ret_short,0.5513896346092224
2025-04-24 15:00:00+00:00,2025-04-24 15:15:00+00:00,-15.0,sl,ret,1,6236.1,6221.1,ret,0.6676148772239685
2025-04-24 15:15:00+00:00,2025-04-24 16:15:00+00:00,30.0,tp,ret,1,6222.0,6252.0,ret,0.7114539742469788
2025-04-25 11:00:00+00:00,2025-04-25 11:30:00+00:00,-15.0,sl,long_retrace,1,6190.9,6175.9,long_ret,0.5055930018424988
2025-04-25 13:00:00+00:00,2025-04-25 18:30:00+00:00,80.70000000000073,ny_close,wr90,1,6216.9,6297.6,wr90,
2025-04-29 09:15:00+00:00,2025-04-29 09:30:00+00:00,-15.0,sl,ret_short,-1,6105.1,6120.1,ret_short,0.5946409106254578
2025-04-29 15:00:00+00:00,2025-04-29 15:15:00+00:00,-15.0,sl,ret_short,-1,6073.1,6088.1,ret_short,0.5695881843566895
2025-05-01 11:00:00+00:00,2025-05-01 18:30:00+00:00,238.90000000000055,ny_close,wr90,1,5659.7,5898.6,wr90,
2025-05-02 14:15:00+00:00,2025-05-02 14:45:00+00:00,30.0,tp,ret_short,-1,5840.8,5810.8,ret_short,0.7123903036117554
2025-05-02 15:15:00+00:00,2025-05-02 15:30:00+00:00,-15.0,sl,ret,1,5804.0,5789.0,ret,0.7769648432731628
2025-05-02 15:30:00+00:00,2025-05-02 15:45:00+00:00,30.0,tp,ret,1,5793.6,5823.6,ret,0.8282908797264099
2025-05-02 16:00:00+00:00,2025-05-02 16:30:00+00:00,30.0,tp,ret,1,5798.9,5828.9,ret,0.6756421327590942
2025-05-05 14:30:00+00:00,2025-05-05 15:00:00+00:00,30.0,tp,ret_short,-1,5672.4,5642.4,ret_short,0.5684204697608948
2025-05-05 15:45:00+00:00,2025-05-05 18:30:00+00:00,18.800000000000182,ny_close,wr90,1,5668.8,5687.6,wr90,
2025-05-06 13:51:00+00:00,2025-05-06 15:21:00+00:00,-41.0,timeout,short_impulse,-1,,,si,0.5539662998860956
2025-05-08 13:15:00+00:00,2025-05-08 13:30:00+00:00,30.0,tp,ret,1,5871.8,5901.8,ret,0.8305054306983948
2025-05-09 14:30:00+00:00,2025-05-09 18:30:00+00:00,44.599999999999454,ny_close,wr90,1,6022.1,6066.7,wr90,
