entry,exit,pnl,reason,type,side,_leg,_prob,entry_price,exit_price
2024-07-18 15:15:00+00:00,2024-07-18 16:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.7167239785194397,,
2024-07-19 13:45:00+00:00,2024-07-19 14:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6626845002174377,,
2024-07-19 14:30:00+00:00,2024-07-19 15:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7409236431121826,,
2024-07-22 15:30:00+00:00,2024-07-22 18:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7679754495620728,,
2024-07-23 16:00:00+00:00,2024-07-23 16:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.8642781972885132,,
2024-07-23 16:15:00+00:00,2024-07-23 16:45:00+00:00,30.0,tp,ret,1,ret,0.7228322625160217,,
2024-07-24 15:38:00+00:00,2024-07-24 17:08:00+00:00,4.900000000000546,timeout,short_impulse,-1,si,0.5632157523212276,,
2024-07-25 14:00:00+00:00,2024-07-25 14:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5837531089782715,,
2024-07-25 14:45:00+00:00,2024-07-25 15:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5945055484771729,,
2024-07-25 15:15:00+00:00,2024-07-25 15:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5864884257316589,,
2024-07-25 15:45:00+00:00,2024-07-25 16:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6913893818855286,,
2024-07-26 15:30:00+00:00,2024-07-26 16:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.732018768787384,,
2024-07-26 16:00:00+00:00,2024-07-26 16:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6746600866317749,,
2024-07-29 13:10:00+00:00,2024-07-29 13:36:00+00:00,-80.0,sl,short_impulse,-1,si,0.5032674960273129,,
2024-07-29 14:09:00+00:00,2024-07-29 15:00:00+00:00,120.0,tp,short_impulse,-1,si,0.5122760383293802,,
2024-07-30 13:00:00+00:00,2024-07-30 13:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8892441987991333,,
2024-07-31 12:45:00+00:00,2024-07-31 13:00:00+00:00,-15.0,sl,ret,1,ret,0.896079421043396,,
2024-07-31 14:00:00+00:00,2024-07-31 14:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7237681746482849,,
2024-07-31 14:45:00+00:00,2024-07-31 15:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7152494788169861,,
2024-07-31 15:30:00+00:00,2024-07-31 16:30:00+00:00,30.0,tp,long_retrace,1,long_ret,0.7356951236724854,,
2024-08-02 14:45:00+00:00,2024-08-02 15:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5587758421897888,,
2024-08-05 12:15:00+00:00,2024-08-05 12:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7449378967285156,,
2024-08-05 15:00:00+00:00,2024-08-05 15:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6249096989631653,,
2024-08-05 15:45:00+00:00,2024-08-05 16:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7029215693473816,,
2024-08-05 16:15:00+00:00,2024-08-05 16:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7095346450805664,,
2024-08-06 10:15:00+00:00,2024-08-06 10:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7544931769371033,,
2024-08-06 12:15:00+00:00,2024-08-06 12:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.588607668876648,,
2024-08-06 12:30:00+00:00,2024-08-06 12:45:00+00:00,-15.0,sl,ret,1,ret,0.8746259808540344,,
2024-08-06 13:30:00+00:00,2024-08-06 13:45:00+00:00,30.0,tp,long_retrace,1,long_ret,0.908692479133606,,
2024-08-06 13:45:00+00:00,2024-08-06 14:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.6722174286842346,,
2024-08-06 14:00:00+00:00,2024-08-06 14:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5733380913734436,,
2024-08-06 14:30:00+00:00,2024-08-06 14:45:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5156632661819458,,
2024-08-06 15:15:00+00:00,2024-08-06 15:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6767831444740295,,
2024-08-07 15:30:00+00:00,2024-08-07 16:00:00+00:00,-15.0,sl,ret,1,ret,0.7048550248146057,,
2024-08-08 08:15:00+00:00,2024-08-08 09:15:00+00:00,-15.0,sl,ret,1,ret,0.80126953125,,
2024-08-08 12:30:00+00:00,2024-08-08 13:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6528180837631226,,
2024-08-08 13:00:00+00:00,2024-08-08 13:15:00+00:00,-15.0,sl,ret,1,ret,0.8668662309646606,,
2024-08-08 14:00:00+00:00,2024-08-08 14:15:00+00:00,30.0,tp,ret,1,ret,0.9645888805389404,,
2024-08-09 14:00:00+00:00,2024-08-09 14:30:00+00:00,30.0,tp,long_retrace,1,long_ret,0.6148964762687683,,
2024-08-13 11:00:00+00:00,2024-08-13 12:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.5663257241249084,,
2024-08-13 14:30:00+00:00,2024-08-13 15:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8372114896774292,,
2024-08-13 15:30:00+00:00,2024-08-13 16:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.5840238928794861,,
2024-08-14 14:31:00+00:00,2024-08-14 16:01:00+00:00,-0.0999999999994543,timeout,short_impulse,-1,si,0.5032890865731197,,
2024-08-15 13:00:00+00:00,2024-08-15 13:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5827668309211731,,
2024-08-15 13:45:00+00:00,2024-08-15 14:00:00+00:00,-15.0,sl,ret,1,ret,0.8469310402870178,,
2024-08-15 14:00:00+00:00,2024-08-15 14:30:00+00:00,30.0,tp,ret,1,ret,0.6032369136810303,,
2024-08-15 14:30:00+00:00,2024-08-15 15:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7674334049224854,,
2024-08-16 12:00:00+00:00,2024-08-16 12:45:00+00:00,30.0,tp,long_retrace,1,long_ret,0.834915816783905,,
2024-08-16 13:15:00+00:00,2024-08-16 13:45:00+00:00,30.0,tp,long_retrace,1,long_ret,0.6823171377182007,,
2024-08-16 14:45:00+00:00,2024-08-16 15:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6095948815345764,,
2024-08-16 15:15:00+00:00,2024-08-16 15:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7238591909408569,,
2024-08-19 08:30:00+00:00,2024-08-19 09:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7392102479934692,,
2024-08-19 14:45:00+00:00,2024-08-19 15:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6153083443641663,,
2024-08-20 08:45:00+00:00,2024-08-20 09:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6728863716125488,,
2024-08-20 09:45:00+00:00,2024-08-20 10:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6651180386543274,,
2024-08-20 16:00:00+00:00,2024-08-20 16:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7140287756919861,,
2024-08-21 14:52:00+00:00,2024-08-21 16:00:00+00:00,120.0,tp,short_impulse,-1,si,0.529017157865091,,
2024-08-21 16:15:00+00:00,2024-08-21 16:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.793229877948761,,
2024-08-22 13:45:00+00:00,2024-08-22 14:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6064010262489319,,
2024-08-22 14:00:00+00:00,2024-08-22 14:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6365091800689697,,
2024-08-22 14:15:00+00:00,2024-08-22 14:45:00+00:00,30.0,tp,ret,1,ret,0.6542524099349976,,
2024-08-22 14:45:00+00:00,2024-08-22 15:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6390347480773926,,
2024-08-23 14:30:00+00:00,2024-08-23 14:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7681491374969482,,
2024-08-23 15:15:00+00:00,2024-08-23 15:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6268333196640015,,
2024-08-27 14:45:00+00:00,2024-08-27 15:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6550698280334473,,
2024-08-28 08:30:00+00:00,2024-08-28 09:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8865247964859009,,
2024-08-28 14:45:00+00:00,2024-08-28 15:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5774468779563904,,
2024-08-28 15:13:00+00:00,2024-08-28 16:43:00+00:00,30.699999999999818,timeout,short_impulse,-1,si,0.5040137346700588,,
2024-08-29 13:15:00+00:00,2024-08-29 13:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5707524418830872,,
2024-08-29 13:45:00+00:00,2024-08-29 14:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6821894645690918,,
2024-08-29 14:14:00+00:00,2024-08-29 15:44:00+00:00,90.80000000000018,timeout,short_impulse,-1,si,0.5489745233366956,,
2024-08-29 15:45:00+00:00,2024-08-29 16:15:00+00:00,30.0,tp,long_retrace,1,long_ret,0.8203691840171814,,
2024-08-30 13:45:00+00:00,2024-08-30 14:00:00+00:00,-15.0,sl,ret,1,ret,0.5763378143310547,,
2024-08-30 14:00:00+00:00,2024-08-30 14:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6568388938903809,,
2024-09-02 15:45:00+00:00,2024-09-02 22:00:00+00:00,62.600000000000364,ny_close,ret_short,-1,ret_short,0.6833679676055908,,
2024-09-03 14:30:00+00:00,2024-09-03 14:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6824814081192017,,
2024-09-03 15:00:00+00:00,2024-09-03 15:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.785429835319519,,
2024-09-03 15:30:00+00:00,2024-09-03 16:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7057037353515625,,
2024-09-04 10:45:00+00:00,2024-09-04 11:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6673428416252136,,
2024-09-04 11:01:00+00:00,2024-09-04 12:31:00+00:00,70.89999999999964,timeout,short_impulse,-1,si,0.5927966738606245,,
2024-09-04 12:45:00+00:00,2024-09-04 13:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8390820026397705,,
2024-09-04 13:00:00+00:00,2024-09-04 13:15:00+00:00,-15.0,sl,ret,1,ret,0.7338033318519592,,
2024-09-04 14:00:00+00:00,2024-09-04 14:15:00+00:00,-15.0,sl,ret,1,ret,0.5841097235679626,,
2024-09-04 14:30:00+00:00,2024-09-04 14:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8538424968719482,,
2024-09-04 15:00:00+00:00,2024-09-04 15:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.9143918752670288,,
2024-09-04 15:30:00+00:00,2024-09-04 17:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.904920220375061,,
2024-09-05 14:05:00+00:00,2024-09-05 15:35:00+00:00,25.900000000000546,timeout,short_impulse,-1,si,0.5859746799368295,,
2024-09-05 16:15:00+00:00,2024-09-05 16:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8465335965156555,,
2024-09-06 08:45:00+00:00,2024-09-06 09:45:00+00:00,30.0,tp,long_retrace,1,long_ret,0.6857880353927612,,
2024-09-06 14:00:00+00:00,2024-09-06 14:15:00+00:00,-15.0,sl,ret,1,ret,0.6539373993873596,,
2024-09-09 13:45:00+00:00,2024-09-09 14:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.5653398036956787,,
2024-09-09 14:00:00+00:00,2024-09-09 14:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.7172970175743103,,
2024-09-09 14:15:00+00:00,2024-09-09 14:30:00+00:00,30.0,tp,long_retrace,1,long_ret,0.5937746167182922,,
2024-09-09 14:45:00+00:00,2024-09-09 15:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5857855081558228,,
2024-09-09 15:00:00+00:00,2024-09-09 15:15:00+00:00,-15.0,sl,ret,1,ret,0.8450335264205933,,
2024-09-10 09:30:00+00:00,2024-09-10 13:30:00+00:00,29.100000000000364,structure_change,wr90,1,wr90,0.8689806014687238,6745.9,6775.0
2024-09-10 13:33:00+00:00,2024-09-10 14:07:00+00:00,120.0,tp,short_impulse,-1,si,0.550303264231837,,
2024-09-11 08:30:00+00:00,2024-09-11 08:45:00+00:00,30.0,tp,ret,1,ret,0.8269039392471313,,
2024-09-11 13:00:00+00:00,2024-09-11 13:15:00+00:00,30.0,tp,ret,1,ret,0.7338736653327942,,
2024-09-11 15:00:00+00:00,2024-09-11 15:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5981436967849731,,
2024-09-12 14:15:00+00:00,2024-09-12 14:30:00+00:00,-15.0,sl,ret,1,ret,0.7427904605865479,,
2024-09-13 13:30:00+00:00,2024-09-13 13:45:00+00:00,30.0,tp,long_retrace,1,long_ret,0.6686504483222961,,
2024-09-16 13:15:00+00:00,2024-09-16 13:45:00+00:00,30.0,tp,ret,1,ret,0.8954688310623169,,
2024-09-18 15:15:00+00:00,2024-09-18 15:30:00+00:00,-15.0,sl,ret,1,ret,0.8873894810676575,,
2024-09-18 16:15:00+00:00,2024-09-18 16:45:00+00:00,30.0,tp,ret,1,ret,0.8453537225723267,,
2024-09-19 13:30:00+00:00,2024-09-19 13:45:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5332049131393433,,
2024-09-19 14:15:00+00:00,2024-09-19 14:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.7217346429824829,,
2024-09-19 14:30:00+00:00,2024-09-19 14:45:00+00:00,-15.0,sl,ret,1,ret,0.6526882648468018,,
2024-09-19 15:00:00+00:00,2024-09-19 15:15:00+00:00,30.0,tp,long_retrace,1,long_ret,0.6658799648284912,,
2024-09-20 13:35:00+00:00,2024-09-20 15:05:00+00:00,-66.39999999999964,timeout,short_impulse,-1,si,0.5266826690179539,,
2024-09-23 07:30:00+00:00,2024-09-23 08:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.798112690448761,,
2024-09-23 14:42:00+00:00,2024-09-23 15:56:00+00:00,120.0,tp,short_impulse,-1,si,0.5227393153442699,,
2024-09-23 16:45:00+00:00,2024-09-23 18:30:00+00:00,38.100000000000364,ny_close,wr90,1,wr90,0.7295815076880727,6991.9,7030.0
2024-09-24 15:00:00+00:00,2024-09-24 15:30:00+00:00,-15.0,sl,ret,1,ret,0.618179202079773,,
2024-09-24 15:45:00+00:00,2024-09-24 18:30:00+00:00,12.900000000000546,ny_close,wr90,1,wr90,0.7919227323663804,7139.2,7152.1
2024-09-25 12:30:00+00:00,2024-09-25 12:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.777086615562439,,
2024-09-25 13:00:00+00:00,2024-09-25 13:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8429782390594482,,
2024-09-25 13:30:00+00:00,2024-09-25 13:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.9074164032936096,,
2024-09-25 14:30:00+00:00,2024-09-25 14:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8089701533317566,,
2024-09-25 16:45:00+00:00,2024-09-25 17:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8530093431472778,,
2024-09-26 07:45:00+00:00,2024-09-26 08:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8729274868965149,,
2024-09-26 08:45:00+00:00,2024-09-26 09:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8555252552032471,,
2024-09-26 09:30:00+00:00,2024-09-26 10:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.9085504412651062,,
2024-09-26 11:15:00+00:00,2024-09-26 11:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.771146297454834,,
2024-09-26 12:30:00+00:00,2024-09-26 13:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8903103470802307,,
2024-09-26 13:15:00+00:00,2024-09-26 13:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.8508238196372986,,
2024-09-26 13:45:00+00:00,2024-09-26 14:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8522033095359802,,
2024-09-26 14:00:00+00:00,2024-09-26 14:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.834381103515625,,
2024-09-26 14:15:00+00:00,2024-09-26 14:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.923366367816925,,
2024-09-26 14:45:00+00:00,2024-09-26 15:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.916012704372406,,
2024-09-26 15:15:00+00:00,2024-09-26 15:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.9279410243034363,,
2024-09-26 15:45:00+00:00,2024-09-26 16:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.9242728352546692,,
2024-09-27 08:00:00+00:00,2024-09-27 08:30:00+00:00,30.0,tp,ret_short,-1,ret_short,0.9216040968894958,,
2024-09-27 14:00:00+00:00,2024-09-27 14:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8741347789764404,,
2024-09-27 14:15:00+00:00,2024-09-27 14:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.9169390797615051,,
2024-09-27 16:00:00+00:00,2024-09-27 16:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.9441429376602173,,
2024-09-27 16:26:00+00:00,2024-09-27 17:56:00+00:00,42.599999999999454,timeout,short_impulse,-1,si,0.6251826750009757,,
2024-09-30 10:30:00+00:00,2024-09-30 10:45:00+00:00,314.5,swing_break,wr90,1,wr90,0.669740696730811,6810.8,7125.3
2024-09-30 14:30:00+00:00,2024-09-30 14:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.9257660508155823,,
2024-09-30 14:45:00+00:00,2024-09-30 15:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8885815739631653,,
2024-10-01 09:30:00+00:00,2024-10-01 09:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8786758780479431,,
2024-10-01 10:00:00+00:00,2024-10-01 10:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8431127071380615,,
2024-10-01 10:30:00+00:00,2024-10-01 11:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.881866991519928,,
2024-10-01 12:15:00+00:00,2024-10-01 12:30:00+00:00,-15.0,sl,ret,1,ret,0.603764533996582,,
2024-10-01 13:00:00+00:00,2024-10-01 13:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6995928287506104,,
2024-10-01 13:15:00+00:00,2024-10-01 13:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.9272578954696655,,
2024-10-01 13:59:00+00:00,2024-10-01 15:09:00+00:00,-80.0,sl,short_impulse,-1,si,0.5036144985809247,,
2024-10-01 15:28:00+00:00,2024-10-01 16:58:00+00:00,-4.199999999999818,timeout,short_impulse,-1,si,0.6067234472299384,,
2024-10-01 16:59:00+00:00,2024-10-01 17:56:00+00:00,120.0,tp,short_impulse,-1,si,0.6017938489826886,,
2024-10-02 07:30:00+00:00,2024-10-02 07:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.5508446097373962,,
2024-10-02 07:45:00+00:00,2024-10-02 08:00:00+00:00,-15.0,sl,ret,1,ret,0.800499677658081,,
2024-10-02 08:00:00+00:00,2024-10-02 08:15:00+00:00,30.0,tp,ret,1,ret,0.7600911259651184,,
2024-10-02 09:30:00+00:00,2024-10-02 10:00:00+00:00,30.0,tp,ret,1,ret,0.5642719864845276,,
2024-10-02 10:00:00+00:00,2024-10-02 10:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7193573713302612,,
2024-10-02 13:15:00+00:00,2024-10-02 13:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6696412563323975,,
2024-10-02 14:31:00+00:00,2024-10-02 15:18:00+00:00,120.0,tp,short_impulse,-1,si,0.5410426557543415,,
2024-10-02 16:00:00+00:00,2024-10-02 17:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.7802233695983887,,
2024-10-03 09:00:00+00:00,2024-10-03 09:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8273183107376099,,
2024-10-03 09:45:00+00:00,2024-10-03 10:00:00+00:00,30.0,tp,ret,1,ret,0.6128265857696533,,
2024-10-03 10:00:00+00:00,2024-10-03 11:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.6295892596244812,,
2024-10-03 12:30:00+00:00,2024-10-03 13:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.687418520450592,,
2024-10-03 14:22:00+00:00,2024-10-03 15:52:00+00:00,-4.600000000000364,timeout,short_impulse,-1,si,0.5446774956403143,,
2024-10-03 16:00:00+00:00,2024-10-03 16:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6716448664665222,,
2024-10-04 12:45:00+00:00,2024-10-04 13:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6080714464187622,,
2024-10-04 13:30:00+00:00,2024-10-04 14:00:00+00:00,30.0,tp,ret,1,ret,0.748185396194458,,
2024-10-04 14:00:00+00:00,2024-10-04 14:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.513882577419281,,
2024-10-04 14:45:00+00:00,2024-10-04 15:00:00+00:00,30.0,tp,ret,1,ret,0.7559723854064941,,
2024-10-04 15:15:00+00:00,2024-10-04 15:30:00+00:00,30.0,tp,ret,1,ret,0.7144442200660706,,
2024-10-07 07:30:00+00:00,2024-10-07 08:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6608789563179016,,
2024-10-07 09:15:00+00:00,2024-10-07 09:45:00+00:00,30.0,tp,ret_short,-1,ret_short,0.5736432671546936,,
2024-10-07 13:00:00+00:00,2024-10-07 18:30:00+00:00,174.60000000000036,ny_close,wr90,1,wr90,0.6795171676794726,7512.4,7687.0
2024-10-08 08:30:00+00:00,2024-10-08 08:45:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6122625470161438,,
2024-10-08 15:30:00+00:00,2024-10-08 15:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8996222615242004,,
2024-10-09 07:45:00+00:00,2024-10-09 08:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.8773858547210693,,
2024-10-09 10:30:00+00:00,2024-10-09 11:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7527821063995361,,
2024-10-09 12:00:00+00:00,2024-10-09 12:15:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7560800313949585,,
2024-10-09 13:45:00+00:00,2024-10-09 14:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5786967277526855,,
2024-10-09 14:30:00+00:00,2024-10-09 18:30:00+00:00,103.5,ny_close,wr90,1,wr90,0.5680494916256056,7193.8,7297.3
2024-10-10 12:00:00+00:00,2024-10-10 12:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5071962475776672,,
2024-10-10 13:15:00+00:00,2024-10-10 13:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5032979249954224,,
2024-10-10 13:45:00+00:00,2024-10-10 14:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6520203351974487,,
2024-10-10 14:00:00+00:00,2024-10-10 14:15:00+00:00,30.0,tp,long_retrace,1,long_ret,0.505896270275116,,
2024-10-10 15:45:00+00:00,2024-10-10 16:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.716863751411438,,
2024-10-11 09:30:00+00:00,2024-10-11 10:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6382583379745483,,
2024-10-11 13:30:00+00:00,2024-10-11 14:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6183911561965942,,
2024-10-11 14:15:00+00:00,2024-10-11 14:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6521703004837036,,
2024-10-11 15:16:00+00:00,2024-10-11 16:46:00+00:00,3.300000000000182,timeout,short_impulse,-1,si,0.5026234204235717,,
2024-10-14 15:45:00+00:00,2024-10-14 16:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.8428590893745422,,
2024-10-15 08:15:00+00:00,2024-10-15 09:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7035090923309326,,
2024-10-15 10:00:00+00:00,2024-10-15 10:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6245169639587402,,
2024-10-15 13:45:00+00:00,2024-10-15 14:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.792980432510376,,
2024-10-15 16:00:00+00:00,2024-10-15 16:15:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7117608785629272,,
2024-10-15 16:15:00+00:00,2024-10-15 16:30:00+00:00,30.0,tp,long_retrace,1,long_ret,0.725715160369873,,
2024-10-16 08:00:00+00:00,2024-10-16 08:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6651955246925354,,
2024-10-16 15:15:00+00:00,2024-10-16 15:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.9101600050926208,,
2024-10-17 13:00:00+00:00,2024-10-17 13:15:00+00:00,-15.0,sl,ret,1,ret,0.7912773489952087,,
2024-10-17 13:30:00+00:00,2024-10-17 13:45:00+00:00,30.0,tp,long_retrace,1,long_ret,0.7595064043998718,,
2024-10-17 15:00:00+00:00,2024-10-17 15:15:00+00:00,-15.0,sl,ret,1,ret,0.7126038074493408,,
2024-10-18 09:00:00+00:00,2024-10-18 10:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.7186059355735779,,
2024-10-18 15:30:00+00:00,2024-10-18 16:00:00+00:00,30.0,tp,long_retrace,1,long_ret,0.9292153716087341,,
2024-10-18 16:00:00+00:00,2024-10-18 16:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.7753549814224243,,
2024-10-22 09:15:00+00:00,2024-10-22 09:30:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5555010437965393,,
2024-10-22 14:30:00+00:00,2024-10-22 14:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7056949734687805,,
2024-10-22 15:15:00+00:00,2024-10-22 16:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.6182510256767273,,
2024-10-23 16:45:00+00:00,2024-10-23 18:30:00+00:00,7.0,ny_close,wr90,1,wr90,0.7020649369656794,7063.6,7070.6
2024-10-24 12:00:00+00:00,2024-10-24 13:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6153820753097534,,
2024-10-24 16:15:00+00:00,2024-10-24 16:45:00+00:00,-30.0,swing_break,wr90,1,wr90,0.7698334355030417,7016.4,6986.4
2024-10-25 15:30:00+00:00,2024-10-25 16:00:00+00:00,30.0,tp,ret_short,-1,ret_short,0.6356660723686218,,
2024-10-28 15:45:00+00:00,2024-10-28 16:00:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.5949379205703735,,
2024-10-29 13:45:00+00:00,2024-10-29 14:30:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.5905091762542725,,
2024-10-29 15:30:00+00:00,2024-10-29 15:45:00+00:00,-15.0,sl,ret_short,-1,ret_short,0.7398050427436829,,
2024-10-29 15:45:00+00:00,2024-10-29 18:30:00+00:00,9.800000000000182,ny_close,wr90,1,wr90,0.8619660384516283,6703.4,6713.2
2024-10-30 14:00:00+00:00,2024-10-30 14:15:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.6010559797286987,,
2024-11-01 14:45:00+00:00,2024-11-01 15:00:00+00:00,-15.0,sl,long_retrace,1,long_ret,0.539210319519043,,
