entry,exit,pnl,reason,type,side
2024-08-09 13:37:00+00:00,,44.50000000000091,target_hit,dip_long_15m,1
2024-08-09 15:31:00+00:00,,26.199999999999818,timeout,dip_long_15m,1
2024-08-09 17:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-09 18:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-09 18:47:00+00:00,,14.699999999999818,timeout,dip_long_15m,1
2024-08-12 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-12 14:20:00+00:00,,33.30000000000109,target_hit,dip_long_15m,1
2024-08-12 19:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-12 19:48:00+00:00,,-6.199999999999818,timeout,dip_long_15m,1
2024-08-13 13:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-13 13:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-13 14:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-13 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-13 14:22:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-13 15:31:00+00:00,,7.5,timeout,dip_long_15m,1
2024-08-13 17:31:00+00:00,,0.3000000000001819,timeout,dip_long_15m,1
2024-08-13 18:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-13 19:17:00+00:00,,19.900000000000546,timeout,dip_long_15m,1
2024-08-14 13:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-14 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-14 14:53:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-14 15:16:00+00:00,,32.5,timeout,dip_long_15m,1
2024-08-14 16:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-14 16:22:00+00:00,,13.0,timeout,dip_long_15m,1
2024-08-14 17:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-14 18:03:00+00:00,,33.399999999999636,target_hit,dip_long_15m,1
2024-08-14 19:16:00+00:00,,-4.399999999999636,timeout,dip_long_15m,1
2024-08-15 13:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-15 14:16:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-08-15 15:16:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-08-15 16:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-15 17:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-15 17:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-15 19:23:00+00:00,,3.2000000000007276,timeout,dip_long_15m,1
2024-08-16 14:36:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-08-16 14:48:00+00:00,,30.200000000000728,target_hit,dip_long_15m,1
2024-08-16 16:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-16 17:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-16 17:08:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-08-16 17:35:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-08-16 18:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-16 19:19:00+00:00,,18.5,timeout,dip_long_15m,1
2024-08-19 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 15:51:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 16:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 16:03:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 16:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 16:09:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 16:18:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 16:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 16:34:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-19 17:46:00+00:00,,11.800000000000182,timeout,dip_long_15m,1
2024-08-20 14:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-20 14:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-20 14:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-20 14:52:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-20 15:04:00+00:00,,33.599999999999454,target_hit,dip_long_15m,1
2024-08-20 15:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-20 16:46:00+00:00,,-6.899999999999636,timeout,dip_long_15m,1
2024-08-20 17:47:00+00:00,,9.099999999999454,timeout,dip_long_15m,1
2024-08-20 19:46:00+00:00,,-13.799999999999272,timeout,dip_long_15m,1
2024-08-21 13:46:00+00:00,,38.600000000000364,target_hit,dip_long_15m,1
2024-08-21 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-21 15:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-21 16:07:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-21 16:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-21 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-21 17:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-21 18:02:00+00:00,,31.600000000000364,target_hit,dip_long_15m,1
2024-08-21 19:20:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-22 14:46:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-08-22 15:49:00+00:00,,27.0,timeout,dip_long_15m,1
2024-08-22 17:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-22 18:07:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-22 18:47:00+00:00,,7.099999999999454,timeout,dip_long_15m,1
2024-08-22 19:47:00+00:00,,4.100000000000364,timeout,dip_long_15m,1
2024-08-23 13:32:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-08-23 16:31:00+00:00,,9.700000000000728,timeout,dip_long_15m,1
2024-08-23 18:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-23 18:46:00+00:00,,-5.100000000000364,timeout,dip_long_15m,1
2024-08-26 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-26 14:38:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-26 16:18:00+00:00,,31.600000000000364,target_hit,dip_long_15m,1
2024-08-26 17:46:00+00:00,,30.00000000000091,target_hit,dip_long_15m,1
2024-08-26 18:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-26 19:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-27 14:07:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-27 14:23:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-27 14:38:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-27 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-27 16:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-27 16:20:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-27 17:01:00+00:00,,15.900000000000546,timeout,dip_long_15m,1
2024-08-27 18:51:00+00:00,,3.800000000000182,timeout,dip_long_15m,1
2024-08-28 13:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-28 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-28 14:31:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-08-28 14:49:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-08-28 15:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-28 16:23:00+00:00,,31.399999999999636,target_hit,dip_long_15m,1
2024-08-28 17:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-28 17:49:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-28 17:50:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-28 18:46:00+00:00,,13.800000000000182,timeout,dip_long_15m,1
2024-08-29 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-29 15:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-29 15:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-29 15:35:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-29 15:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-29 18:16:00+00:00,,29.800000000000182,timeout,dip_long_15m,1
2024-08-29 19:19:00+00:00,,-13.199999999999818,timeout,dip_long_15m,1
2024-08-30 13:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-30 13:39:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-30 14:02:00+00:00,,31.199999999999818,target_hit,dip_long_15m,1
2024-08-30 14:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-08-30 15:24:00+00:00,,-0.6000000000003638,timeout,dip_long_15m,1
2024-08-30 16:47:00+00:00,,-0.9000000000005457,timeout,dip_long_15m,1
2024-08-30 18:46:00+00:00,,13.300000000000182,timeout,dip_long_15m,1
2024-09-02 13:46:00+00:00,,24.799999999999272,timeout,dip_long_15m,1
2024-09-02 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-02 17:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-03 13:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-03 13:34:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-03 14:02:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-03 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-03 14:20:00+00:00,,50.100000000000364,target_hit,dip_long_15m,1
2024-09-03 15:19:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-03 15:49:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-03 16:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-03 17:47:00+00:00,,11.299999999999272,timeout,dip_long_15m,1
2024-09-04 13:48:00+00:00,,33.100000000000364,target_hit,dip_long_15m,1
2024-09-04 14:05:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-04 14:31:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-04 14:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-04 14:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-04 14:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-04 14:49:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-04 14:51:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-04 14:53:00+00:00,,34.400000000000546,target_hit,dip_long_15m,1
2024-09-04 15:49:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-04 17:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-04 18:21:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-04 19:19:00+00:00,,-11.899999999999636,timeout,dip_long_15m,1
2024-09-05 14:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-05 14:04:00+00:00,,35.600000000000364,target_hit,dip_long_15m,1
2024-09-05 15:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-05 15:23:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-05 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-05 15:34:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-05 15:53:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-05 16:08:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-05 16:39:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-05 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-05 17:32:00+00:00,,33.600000000000364,target_hit,dip_long_15m,1
2024-09-06 14:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-06 14:35:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-06 14:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-06 14:52:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-06 14:54:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-06 15:08:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-06 15:21:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-06 15:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-06 15:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-06 16:16:00+00:00,,43.900000000000546,target_hit,dip_long_15m,1
2024-09-06 18:01:00+00:00,,44.100000000000364,timeout,dip_long_15m,1
2024-09-06 19:31:00+00:00,,-3.899999999999636,timeout,dip_long_15m,1
2024-09-09 13:46:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-09 15:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-09 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-09 15:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-09 15:35:00+00:00,,43.900000000000546,target_hit,dip_long_15m,1
2024-09-09 15:46:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-09 17:32:00+00:00,,4.199999999999818,timeout,dip_long_15m,1
2024-09-10 13:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 13:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 13:37:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 14:03:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 14:05:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 14:07:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 14:21:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 15:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 15:04:00+00:00,,30.900000000000546,target_hit,dip_long_15m,1
2024-09-10 15:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 15:21:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-10 16:48:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-10 17:48:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-11 13:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-11 13:39:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-11 14:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-11 14:16:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-11 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-11 14:38:00+00:00,,46.80000000000018,target_hit,dip_long_15m,1
2024-09-11 15:01:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-11 17:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-11 18:18:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-11 18:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-11 19:16:00+00:00,,10.0,timeout,dip_long_15m,1
2024-09-12 13:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-12 13:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-12 13:50:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-12 13:51:00+00:00,,30.400000000000546,target_hit,dip_long_15m,1
2024-09-12 14:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-12 14:24:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-12 16:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-12 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-12 17:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-12 17:50:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-12 18:18:00+00:00,,12.100000000000364,timeout,dip_long_15m,1
2024-09-12 19:49:00+00:00,,-4.300000000000182,timeout,dip_long_15m,1
2024-09-13 13:47:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-13 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-13 15:18:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-13 15:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-13 15:53:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-13 16:18:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-13 16:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-13 16:50:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-13 17:20:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-13 18:03:00+00:00,,30.699999999999818,timeout,dip_long_15m,1
2024-09-16 13:46:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-16 15:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-16 15:31:00+00:00,,34.600000000000364,target_hit,dip_long_15m,1
2024-09-16 18:31:00+00:00,,21.100000000000364,timeout,dip_long_15m,1
2024-09-17 15:16:00+00:00,,30.100000000000364,target_hit,dip_long_15m,1
2024-09-17 15:52:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-17 17:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-17 17:50:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-17 18:18:00+00:00,,25.599999999999454,timeout,dip_long_15m,1
2024-09-17 19:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-18 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-18 14:21:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-18 15:05:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-18 15:46:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-18 16:46:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-18 17:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-18 19:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-18 19:46:00+00:00,,10.5,timeout,dip_long_15m,1
2024-09-19 13:33:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-19 13:49:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-19 13:50:00+00:00,,39.600000000000364,target_hit,dip_long_15m,1
2024-09-19 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-19 16:21:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-19 16:53:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-19 17:18:00+00:00,,-0.2000000000007276,timeout,dip_long_15m,1
2024-09-20 13:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-20 15:48:00+00:00,,44.600000000000364,target_hit,dip_long_15m,1
2024-09-20 17:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-20 18:16:00+00:00,,19.099999999999454,timeout,dip_long_15m,1
2024-09-23 13:31:00+00:00,,32.099999999999454,target_hit,dip_long_15m,1
2024-09-23 14:50:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-23 15:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-23 15:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-23 15:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-23 16:07:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-23 16:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-23 16:19:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-23 17:02:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-23 18:17:00+00:00,,16.700000000000728,timeout,dip_long_15m,1
2024-09-24 13:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-24 14:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-24 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-24 14:36:00+00:00,,39.69999999999891,target_hit,dip_long_15m,1
2024-09-24 15:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-24 15:08:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-24 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-24 15:33:00+00:00,,38.900000000000546,target_hit,dip_long_15m,1
2024-09-24 16:08:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-24 16:46:00+00:00,,23.800000000000182,timeout,dip_long_15m,1
2024-09-24 19:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-25 14:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-25 14:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-25 14:34:00+00:00,,39.19999999999891,target_hit,dip_long_15m,1
2024-09-25 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-25 15:34:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-25 16:05:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-25 16:19:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-25 16:22:00+00:00,,37.19999999999891,target_hit,dip_long_15m,1
2024-09-25 16:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-25 17:35:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-25 19:08:00+00:00,,6.0,timeout,dip_long_15m,1
2024-09-26 13:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-26 14:01:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-26 15:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-26 15:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-26 15:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-26 15:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-26 16:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-26 16:36:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-26 17:19:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-26 19:08:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-26 19:32:00+00:00,,-0.0999999999994543,timeout,dip_long_15m,1
2024-09-27 14:02:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-27 14:09:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-27 15:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-27 15:37:00+00:00,,36.5,target_hit,dip_long_15m,1
2024-09-27 16:18:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-27 16:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-27 17:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-27 17:38:00+00:00,,30.800000000000182,target_hit,dip_long_15m,1
2024-09-27 18:53:00+00:00,,19.699999999999818,timeout,dip_long_15m,1
2024-09-30 13:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-30 13:33:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-30 13:39:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-30 14:06:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-09-30 16:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-30 16:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-30 16:51:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-30 18:01:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-09-30 18:07:00+00:00,,0.0999999999994543,timeout,dip_long_15m,1
2024-10-01 13:31:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-10-01 15:04:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-10-01 15:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-01 15:50:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-01 15:51:00+00:00,,53.399999999999636,target_hit,dip_long_15m,1
2024-10-01 16:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-01 16:50:00+00:00,,38.49999999999909,target_hit,dip_long_15m,1
2024-10-01 17:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-01 17:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-01 17:54:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-01 18:03:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-01 18:07:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-01 18:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-01 18:49:00+00:00,,43.900000000000546,target_hit,dip_long_15m,1
2024-10-02 14:31:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-02 14:35:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-02 14:39:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-10-02 14:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-02 14:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-02 15:03:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-02 15:04:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-02 15:18:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-02 15:19:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-02 15:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-02 15:53:00+00:00,,10.0,timeout,dip_long_15m,1
2024-10-02 16:46:00+00:00,,2.9000000000005457,timeout,dip_long_15m,1
2024-10-03 13:48:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-10-03 14:01:00+00:00,,30.0,target_hit,dip_long_15m,1
2024-10-03 14:48:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-03 14:51:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-03 14:53:00+00:00,,39.20000000000073,target_hit,dip_long_15m,1
2024-10-03 15:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-03 15:23:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-03 17:16:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-03 17:22:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-03 18:02:00+00:00,,32.79999999999927,target_hit,dip_long_15m,1
2024-10-04 14:48:00+00:00,,35.399999999999636,target_hit,dip_long_15m,1
2024-10-04 15:17:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-04 15:24:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-04 15:48:00+00:00,,30.100000000000364,target_hit,dip_long_15m,1
2024-10-04 17:47:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-04 18:32:00+00:00,,-20.0,stop_loss,dip_long_15m,1
2024-10-04 18:36:00+00:00,,45.19999999999891,target_hit,dip_long_15m,1
2024-10-04 19:19:00+00:00,,-6.699999999999818,timeout,dip_long_15m,1
2024-10-07 13:46:00+00:00,,-20.0,stop_loss,dip_long_15m,1
