signal_ts,side,ml_prob,pnl,exit_reason,scaled_half,bars_held,win
2025-10-08 19:23:00+00:00,1,0.6618366837501526,-7.9900000000002365,timeout,False,12,False
2025-10-08 19:30:00+00:00,-1,0.5941933393478394,5.0,trail_stop,True,11,True
2025-10-08 19:51:00+00:00,1,0.815232515335083,-0.75,timeout,False,12,False
2025-10-09 00:24:00+00:00,1,0.6136338710784912,-2.200000000000273,timeout,False,12,False
2025-10-09 01:01:00+00:00,-1,0.6018300652503967,7.5,target_full,True,2,True
2025-10-09 01:03:00+00:00,-1,0.5831521153450012,-11.180000000000291,timeout,False,12,False
2025-10-09 01:15:00+00:00,1,0.6892799139022827,5.0,trail_stop,True,4,True
2025-10-09 01:27:00+00:00,1,0.6398887634277344,5.0,trail_stop,True,6,True
2025-10-09 01:31:00+00:00,1,0.851660430431366,-0.7200000000002547,timeout,False,12,False
2025-10-09 01:33:00+00:00,1,0.7578781843185425,-6.7199999999998,timeout,False,12,False
2025-10-09 05:31:00+00:00,1,0.7035291790962219,-2.349999999999909,timeout,False,12,False
2025-10-09 07:03:00+00:00,1,0.7195844054222107,-5.239999999999782,timeout,False,12,False
2025-10-09 13:10:00+00:00,1,0.5759080648422241,-2.769999999999982,timeout,False,12,False
2025-10-09 13:41:00+00:00,-1,0.6849667429924011,5.0,trail_stop,True,3,True
2025-10-09 13:48:00+00:00,-1,0.5716094970703125,5.0,trail_stop,True,4,True
2025-10-09 13:51:00+00:00,-1,0.9140430092811584,5.0,trail_stop,True,6,True
2025-10-09 13:54:00+00:00,-1,0.8222703337669373,5.0,trail_stop,True,5,True
2025-10-09 13:55:00+00:00,1,0.774751603603363,2.4400000000000546,timeout,False,12,True
2025-10-09 14:19:00+00:00,-1,0.7354401350021362,5.0,trail_stop,True,2,True
2025-10-09 14:22:00+00:00,-1,0.5693293809890747,5.0,trail_stop,True,2,True
2025-10-09 14:26:00+00:00,1,0.7295060157775879,2.2899999999999636,timeout,False,12,True
2025-10-09 14:28:00+00:00,-1,0.8394705653190613,-2.8299999999999272,timeout,False,12,False
2025-10-09 14:33:00+00:00,-1,0.7014523148536682,-5.720000000000255,timeout,False,12,False
2025-10-09 14:37:00+00:00,1,0.8281291723251343,7.5,target_full,True,12,True
2025-10-09 14:48:00+00:00,1,0.7238172888755798,5.0,trail_stop,True,7,True
2025-10-09 15:29:00+00:00,-1,0.7622628211975098,5.0,trail_stop,True,6,True
2025-10-09 15:45:00+00:00,1,0.563005805015564,5.0,trail_stop,True,12,True
2025-10-09 16:24:00+00:00,-1,0.7387757301330566,7.5,target_full,True,9,True
2025-10-09 16:43:00+00:00,1,0.7617512941360474,-20.0,stop_loss,False,11,False
2025-10-09 16:45:00+00:00,-1,0.8506057858467102,5.0,trail_stop,True,7,True
2025-10-09 16:49:00+00:00,1,0.7964900732040405,-20.0,stop_loss,False,7,False
2025-10-09 17:00:00+00:00,1,0.6282808780670166,-18.320000000000164,timeout,False,12,False
2025-10-09 17:05:00+00:00,-1,0.5700633525848389,5.0,trail_stop,True,7,True
2025-10-09 17:11:00+00:00,-1,0.6102187633514404,5.0,trail_stop,True,2,True
2025-10-09 17:23:00+00:00,-1,0.8184483647346497,5.0,trail_stop,True,2,True
2025-10-09 17:24:00+00:00,-1,0.937228798866272,-3.7400000000002365,timeout,False,12,False
2025-10-09 18:06:00+00:00,1,0.7021092772483826,5.0,trail_stop,True,7,True
2025-10-09 18:13:00+00:00,1,0.5547385811805725,-2.7400000000002365,timeout,False,12,False
2025-10-09 18:45:00+00:00,1,0.7950473427772522,-3.7099999999995816,timeout,False,12,False
2025-10-09 19:42:00+00:00,-1,0.5946473479270935,2.1299999999996544,timeout,False,12,True
2025-10-09 19:53:00+00:00,-1,0.5739920139312744,-4.880000000000109,timeout,False,12,False
2025-10-09 22:10:00+00:00,-1,0.6129449009895325,5.0,trail_stop,True,2,True
2025-10-09 23:25:00+00:00,1,0.6272603273391724,-1.0599999999999454,timeout,False,12,False
2025-10-10 03:46:00+00:00,-1,0.7002882361412048,-0.8899999999998727,timeout,False,12,False
2025-10-10 05:35:00+00:00,-1,0.7545868754386902,-7.299999999999727,timeout,False,12,False
2025-10-10 06:00:00+00:00,-1,0.6483757495880127,-0.7799999999997453,timeout,False,12,False
2025-10-10 06:39:00+00:00,-1,0.7104550004005432,6.375,timeout,True,12,True
2025-10-10 07:07:00+00:00,-1,0.7365064024925232,-7.2199999999998,timeout,False,12,False
2025-10-10 07:08:00+00:00,-1,0.5564348697662354,-12.170000000000073,timeout,False,12,False
2025-10-10 07:58:00+00:00,-1,0.8190935254096985,-13.920000000000073,timeout,False,12,False
2025-10-10 09:18:00+00:00,-1,0.6690528988838196,-3.819999999999709,timeout,False,12,False
2025-10-10 10:53:00+00:00,-1,0.691978394985199,-3.3700000000003456,timeout,False,12,False
2025-10-10 11:48:00+00:00,1,0.5980271697044373,-4.720000000000255,timeout,False,12,False
2025-10-10 13:28:00+00:00,-1,0.7607751488685608,-0.8699999999998909,timeout,False,12,False
2025-10-10 13:33:00+00:00,1,0.5859763622283936,-5.599999999999909,timeout,False,12,False
2025-10-10 13:37:00+00:00,-1,0.5816910266876221,6.649999999999864,timeout,True,12,True
2025-10-10 13:54:00+00:00,-1,0.610625147819519,5.0,trail_stop,True,4,True
2025-10-10 13:56:00+00:00,-1,0.7896575331687927,5.0,trail_stop,True,9,True
2025-10-10 13:59:00+00:00,1,0.564593493938446,-3.800000000000182,timeout,False,12,False
2025-10-10 14:00:00+00:00,-1,0.6127077341079712,5.0,trail_stop,True,5,True
2025-10-10 14:27:00+00:00,-1,0.6983619332313538,-3.900000000000091,timeout,False,12,False
2025-10-10 14:58:00+00:00,1,0.5840862393379211,5.0,trail_stop,True,3,True
2025-10-10 15:11:00+00:00,-1,0.6768427491188049,-12.309999999999945,timeout,False,12,False
2025-10-10 15:14:00+00:00,1,0.6813783049583435,7.5,target_full,True,11,True
2025-10-10 15:20:00+00:00,1,0.7724959850311279,5.0,trail_stop,True,5,True
2025-10-10 15:21:00+00:00,-1,0.803926408290863,-4.050000000000182,timeout,False,12,False
2025-10-10 15:23:00+00:00,-1,0.7296071648597717,-8.739999999999782,timeout,False,12,False
2025-10-10 15:24:00+00:00,1,0.8737924098968506,5.0,trail_stop,True,6,True
2025-10-10 15:26:00+00:00,1,0.7704442739486694,-5.5,timeout,False,12,False
2025-10-10 15:27:00+00:00,1,0.6772752404212952,5.0,trail_stop,True,3,True
2025-10-10 15:30:00+00:00,1,0.5884627103805542,-9.36999999999989,timeout,False,12,False
2025-10-10 15:33:00+00:00,-1,0.7816661596298218,5.0,trail_stop,True,2,True
2025-10-10 15:34:00+00:00,-1,0.6084340214729309,5.0,trail_stop,True,6,True
2025-10-10 15:36:00+00:00,1,0.7688504457473755,-20.0,stop_loss,False,9,False
2025-10-10 15:40:00+00:00,-1,0.7919456362724304,7.5,target_full,True,6,True
2025-10-10 15:41:00+00:00,-1,0.6986018419265747,5.0,trail_stop,True,4,True
2025-10-10 15:48:00+00:00,-1,0.6802293062210083,5.0,trail_stop,True,12,True
2025-10-10 15:53:00+00:00,-1,0.6964803338050842,5.0,trail_stop,True,7,True
2025-10-10 16:05:00+00:00,-1,0.6115688681602478,5.0,trail_stop,True,2,True
2025-10-10 16:08:00+00:00,-1,0.6568313837051392,5.0,trail_stop,True,11,True
2025-10-10 16:09:00+00:00,1,0.5694802403450012,5.0,trail_stop,True,2,True
2025-10-10 16:17:00+00:00,-1,0.5746227502822876,5.0,trail_stop,True,2,True
2025-10-10 16:30:00+00:00,1,0.6449443101882935,-4.849999999999909,timeout,False,12,False
2025-10-10 18:34:00+00:00,-1,0.5669348835945129,-2.1900000000000546,timeout,False,12,False
2025-10-10 19:45:00+00:00,1,0.5666397213935852,5.0,trail_stop,True,10,True
2025-10-10 19:49:00+00:00,1,0.7519444227218628,5.0,trail_stop,True,6,True
2025-10-10 19:55:00+00:00,1,0.7850803136825562,-12.519999999999982,timeout,False,12,False
2025-10-10 20:56:00+00:00,-1,0.5678882002830505,5.0,trail_stop,True,6,True
2025-10-12 22:30:00+00:00,-1,0.6130265593528748,-3.0399999999999636,timeout,False,12,False
2025-10-12 22:31:00+00:00,-1,0.5811659097671509,-4.130000000000109,timeout,False,12,False
2025-10-12 22:32:00+00:00,-1,0.577131986618042,1.2700000000004366,timeout,False,12,True
2025-10-12 23:08:00+00:00,1,0.5811609029769897,-9.490000000000236,timeout,False,12,False
2025-10-12 23:10:00+00:00,1,0.7110679149627686,-6.449999999999818,timeout,False,12,False
2025-10-12 23:14:00+00:00,-1,0.612277090549469,-5.640000000000327,timeout,False,12,False
2025-10-12 23:55:00+00:00,-1,0.6051236391067505,5.360000000000127,timeout,True,12,True
2025-10-13 00:35:00+00:00,1,0.7465943098068237,5.0,trail_stop,True,4,True
2025-10-13 00:36:00+00:00,1,0.5894821286201477,7.5,target_full,True,2,True
2025-10-13 01:37:00+00:00,1,0.6313584446907043,-1.819999999999709,timeout,False,12,False
2025-10-13 01:39:00+00:00,1,0.7611336708068848,-2.380000000000109,timeout,False,12,False
2025-10-13 02:07:00+00:00,-1,0.5942486524581909,-1.0599999999999454,timeout,False,12,False
2025-10-13 13:01:00+00:00,-1,0.6214269399642944,-8.860000000000127,timeout,False,12,False
2025-10-13 13:45:00+00:00,1,0.7595750093460083,5.0,trail_stop,True,9,True
2025-10-13 15:27:00+00:00,-1,0.6435046195983887,-4.709999999999582,timeout,False,12,False
2025-10-13 16:36:00+00:00,-1,0.64596027135849,-5.529999999999745,timeout,False,12,False
2025-10-13 19:09:00+00:00,1,0.6079633831977844,5.0,trail_stop,True,3,True
2025-10-13 19:10:00+00:00,1,0.6418458819389343,5.0,trail_stop,True,11,True
2025-10-14 00:02:00+00:00,-1,0.6755715012550354,-1.2799999999997453,timeout,False,12,False
2025-10-14 00:12:00+00:00,1,0.6406763195991516,-2.2700000000004366,timeout,False,12,False
2025-10-14 01:00:00+00:00,-1,0.6225094795227051,-11.019999999999527,timeout,False,12,False
2025-10-14 01:24:00+00:00,1,0.6818993091583252,-1.6400000000003274,timeout,False,12,False
2025-10-14 01:54:00+00:00,-1,0.5817984938621521,-5.400000000000546,timeout,False,12,False
2025-10-14 01:58:00+00:00,1,0.5617502927780151,2.5900000000001455,timeout,False,12,True
2025-10-14 02:17:00+00:00,-1,0.612423837184906,-3.790000000000873,timeout,False,12,False
2025-10-14 03:09:00+00:00,1,0.9103221893310547,3.0600000000004,timeout,False,12,True
2025-10-14 04:20:00+00:00,1,0.5730710029602051,0.8800000000001091,timeout,False,12,True
2025-10-14 04:47:00+00:00,1,0.7275804877281189,-0.25,timeout,False,12,False
2025-10-14 05:15:00+00:00,1,0.6055467128753662,-3.240000000000691,timeout,False,12,False
2025-10-14 05:40:00+00:00,-1,0.6010347008705139,7.5,target_full,True,1,True
2025-10-14 05:41:00+00:00,-1,0.7915226817131042,5.0,trail_stop,True,2,True
2025-10-14 05:43:00+00:00,-1,0.7967652082443237,7.5,target_full,True,1,True
2025-10-14 05:44:00+00:00,-1,0.7970821261405945,5.244999999999891,timeout,True,12,True
2025-10-14 05:46:00+00:00,-1,0.7342420220375061,7.5,target_full,True,1,True
2025-10-14 05:47:00+00:00,1,0.7475956678390503,5.0,trail_stop,True,4,True
2025-10-14 05:48:00+00:00,-1,0.7056608200073242,-20.0,stop_loss,False,5,False
2025-10-14 05:51:00+00:00,1,0.6860851645469666,5.0,trail_stop,True,2,True
2025-10-14 05:54:00+00:00,1,0.6590805053710938,-20.0,stop_loss,False,1,False
2025-10-14 05:55:00+00:00,-1,0.8401677012443542,7.5,target_full,True,1,True
2025-10-14 05:56:00+00:00,-1,0.8230466246604919,5.0,trail_stop,True,2,True
2025-10-14 05:57:00+00:00,-1,0.7632826566696167,-20.0,stop_loss,False,5,False
2025-10-14 05:58:00+00:00,-1,0.6043074727058411,-3.3499999999994543,timeout,False,12,False
2025-10-14 06:04:00+00:00,1,0.7754414677619934,-10.099999999999454,timeout,False,12,False
2025-10-14 06:05:00+00:00,-1,0.9092221260070801,7.5,target_full,True,8,True
2025-10-14 06:07:00+00:00,-1,0.877011239528656,7.5,target_full,True,6,True
2025-10-14 06:08:00+00:00,1,0.8644023537635803,-20.0,stop_loss,False,5,False
2025-10-14 06:10:00+00:00,-1,0.8366107940673828,7.5,target_full,True,3,True
2025-10-14 06:13:00+00:00,-1,0.6659895181655884,5.0,trail_stop,True,2,True
2025-10-14 06:19:00+00:00,-1,0.5867519378662109,7.5,target_full,True,2,True
2025-10-14 06:20:00+00:00,-1,0.7227392792701721,7.5,target_full,True,1,True
2025-10-14 06:29:00+00:00,1,0.6433671116828918,-13.420000000000073,timeout,False,12,False
2025-10-14 06:34:00+00:00,1,0.7946159243583679,-20.0,stop_loss,False,10,False
2025-10-14 06:35:00+00:00,-1,0.611693799495697,5.0,trail_stop,True,3,True
2025-10-14 06:41:00+00:00,1,0.6542812585830688,5.0,trail_stop,True,12,True
2025-10-14 06:43:00+00:00,-1,0.7027055025100708,7.5,target_full,True,1,True
2025-10-14 06:44:00+00:00,-1,0.6510947942733765,5.0,trail_stop,True,2,True
2025-10-14 06:45:00+00:00,-1,0.6300182938575745,-17.269999999999527,timeout,False,12,False
2025-10-14 06:53:00+00:00,1,0.6250153183937073,-0.8900000000003274,timeout,False,12,False
2025-10-14 07:00:00+00:00,-1,0.7877374291419983,5.0,trail_stop,True,9,True
2025-10-14 07:12:00+00:00,1,0.6313778162002563,7.5,target_full,True,4,True
2025-10-14 07:14:00+00:00,1,0.692069411277771,7.5,target_full,True,2,True
2025-10-14 07:26:00+00:00,1,0.7315484881401062,-5.149999999999636,timeout,False,12,False
2025-10-14 07:37:00+00:00,-1,0.6847918033599854,-4.050000000000182,timeout,False,12,False
2025-10-14 07:40:00+00:00,1,0.7193939089775085,-1.0499999999992724,timeout,False,12,False
2025-10-14 08:10:00+00:00,1,0.6139762997627258,5.0,trail_stop,True,2,True
2025-10-14 08:12:00+00:00,1,0.6103206872940063,2.0799999999999272,timeout,False,12,True
2025-10-14 08:45:00+00:00,1,0.556823194026947,5.0,trail_stop,True,6,True
2025-10-14 09:45:00+00:00,-1,0.6337958574295044,5.0,trail_stop,True,8,True
2025-10-14 09:56:00+00:00,-1,0.6532021760940552,-6.559999999999491,timeout,False,12,False
2025-10-14 09:57:00+00:00,-1,0.5519000291824341,-4.270000000000437,timeout,False,12,False
2025-10-14 10:20:00+00:00,1,0.6785381436347961,5.0,trail_stop,True,5,True
2025-10-14 10:34:00+00:00,1,0.8657927513122559,-9.400000000000546,timeout,False,12,False
2025-10-14 12:20:00+00:00,-1,0.7321142554283142,5.0,trail_stop,True,4,True
2025-10-14 12:32:00+00:00,-1,0.6301615834236145,-2.2899999999999636,timeout,False,12,False
2025-10-14 12:37:00+00:00,-1,0.7506346106529236,2.3200000000006185,timeout,False,12,True
2025-10-14 12:45:00+00:00,1,0.6251088380813599,-8.329999999999927,timeout,False,12,False
2025-10-14 13:04:00+00:00,1,0.5898057818412781,7.5,target_full,True,10,True
2025-10-14 13:06:00+00:00,1,0.838165819644928,5.0,trail_stop,True,2,True
2025-10-14 13:07:00+00:00,-1,0.7701162099838257,-6.520000000000437,timeout,False,12,False
2025-10-14 13:28:00+00:00,1,0.750076174736023,5.0,trail_stop,True,10,True
2025-10-14 13:36:00+00:00,1,0.6062427163124084,7.5,target_full,True,3,True
2025-10-14 13:47:00+00:00,1,0.6580025553703308,3.0599999999994907,timeout,False,12,True
2025-10-14 13:58:00+00:00,1,0.7544110417366028,5.0,trail_stop,True,2,True
2025-10-14 14:01:00+00:00,1,0.6071755290031433,7.5,target_full,True,9,True
2025-10-14 14:35:00+00:00,-1,0.5699286460876465,-2.8200000000006185,timeout,False,12,False
2025-10-14 15:01:00+00:00,1,0.6754229068756104,6.664999999999964,timeout,True,12,True
2025-10-14 15:12:00+00:00,1,0.8054053783416748,-1.2700000000004366,timeout,False,12,False
2025-10-14 15:54:00+00:00,-1,0.7895225882530212,-3.389999999999418,timeout,False,12,False
2025-10-14 16:22:00+00:00,1,0.6037150025367737,-0.6899999999995998,timeout,False,12,False
2025-10-14 16:41:00+00:00,1,0.7200204133987427,7.5,target_full,True,6,True
2025-10-14 16:43:00+00:00,-1,0.7401174306869507,-9.229999999999563,timeout,False,12,False
2025-10-14 16:50:00+00:00,1,0.5548744201660156,-8.69000000000051,timeout,False,12,False
2025-10-14 16:53:00+00:00,-1,0.762516975402832,5.0,trail_stop,True,4,True
2025-10-14 17:29:00+00:00,-1,0.5860477089881897,-3.300000000000182,timeout,False,12,False
2025-10-14 18:16:00+00:00,-1,0.6790259480476379,-1.1899999999995998,timeout,False,12,False
2025-10-14 19:48:00+00:00,-1,0.5503363609313965,-5.539999999999964,timeout,False,12,False
2025-10-15 00:27:00+00:00,-1,0.6276124715805054,5.0,trail_stop,True,2,True
2025-10-15 00:48:00+00:00,-1,0.5595547556877136,-4.900000000000546,timeout,False,12,False
2025-10-15 01:12:00+00:00,1,0.7620444893836975,2.4600000000000364,timeout,False,12,True
2025-10-15 01:13:00+00:00,1,0.6708943247795105,5.0,trail_stop,True,12,True
2025-10-15 01:40:00+00:00,-1,0.6292338371276855,-2.1400000000003274,timeout,False,12,False
2025-10-15 05:10:00+00:00,1,0.6965684294700623,3.230000000000473,timeout,False,12,True
2025-10-15 09:27:00+00:00,1,0.649370014667511,5.0,trail_stop,True,5,True
2025-10-15 09:32:00+00:00,1,0.6698412895202637,0.6499999999996362,timeout,False,12,True
2025-10-15 12:20:00+00:00,-1,0.6389113664627075,5.0,trail_stop,True,10,True
2025-10-15 12:26:00+00:00,-1,0.6202673316001892,5.0,trail_stop,True,4,True
2025-10-15 13:31:00+00:00,-1,0.6198882460594177,-6.849999999999454,timeout,False,12,False
2025-10-15 13:43:00+00:00,-1,0.6793575882911682,5.0,trail_stop,True,5,True
2025-10-15 14:00:00+00:00,1,0.5727559924125671,5.0,trail_stop,True,2,True
2025-10-15 14:01:00+00:00,1,0.5774358510971069,5.0,trail_stop,True,6,True
2025-10-15 14:50:00+00:00,-1,0.5674991011619568,5.0,trail_stop,True,5,True
2025-10-15 15:33:00+00:00,-1,0.7021841406822205,5.0,trail_stop,True,2,True
2025-10-15 16:15:00+00:00,1,0.5617231130599976,2.780000000000655,timeout,False,12,True
2025-10-15 16:40:00+00:00,1,0.6490373015403748,1.6300000000001091,timeout,False,12,True
2025-10-15 17:13:00+00:00,-1,0.6149850487709045,-5.4399999999996,timeout,False,12,False
2025-10-15 18:04:00+00:00,1,0.6595857739448547,-2.0,timeout,False,12,False
2025-10-16 01:03:00+00:00,-1,0.6000462174415588,-9.849999999999454,timeout,False,12,False
2025-10-16 01:11:00+00:00,1,0.5819944143295288,5.0,trail_stop,True,4,True
2025-10-16 04:42:00+00:00,-1,0.5824081897735596,5.0,trail_stop,True,10,True
2025-10-16 05:23:00+00:00,1,0.6196266412734985,-20.0,stop_loss,False,9,False
2025-10-16 05:37:00+00:00,-1,0.6552528738975525,5.0,trail_stop,True,10,True
2025-10-16 05:38:00+00:00,-1,0.7608953714370728,-1.9700000000002547,timeout,False,12,False
2025-10-16 05:39:00+00:00,-1,0.782447099685669,5.0,trail_stop,True,8,True
2025-10-16 06:12:00+00:00,1,0.6261323690414429,5.0,trail_stop,True,6,True
2025-10-16 06:53:00+00:00,1,0.6711863279342651,3.3299999999999272,timeout,False,12,True
2025-10-16 09:40:00+00:00,-1,0.7347255349159241,-8.929999999999382,timeout,False,12,False
2025-10-16 12:38:00+00:00,-1,0.6802345514297485,7.5,target_full,True,1,True
2025-10-16 13:26:00+00:00,-1,0.6357998847961426,-3.5299999999997453,timeout,False,12,False
2025-10-16 13:30:00+00:00,1,0.8052213191986084,5.0,trail_stop,True,7,True
2025-10-16 13:41:00+00:00,1,0.8417548537254333,-3.889999999999418,timeout,False,12,False
2025-10-16 14:05:00+00:00,1,0.6491934657096863,5.0,trail_stop,True,8,True
2025-10-16 16:19:00+00:00,1,0.6777536273002625,5.0,trail_stop,True,4,True
2025-10-16 16:23:00+00:00,1,0.7258358001708984,-20.0,stop_loss,False,12,False
2025-10-16 16:24:00+00:00,1,0.669021725654602,-16.82000000000062,timeout,False,12,False
2025-10-16 16:27:00+00:00,1,0.5872029066085815,-20.0,stop_loss,False,8,False
2025-10-16 16:46:00+00:00,1,0.7156537175178528,5.0,trail_stop,True,10,True
2025-10-16 16:48:00+00:00,1,0.7637812495231628,5.0,trail_stop,True,9,True
2025-10-16 16:55:00+00:00,1,0.8408257961273193,5.0,trail_stop,True,7,True
2025-10-16 17:03:00+00:00,1,0.7533828616142273,4.3149999999996,timeout,True,12,True
2025-10-16 18:05:00+00:00,-1,0.7112100124359131,5.0,trail_stop,True,9,True
2025-10-16 18:23:00+00:00,1,0.6324837803840637,-2.1900000000005093,timeout,False,12,False
2025-10-16 18:35:00+00:00,1,0.613517165184021,2.2899999999999636,timeout,False,12,True
2025-10-16 19:53:00+00:00,1,0.7910496592521667,7.5,target_full,True,1,True
2025-10-16 20:04:00+00:00,1,0.7181552052497864,5.0,trail_stop,True,7,True
2025-10-16 20:55:00+00:00,1,0.6125347018241882,7.5,target_full,True,4,True
2025-10-16 22:01:00+00:00,1,0.6556920409202576,5.0,trail_stop,True,7,True
2025-10-16 22:04:00+00:00,-1,0.8825252652168274,-20.0,stop_loss,False,5,False
2025-10-16 22:05:00+00:00,-1,0.8496671915054321,-20.0,stop_loss,False,3,False
2025-10-16 22:06:00+00:00,-1,0.6679764986038208,-20.0,stop_loss,False,3,False
2025-10-16 22:08:00+00:00,1,0.6564844250679016,7.5,target_full,True,1,True
2025-10-16 22:09:00+00:00,1,0.622559130191803,5.0,trail_stop,True,2,True
2025-10-16 22:11:00+00:00,1,0.5788934230804443,7.5,target_full,True,6,True
2025-10-16 22:14:00+00:00,-1,0.7826968431472778,-20.0,stop_loss,False,3,False
2025-10-16 22:15:00+00:00,-1,0.7065252065658569,-20.0,stop_loss,False,3,False
