mask,h,tp_x,sl_x,rr,bars,pos,hr,tp$,sl$,score
B_wr30_recovery,360,0.35,0.25,1.4,141277,36485,25.82515200634215,30.313629668973984,21.652592620695703,36485
B_wr30_recovery,240,0.25,0.15,1.6666666666666667,141277,35824,25.357276839117475,21.652592620695703,12.991555572417422,35823
B_wr30_recovery,120,0.2,0.2,1.0,141277,35813,25.349490716818735,17.322074096556566,17.322074096556566,35813
B_wr30_recovery,480,0.4,0.25,1.6,141277,35789,25.332502813621467,34.64414819311313,21.652592620695703,35789
B_wr30_recovery,480,0.3,0.15,2.0,141277,35330,25.007609164973776,25.983111144834844,12.991555572417422,35330
B_wr30_recovery,240,0.2,0.1,2.0,141277,34580,24.476737190059243,17.322074096556566,8.661037048278283,34579
B_wr30_recovery,240,0.3,0.25,1.2,141277,34431,24.371270624376226,25.983111144834844,21.652592620695703,34431
B_wr30_recovery,360,0.3,0.15,2.0,141277,34299,24.277837156791268,25.983111144834844,12.991555572417422,34299
B_wr30_recovery,480,0.2,0.12,1.6666666666666667,141277,34237,24.233951740198336,17.322074096556566,10.393244457933935,34237
B_wr30_recovery,360,0.25,0.12,2.0833333333333335,141277,33939,24.023018608832295,21.652592620695703,10.393244457933935,33939
B_wr30_recovery,360,0.35,0.2,1.7499999999999998,141277,33419,23.654947372891552,30.313629668973984,17.322074096556566,33419
B_wr30_recovery,120,0.2,0.15,1.3333333333333335,141277,33366,23.617432419997595,17.322074096556566,12.991555572417422,33366
B_wr30_recovery,480,0.25,0.12,2.0833333333333335,141277,32452,22.970476439901752,21.652592620695703,10.393244457933935,32452
B_wr30_recovery,240,0.25,0.12,2.0833333333333335,141277,32260,22.834573214323633,21.652592620695703,10.393244457933935,32260
B_wr30_recovery,480,0.4,0.2,2.0,141277,32249,22.826787092024887,34.64414819311313,17.322074096556566,32249
B_wr30_recovery,240,0.3,0.2,1.4999999999999998,141277,32152,22.75812764993594,25.983111144834844,17.322074096556566,32151
B_wr30_recovery,360,0.2,0.1,2.0,141277,32144,22.752465015536853,17.322074096556566,8.661037048278283,32144
B_wr30_recovery,480,0.35,0.15,2.3333333333333335,141277,31465,22.271848920914234,30.313629668973984,12.991555572417422,31465
B_wr30_recovery,120,0.2,0.12,1.6666666666666667,141277,31048,21.976684102861753,17.322074096556566,10.393244457933935,31048
B_wr30_recovery,360,0.4,0.25,1.6,141277,30206,21.38069183235771,34.64414819311313,21.652592620695703,30206
B_wr30_recovery,480,0.3,0.12,2.5,141277,29963,21.2086893124854,25.983111144834844,10.393244457933935,29963
B_wr30_recovery,360,0.3,0.12,2.5,141277,29664,20.997048351819476,25.983111144834844,10.393244457933935,29664
B_wr30_recovery,360,0.25,0.1,2.5,141277,29404,20.813012733849103,21.652592620695703,8.661037048278283,29403
B_wr30_recovery,240,0.25,0.1,2.5,141277,29133,20.621190993579987,21.652592620695703,8.661037048278283,29133
B_wr30_recovery,240,0.3,0.15,2.0,141277,28965,20.502275671199133,25.983111144834844,12.991555572417422,28965
B_wr30_recovery,480,0.2,0.1,2.0,141277,28934,20.48033296290267,17.322074096556566,8.661037048278283,28934
B_wr30_recovery,360,0.35,0.15,2.3333333333333335,141277,28894,20.452019790907226,30.313629668973984,12.991555572417422,28894
B_wr30_recovery,120,0.2,0.1,2.0,141277,28892,20.450604132307454,17.322074096556566,8.661037048278283,28892
B_wr30_recovery,360,0.4,0.2,2.0,141277,27722,19.62244385144079,34.64414819311313,17.322074096556566,27722
B_wr30_recovery,480,0.25,0.1,2.5,141277,27687,19.597669825944774,21.652592620695703,8.661037048278283,27687
B_wr30_recovery,480,0.4,0.15,2.666666666666667,141277,27462,19.438408233470415,34.64414819311313,12.991555572417422,27462
B_wr30_recovery,240,0.35,0.25,1.4,141277,27045,19.14324341541794,30.313629668973984,21.652592620695703,27045
B_wr30_recovery,480,0.35,0.12,2.9166666666666665,141277,26915,19.05122560643275,30.313629668973984,10.393244457933935,26915
D_wr30_bounce,360,0.2,0.25,0.8,63711,26603,41.75574076690054,17.39414972838443,21.742687160480532,26603
B_wr30_recovery,240,0.3,0.12,2.5,141277,26446,18.7192536647862,25.983111144834844,10.393244457933935,26446
D_wr30_bounce,480,0.2,0.25,0.8,63711,26418,41.465367048076466,17.39414972838443,21.742687160480532,26417
B_wr30_recovery,120,0.25,0.25,1.0,141277,26192,18.539465022615147,21.652592620695703,21.652592620695703,26192
C_wr90_mid_drop,360,0.2,0.25,0.8,62656,26053,41.581013789581206,17.437027189907525,21.7962839873844,26053
B_wr30_recovery,360,0.3,0.1,2.9999999999999996,141277,26006,18.407808772836344,25.983111144834844,8.661037048278283,26006
B_wr30_recovery,480,0.3,0.1,2.9999999999999996,141277,25821,18.276860352357424,25.983111144834844,8.661037048278283,25821
C_wr90_mid_drop,480,0.2,0.25,0.8,62656,25806,41.18679775280899,17.437027189907525,21.7962839873844,25806
B_wr30_recovery,240,0.35,0.2,1.7499999999999998,141277,25256,17.876936797921815,30.313629668973984,17.322074096556566,25256
B_wr30_recovery,360,0.35,0.12,2.9166666666666665,141277,25170,17.816063478131614,30.313629668973984,10.393244457933935,25170
B_wr30_recovery,120,0.25,0.2,1.25,141277,25157,17.806861697233096,21.652592620695703,17.322074096556566,25157
D_wr30_bounce,240,0.2,0.25,0.8,63711,24377,38.26183861499584,17.39414972838443,21.742687160480532,24377
B_wr30_recovery,360,0.4,0.15,2.666666666666667,141277,24179,17.11460464194455,34.64414819311313,12.991555572417422,24179
D_wr30_bounce,360,0.2,0.2,1.0,63711,24163,37.925946853761516,17.39414972838443,17.39414972838443,24163
B_wr30_recovery,240,0.3,0.1,2.9999999999999996,141277,24023,17.004183271162326,25.983111144834844,8.661037048278283,24023
D_wr30_bounce,480,0.25,0.25,1.0,63711,23957,37.60261179388175,21.742687160480532,21.742687160480532,23957
C_wr90_mid_drop,240,0.2,0.25,0.8,62656,23948,38.22139938712972,17.437027189907525,21.7962839873844,23948
B_wr30_recovery,480,0.4,0.12,3.3333333333333335,141277,23741,16.804575408594463,34.64414819311313,10.393244457933935,23741
B_wr30_recovery,120,0.25,0.15,1.6666666666666667,141277,23701,16.77626223659902,21.652592620695703,12.991555572417422,23701
C_wr90_mid_drop,360,0.2,0.2,1.0,62656,23610,37.68194586312564,17.437027189907525,17.437027189907525,23610
C_wr90_mid_drop,480,0.25,0.25,1.0,62656,23542,37.57341675178753,21.7962839873844,21.7962839873844,23541
