entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,pnl_usd,reason
162513,162543,2025-10-31 06:21:00+00:00,2025-10-31 06:51:00+00:00,4008.07,4008.23,-0.15999999999985448,timeout
162596,162600,2025-10-31 07:44:00+00:00,2025-10-31 07:48:00+00:00,4012.62,4017.62,-5.0,stop
162903,162923,2025-10-31 12:51:00+00:00,2025-10-31 13:11:00+00:00,4027.28,4032.28,-5.0,stop
162944,162945,2025-10-31 13:32:00+00:00,2025-10-31 13:33:00+00:00,4020.46,4025.46,-5.0,stop
163000,163030,2025-10-31 14:28:00+00:00,2025-10-31 14:58:00+00:00,4018.09,4022.16,-4.069999999999709,timeout
163088,163118,2025-10-31 15:56:00+00:00,2025-10-31 16:26:00+00:00,4016.0,3985.83,30.170000000000073,timeout
163133,163156,2025-10-31 16:41:00+00:00,2025-10-31 17:04:00+00:00,3983.47,3988.47,-5.0,stop
163263,163293,2025-10-31 18:51:00+00:00,2025-10-31 19:21:00+00:00,4000.95,3992.15,8.799999999999727,timeout
163426,163456,2025-11-02 23:35:00+00:00,2025-11-03 00:05:00+00:00,3988.51,3980.02,8.490000000000236,timeout
163551,163566,2025-11-03 01:40:00+00:00,2025-11-03 01:55:00+00:00,3993.51,3998.51,-5.0,stop
163596,163611,2025-11-03 02:25:00+00:00,2025-11-03 02:40:00+00:00,3997.78,4002.78,-5.0,stop
163946,163976,2025-11-03 08:15:00+00:00,2025-11-03 08:45:00+00:00,4019.24,4016.12,3.119999999999891,timeout
164007,164037,2025-11-03 09:16:00+00:00,2025-11-03 09:46:00+00:00,4016.96,3997.34,19.61999999999989,timeout
164375,164396,2025-11-03 15:24:00+00:00,2025-11-03 15:45:00+00:00,4017.72,4022.72,-5.0,stop
164403,164433,2025-11-03 15:52:00+00:00,2025-11-03 16:22:00+00:00,4012.06,4002.92,9.139999999999873,timeout
164784,164791,2025-11-03 23:14:00+00:00,2025-11-03 23:21:00+00:00,3988.36,3993.36,-5.0,stop
164834,164839,2025-11-04 00:04:00+00:00,2025-11-04 00:09:00+00:00,3991.79,3996.79,-5.0,stop
164900,164904,2025-11-04 01:10:00+00:00,2025-11-04 01:14:00+00:00,3986.44,3991.44,-5.0,stop
164911,164941,2025-11-04 01:21:00+00:00,2025-11-04 01:51:00+00:00,3986.89,3988.38,-1.4900000000002365,timeout
165014,165020,2025-11-04 03:04:00+00:00,2025-11-04 03:10:00+00:00,3983.22,3988.22,-5.0,stop
165052,165082,2025-11-04 03:42:00+00:00,2025-11-04 04:12:00+00:00,3993.26,3990.04,3.2200000000002547,timeout
165631,165661,2025-11-04 13:21:00+00:00,2025-11-04 13:51:00+00:00,3987.91,3973.18,14.730000000000018,timeout
165732,165762,2025-11-04 15:02:00+00:00,2025-11-04 15:32:00+00:00,3951.67,3954.28,-2.6100000000001273,timeout
165775,165805,2025-11-04 15:45:00+00:00,2025-11-04 16:15:00+00:00,3961.51,3966.51,-5.0,stop
165830,165860,2025-11-04 16:40:00+00:00,2025-11-04 17:10:00+00:00,3966.33,3964.63,1.699999999999818,timeout
166234,166264,2025-11-05 00:25:00+00:00,2025-11-05 00:55:00+00:00,3936.71,3933.86,2.849999999999909,timeout
166315,166337,2025-11-05 01:46:00+00:00,2025-11-05 02:08:00+00:00,3939.48,3944.48,-5.0,stop
166749,166779,2025-11-05 09:00:00+00:00,2025-11-05 09:30:00+00:00,3977.54,3964.9,12.639999999999873,timeout
167005,167010,2025-11-05 13:16:00+00:00,2025-11-05 13:21:00+00:00,3966.34,3971.34,-5.0,stop
167677,167698,2025-11-06 01:29:00+00:00,2025-11-06 01:50:00+00:00,3969.27,3974.27,-5.0,stop
168469,168473,2025-11-06 14:41:00+00:00,2025-11-06 14:45:00+00:00,3995.7,4000.7,-5.0,stop
169982,170012,2025-11-07 16:55:00+00:00,2025-11-07 17:25:00+00:00,4011.32,3997.22,14.100000000000364,timeout
170459,170489,2025-11-10 01:53:00+00:00,2025-11-10 02:23:00+00:00,4044.64,4044.83,-0.19000000000005457,timeout
170929,170959,2025-11-10 09:43:00+00:00,2025-11-10 10:13:00+00:00,4080.14,4080.52,-0.38000000000010914,timeout
171293,171309,2025-11-10 15:47:00+00:00,2025-11-10 16:03:00+00:00,4080.94,4085.94,-5.0,stop
171830,171860,2025-11-11 01:45:00+00:00,2025-11-11 02:15:00+00:00,4134.63,4133.36,1.2700000000004366,timeout
172679,172690,2025-11-11 15:54:00+00:00,2025-11-11 16:05:00+00:00,4106.2,4111.2,-5.0,stop
173977,173980,2025-11-12 14:33:00+00:00,2025-11-12 14:36:00+00:00,4127.37,4132.37,-5.0,stop
174025,174028,2025-11-12 15:21:00+00:00,2025-11-12 15:24:00+00:00,4161.52,4166.52,-5.0,stop
174187,174194,2025-11-12 18:03:00+00:00,2025-11-12 18:10:00+00:00,4193.39,4198.39,-5.0,stop
174256,174286,2025-11-12 19:12:00+00:00,2025-11-12 19:42:00+00:00,4197.99,4194.6,3.389999999999418,timeout
174551,174581,2025-11-13 01:08:00+00:00,2025-11-13 01:38:00+00:00,4194.46,4188.92,5.539999999999964,timeout
174627,174642,2025-11-13 02:24:00+00:00,2025-11-13 02:39:00+00:00,4186.66,4191.66,-5.0,stop
174690,174705,2025-11-13 03:27:00+00:00,2025-11-13 03:42:00+00:00,4198.83,4203.83,-5.0,stop
175264,175294,2025-11-13 13:01:00+00:00,2025-11-13 13:31:00+00:00,4236.69,4228.45,8.239999999999782,timeout
175394,175398,2025-11-13 15:11:00+00:00,2025-11-13 15:15:00+00:00,4199.39,4204.39,-5.0,stop
175406,175407,2025-11-13 15:23:00+00:00,2025-11-13 15:24:00+00:00,4197.94,4202.94,-5.0,stop
175410,175424,2025-11-13 15:27:00+00:00,2025-11-13 15:41:00+00:00,4195.65,4200.65,-5.0,stop
175428,175433,2025-11-13 15:45:00+00:00,2025-11-13 15:50:00+00:00,4193.43,4198.43,-5.0,stop
175481,175502,2025-11-13 16:38:00+00:00,2025-11-13 16:59:00+00:00,4201.92,4206.92,-5.0,stop
175678,175708,2025-11-13 19:55:00+00:00,2025-11-13 20:25:00+00:00,4163.22,4165.71,-2.4899999999997817,timeout
175914,175925,2025-11-14 00:52:00+00:00,2025-11-14 01:03:00+00:00,4180.04,4185.04,-5.0,stop
176364,176377,2025-11-14 08:22:00+00:00,2025-11-14 08:35:00+00:00,4177.16,4182.16,-5.0,stop
176382,176412,2025-11-14 08:40:00+00:00,2025-11-14 09:10:00+00:00,4180.7,4180.11,0.5900000000001455,timeout
176416,176446,2025-11-14 09:14:00+00:00,2025-11-14 09:44:00+00:00,4174.59,4170.9,3.6900000000005093,timeout
176753,176756,2025-11-14 15:03:00+00:00,2025-11-14 15:06:00+00:00,4071.91,4076.91,-5.0,stop
176773,176777,2025-11-14 15:23:00+00:00,2025-11-14 15:27:00+00:00,4073.09,4078.09,-5.0,stop
176815,176819,2025-11-14 16:05:00+00:00,2025-11-14 16:09:00+00:00,4082.7,4087.7,-5.0,stop
176882,176885,2025-11-14 17:12:00+00:00,2025-11-14 17:15:00+00:00,4098.89,4103.89,-5.0,stop
176911,176941,2025-11-14 17:41:00+00:00,2025-11-14 18:11:00+00:00,4102.95,4090.58,12.36999999999989,timeout
176971,176981,2025-11-14 18:41:00+00:00,2025-11-14 18:51:00+00:00,4095.47,4100.469999999999,-4.999999999999545,stop
177187,177189,2025-11-16 23:18:00+00:00,2025-11-16 23:20:00+00:00,4096.35,4101.35,-5.0,stop
177346,177376,2025-11-17 01:57:00+00:00,2025-11-17 02:27:00+00:00,4091.1,4088.91,2.1900000000000546,timeout
177429,177456,2025-11-17 03:20:00+00:00,2025-11-17 03:47:00+00:00,4078.99,4083.99,-5.0,stop
177598,177620,2025-11-17 06:09:00+00:00,2025-11-17 06:31:00+00:00,4060.27,4065.27,-5.0,stop
177744,177774,2025-11-17 08:35:00+00:00,2025-11-17 09:05:00+00:00,4077.76,4077.49,0.27000000000043656,timeout
177860,177864,2025-11-17 10:31:00+00:00,2025-11-17 10:35:00+00:00,4080.55,4085.55,-5.0,stop
177901,177924,2025-11-17 11:12:00+00:00,2025-11-17 11:35:00+00:00,4068.5,4073.5,-5.0,stop
177947,177977,2025-11-17 11:58:00+00:00,2025-11-17 12:28:00+00:00,4078.32,4078.94,-0.6199999999998909,timeout
178017,178047,2025-11-17 13:08:00+00:00,2025-11-17 13:38:00+00:00,4083.56,4068.69,14.86999999999989,timeout
178109,178121,2025-11-17 14:40:00+00:00,2025-11-17 14:52:00+00:00,4074.35,4079.35,-5.0,stop
178170,178200,2025-11-17 15:41:00+00:00,2025-11-17 16:11:00+00:00,4071.94,4060.32,11.61999999999989,timeout
178556,178586,2025-11-17 23:08:00+00:00,2025-11-17 23:38:00+00:00,4048.45,4044.86,3.5899999999996908,timeout
178603,178633,2025-11-17 23:55:00+00:00,2025-11-18 00:25:00+00:00,4036.6,4033.03,3.569999999999709,timeout
178650,178654,2025-11-18 00:42:00+00:00,2025-11-18 00:46:00+00:00,4033.95,4038.95,-5.0,stop
178676,178679,2025-11-18 01:08:00+00:00,2025-11-18 01:11:00+00:00,4035.57,4040.57,-5.0,stop
178711,178741,2025-11-18 01:43:00+00:00,2025-11-18 02:13:00+00:00,4031.53,4034.17,-2.6399999999998727,timeout
178771,178801,2025-11-18 02:43:00+00:00,2025-11-18 03:13:00+00:00,4028.92,4011.81,17.110000000000127,timeout
178965,178995,2025-11-18 05:57:00+00:00,2025-11-18 06:27:00+00:00,4019.0,4014.33,4.670000000000073,timeout
179206,179217,2025-11-18 09:58:00+00:00,2025-11-18 10:09:00+00:00,4039.25,4044.25,-5.0,stop
179492,179522,2025-11-18 14:44:00+00:00,2025-11-18 15:14:00+00:00,4073.43,4059.66,13.769999999999982,timeout
179543,179573,2025-11-18 15:35:00+00:00,2025-11-18 16:05:00+00:00,4062.13,4046.52,15.610000000000127,timeout
179602,179623,2025-11-18 16:34:00+00:00,2025-11-18 16:55:00+00:00,4060.42,4065.42,-5.0,stop
179814,179844,2025-11-18 20:06:00+00:00,2025-11-18 20:36:00+00:00,4075.84,4070.43,5.410000000000309,timeout
180081,180111,2025-11-19 01:34:00+00:00,2025-11-19 02:04:00+00:00,4064.75,4059.86,4.889999999999873,timeout
180194,180212,2025-11-19 03:27:00+00:00,2025-11-19 03:45:00+00:00,4069.76,4074.76,-5.0,stop
180327,180347,2025-11-19 05:40:00+00:00,2025-11-19 06:00:00+00:00,4090.93,4095.93,-5.0,stop
180350,180359,2025-11-19 06:03:00+00:00,2025-11-19 06:12:00+00:00,4092.88,4097.88,-5.0,stop
180597,180627,2025-11-19 10:10:00+00:00,2025-11-19 10:40:00+00:00,4111.34,4111.91,-0.569999999999709,timeout
180760,180790,2025-11-19 12:53:00+00:00,2025-11-19 13:23:00+00:00,4113.85,4104.13,9.720000000000255,timeout
180801,180804,2025-11-19 13:34:00+00:00,2025-11-19 13:37:00+00:00,4107.21,4112.21,-5.0,stop
