hold_bars,target_pts,signals,signal_hit_rate_pct,baseline_hit_rate_pct,edge_vs_baseline_pct_pts,signal_avg_max_drop,baseline_avg_max_drop,total_signals_in_sample
15,3.0,447,72.7069351230425,41.76515233654993,30.941782786492567,10.537091722595072,4.277120676569446,447
15,5.0,447,59.06040268456376,25.807221077740433,33.25318160682333,10.537091722595072,4.277120676569446,447
15,7.5,447,44.742729306487696,15.177274205789873,29.565455100697825,10.537091722595072,4.277120676569446,447
15,10.0,447,34.675615212527966,9.641114604792367,25.0345006077356,10.537091722595072,4.277120676569446,447
