feature_idx,channel,bar,bars_ago,importance_s1,importance_s2,importance_avg
57,open_rel,57,92,0.00019932935841747388,4.91004651442679e-08,9.968922944130908e-05
58,open_rel,58,91,0.0,0.003651164841636593,0.0018255824208182965
59,open_rel,59,90,0.0006859254465811703,0.00011150469470848001,0.0003987150706448251
60,open_rel,60,89,0.0005519374471496103,3.724171632856539e-05,0.00029458958173908783
61,open_rel,61,88,0.00043116799097364195,0.005572420452416644,0.003001794221695143
62,open_rel,62,87,9.584802566942268e-06,1.3397328696345498e-08,4.7990999478193064e-06
63,open_rel,63,86,0.00020073741427897355,2.1963526597021905e-05,0.00011135047043799773
64,open_rel,64,85,0.00031317774783624913,0.00018450188787328477,0.0002488398178547669
65,open_rel,65,84,0.0007016683495662171,0.000119882243624763,0.0004107752965954901
66,open_rel,66,83,8.703355160561167e-06,3.1705123392684256e-05,2.020423927662271e-05
67,open_rel,67,82,0.00022986795564930405,0.011074565801204314,0.005652216878426809
68,open_rel,68,81,0.00024917824102036704,0.014974295829962583,0.007611737035491476
69,open_rel,69,80,0.0008958097641076587,0.00022905422324152712,0.0005624319936745929
70,open_rel,70,79,0.00038227253795585354,3.781554456478799e-05,0.00021004404126032076
71,open_rel,71,78,0.0002079212595099562,0.0015273504782734504,0.0008676358688917033
72,open_rel,72,77,0.0004849465574461893,0.0,0.00024247327872309465
73,open_rel,73,76,0.0,0.0,0.0
74,open_rel,74,75,6.774598166050706e-05,2.9912001454372275e-05,4.8828991557439665e-05
75,open_rel,75,74,0.00021424282854175169,4.4968657138154876e-08,0.00010714389859944492
76,open_rel,76,73,0.00028407203297494055,5.265004472844189e-06,0.00014466851872389238
77,open_rel,77,72,6.544186350155285e-05,2.8139084562158957e-08,3.27350012930575e-05
78,open_rel,78,71,4.460563981260516e-05,5.90224149125814e-06,2.5253940651931652e-05
79,open_rel,79,70,0.0,0.00040042212759329254,0.00020021106379664627
80,open_rel,80,69,0.00038189946388461865,3.5289833654087365e-05,0.000208594648769353
81,open_rel,81,68,0.0,2.1508782394083858e-07,1.0754391197041929e-07
82,open_rel,82,67,0.0,6.179759281407995e-05,3.0898796407039974e-05
83,open_rel,83,66,0.00029564271141229354,5.511071940098705e-07,0.0001480969093031517
84,open_rel,84,65,3.0652502139685664e-05,3.065004907861086e-06,1.6858753523773374e-05
85,open_rel,85,64,0.00031767540723943733,0.0003900319102181183,0.0003538536587287778
86,open_rel,86,63,0.0005557770619144108,0.0001547736341964168,0.0003552753480554138
87,open_rel,87,62,0.0,0.0005954848259714329,0.00029774241298571646
88,open_rel,88,61,0.0005635806901045358,0.0013120771883278655,0.0009378289392162006
89,open_rel,89,60,0.0,2.910842325773524e-06,1.455421162886762e-06
90,open_rel,90,59,0.0,1.1028286749350908e-05,5.514143374675454e-06
91,open_rel,91,58,0.0002957117012688239,0.004546082784803961,0.0024208972430363926
92,open_rel,92,57,0.0,0.00018423476594012914,9.211738297006457e-05
93,open_rel,93,56,0.00017622670793394633,0.0033673730310679415,0.001771799869500944
94,open_rel,94,55,0.0,0.0016320683384650916,0.0008160341692325458
95,open_rel,95,54,0.0002615724237788937,9.386168110482978e-08,0.00013083314272999927
96,open_rel,96,53,0.0,3.361387290679067e-05,1.6806936453395336e-05
97,open_rel,97,52,0.0,0.0005233514821870955,0.00026167574109354775
98,open_rel,98,51,1.4671659419393891e-05,2.571396272295795e-05,2.019281107117592e-05
99,open_rel,99,50,0.0,6.913722847431617e-08,3.456861423715809e-08
100,open_rel,100,49,0.0008419542632141689,4.515695717052036e-05,0.0004435556101923446
101,open_rel,101,48,0.000110721898890417,2.1303451287328005e-05,6.60126750888725e-05
102,open_rel,102,47,0.00024270136355175666,0.0,0.00012135068177587833
103,open_rel,103,46,0.0,2.8479761341712686e-05,1.4239880670856343e-05
104,open_rel,104,45,0.0,5.1778000965174126e-05,2.5889000482587063e-05
105,open_rel,105,44,7.991009014171226e-05,0.0,3.995504507085613e-05
106,open_rel,106,43,0.0,0.0,0.0
107,open_rel,107,42,0.000578236028977128,0.0,0.000289118014488564
108,open_rel,108,41,0.0003633025714520561,0.0,0.00018165128572602806
109,open_rel,109,40,0.00016162084060103877,7.657062786488373e-10,8.081080315365871e-05
110,open_rel,110,39,0.0,0.0,0.0
111,open_rel,111,38,2.0439133905014666e-05,5.5006560039207505e-06,1.2969894954467709e-05
112,open_rel,112,37,0.00022328265797146732,0.00026625912151957356,0.00024477088974552043
113,open_rel,113,36,1.3314736129155782e-05,0.0004428842331169775,0.00022809948462306664
114,open_rel,114,35,0.00014767490277633926,0.0026407198488054193,0.0013941973757908793
115,open_rel,115,34,5.011442250988241e-05,0.0008485254865782712,0.0004493199545440768
116,open_rel,116,33,1.6912481077311573e-05,2.0259492357203453e-05,1.8585986717257515e-05
117,open_rel,117,32,5.1885796856758023e-05,1.5762500350126214e-09,2.5943686553396517e-05
118,open_rel,118,31,0.0005821092098320887,6.9435480953536e-13,0.00029105460526322177
119,open_rel,119,30,1.0021848781475624e-05,0.0002156723502226867,0.00011284709950208117
120,open_rel,120,29,6.596264599234882e-05,5.723428020758651e-14,3.298132302479155e-05
121,open_rel,121,28,6.778590535043805e-05,1.055982745073098e-06,3.442094404775558e-05
122,open_rel,122,27,0.00018169159571586826,3.454298122681718e-05,0.00010811728847134271
123,open_rel,123,26,2.1318190073212403e-06,9.770640912793895e-06,5.951229960057568e-06
124,open_rel,124,25,5.468005324449555e-05,3.036338803255783e-05,4.252172063852669e-05
125,open_rel,125,24,1.9292829442581934e-05,0.0003172035745088072,0.00016824820197569454
126,open_rel,126,23,2.0499574190363653e-05,2.4750920043281658e-05,2.2625247116822655e-05
127,open_rel,127,22,4.875867597874669e-05,8.704925395768226e-05,6.790396496821448e-05
128,open_rel,128,21,0.00017088981643338015,1.8069064267189154e-06,8.634836143004954e-05
129,open_rel,129,20,3.2984586340358184e-06,3.7832340430808475e-05,2.0565399532422148e-05
130,open_rel,130,19,0.0001943851508422887,0.0005045744074676332,0.00034947977915496096
131,open_rel,131,18,8.004683923646727e-05,1.4215669352450088e-06,4.0734203085856136e-05
132,open_rel,132,17,7.567577439268307e-05,0.015569143946579714,0.007822409860486199
133,open_rel,133,16,8.006703443308712e-05,2.8615052629110904e-05,5.4341043531099014e-05
134,open_rel,134,15,0.0004315379935392558,0.0005602571142991755,0.0004958975539192156
135,open_rel,135,14,0.00031542213228847796,2.8563323380523076e-09,0.00015771249431040802
136,open_rel,136,13,4.106252111789632e-05,2.9774480051857974e-07,2.068013295920745e-05
137,open_rel,137,12,3.811432697395201e-06,0.000561763437184448,0.0002827874349409216
138,open_rel,138,11,0.00012660230657584703,1.9847478782122037e-05,7.322489267898454e-05
139,open_rel,139,10,0.0003141323554726066,5.667770211823831e-06,0.00015990006284221522
140,open_rel,140,9,0.0003881743634106418,1.0170004368997739e-05,0.00019917218388981975
141,open_rel,141,8,0.0005250526827240377,0.0006897854447288415,0.0006074190637264396
142,open_rel,142,7,0.0002966792862437512,0.0016412758058180759,0.0009689775460309135
143,open_rel,143,6,0.0007058423456489903,0.00020719588322650557,0.0004565191144377479
144,open_rel,144,5,0.00011796838554418426,0.004802971460253309,0.002460469922898747
145,open_rel,145,4,0.0002047751449347476,0.011772790662090554,0.005988782903512651
146,open_rel,146,3,0.00015424746896088137,0.003839789249962597,0.001997018359461739
147,open_rel,147,2,0.0,0.003591762007234119,0.0017958810036170596
148,open_rel,148,1,5.955691277292318e-05,0.000688792349877524,0.0003741746313252236
149,open_rel,149,0,0.00024161402596307977,0.0003710031350716392,0.0003063085805173595
150,high_rel,0,149,1.866764727166531e-05,4.0607589593422356e-05,2.963761843254383e-05
151,high_rel,1,148,0.0004858076296828056,0.0018221273642708181,0.0011539674969768118
152,high_rel,2,147,3.2728823194412405e-05,0.0,1.6364411597206203e-05
153,high_rel,3,146,0.0001489363502982497,0.0,7.446817514912485e-05
154,high_rel,4,145,0.000998540521907796,3.6904573427788866e-05,0.0005177225476677925
155,high_rel,5,144,0.0004711760193810595,2.167107513299481e-05,0.00024642354725702714
156,high_rel,6,143,1.2296500651756342e-05,0.00037296954488310767,0.000192633022767432
157,high_rel,7,142,0.00021541541671741627,0.0008018739351505673,0.0005086446759339918
158,high_rel,8,141,0.0007855655712367169,0.0025498168908970227,0.0016676912310668699
159,high_rel,9,140,8.309422858775405e-06,0.0012873343755371576,0.0006478218991979664
160,high_rel,10,139,7.99162291471807e-05,7.598454987821625e-06,4.375734206750116e-05
161,high_rel,11,138,0.00014226349660196303,2.563211404583756e-05,8.39478053239003e-05
162,high_rel,12,137,0.00011190768765492638,1.6394613190259617e-07,5.6035816893414486e-05
163,high_rel,13,136,6.634977735056766e-05,0.0010831123444283823,0.000574731060889475
164,high_rel,14,135,0.0004885402840541829,0.0034411867824921056,0.0019648635332731442
165,high_rel,15,134,5.456314687927285e-05,0.00030797843647948763,0.00018127079167938023
166,high_rel,16,133,0.0007339874729250678,3.171599709088278e-07,0.0003671523164479883
167,high_rel,17,132,0.0005045775694391946,1.1525989543223843e-05,0.0002580517794912092
168,high_rel,18,131,0.00017749276493558472,0.0013573555455187218,0.0007674241552271532
169,high_rel,19,130,0.0010844618165639017,0.0008469308662655368,0.0009656963414147192
170,high_rel,20,129,0.00016291530673184969,7.200337683424042e-05,0.00011745934178304505
171,high_rel,21,128,0.000482408451303758,1.1808196725557771e-07,0.0002412632666355068
172,high_rel,22,127,4.087541223571149e-05,0.0,2.0437706117855746e-05
173,high_rel,23,126,1.7785679264228534e-05,0.0,8.892839632114267e-06
174,high_rel,24,125,0.00020688373099755078,0.00015788187013047946,0.00018238280056401512
175,high_rel,25,124,1.698556627982368e-06,1.4987038128538478e-05,8.342797378260422e-06
176,high_rel,26,123,0.000455466638191282,0.0007577268355743174,0.0006065967368827997
177,high_rel,27,122,0.00048629975266144563,0.0020129641171867827,0.0012496319349241142
178,high_rel,28,121,6.651931994573599e-05,0.0016211985769758255,0.0008438589484607808
179,high_rel,29,120,5.851144144678366e-05,0.001671144750983964,0.0008648280962153739
180,high_rel,30,119,3.517165526414034e-05,0.0018703251759249586,0.0009527484155945494
181,high_rel,31,118,9.485436596631587e-05,0.0,4.7427182983157935e-05
182,high_rel,32,117,0.00026971964873189185,5.010908891598402e-05,0.00015991436882393793
183,high_rel,33,116,0.0,0.0015126738229299661,0.0007563369114649831
184,high_rel,34,115,5.144438104560369e-05,8.939630246674473e-06,3.0192005646139082e-05
185,high_rel,35,114,0.00030991158049260495,5.904326739907755e-05,0.00018447742394584124
186,high_rel,36,113,0.0010718042228991848,0.00018681887302565692,0.0006293115479624209
187,high_rel,37,112,0.000657603226162859,6.148468152933705e-09,0.000328804687315506
188,high_rel,38,111,0.0013119259547261443,0.00017071725252554046,0.0007413216036258424
189,high_rel,39,110,0.0009122959287849962,1.4378823432212296e-06,0.0004568669055641087
190,high_rel,40,109,1.0533607759274973e-05,0.00031750560837408894,0.00016401960806668197
191,high_rel,41,108,0.0,0.0002453097743174873,0.00012265488715874364
192,high_rel,42,107,1.3513168153861597e-05,7.940103239919994e-12,6.756588046982418e-06
193,high_rel,43,106,0.00017691459556237626,0.000216560848939338,0.00019673772225085713
194,high_rel,44,105,0.0008018160981947959,0.00021176142117271406,0.000506788759683755
195,high_rel,45,104,0.00023139692483273828,8.25915143366883e-05,0.0001569942195847133
196,high_rel,46,103,6.461160189323214e-05,0.0015503540187191366,0.0008074828103061843
197,high_rel,47,102,0.0003771548109927817,4.4504954666024126e-10,0.00018857762802116417
198,high_rel,48,101,1.9546201754392763e-05,2.558574516490507e-07,9.901029603020907e-06
199,high_rel,49,100,0.0004473927993341782,1.4144269668347283e-05,0.00023076853450126273
200,high_rel,50,99,7.107845297848611e-06,9.103478274425414e-09,3.5584743880615185e-06
201,high_rel,51,98,0.00035460161157395165,0.0018761620968683363,0.001115381854221144
202,high_rel,52,97,4.453329840853056e-06,0.0,2.226664920426528e-06
203,high_rel,53,96,9.076259478888994e-05,0.0025549776197364943,0.001322870107262692
204,high_rel,54,95,0.00025964009708796256,0.003200202128185629,0.0017299211126367957
205,high_rel,55,94,0.00016351475165285638,0.0007328730997957432,0.0004481939257242998
206,high_rel,56,93,6.648754799092481e-06,0.0,3.3243773995462407e-06
207,high_rel,57,92,1.8517868365078922e-05,0.0,9.258934182539461e-06
208,high_rel,58,91,4.0195263164884055e-06,0.0,2.0097631582442028e-06
209,high_rel,59,90,0.0,4.7883901060552055e-05,2.3941950530276027e-05
210,high_rel,60,89,0.00017538723705818148,0.0005544959486564394,0.0003649415928573105
211,high_rel,61,88,0.0001555955756605073,3.720483993810772e-05,9.64002077993075e-05
212,high_rel,62,87,0.0008328821138815385,0.0001511145543870711,0.0004919983341343048
213,high_rel,63,86,0.0002558208411854155,0.0,0.00012791042059270776
214,high_rel,64,85,0.0026056781442236085,0.0016937667545623913,0.002149722449393
215,high_rel,65,84,7.863058148792633e-05,0.0,3.9315290743963165e-05
216,high_rel,66,83,9.645643919220487e-05,0.0012338912878254312,0.0006651738635088181
217,high_rel,67,82,0.00013307609011217834,0.0,6.653804505608917e-05
218,high_rel,68,81,0.0011049112719279473,0.0023965618029084235,0.0017507365374181854
219,high_rel,69,80,2.5544970951300326e-05,0.00045527175962881605,0.0002404083652900582
220,high_rel,70,79,0.00016504826107422826,2.4304991793879044e-08,8.253628303301107e-05
221,high_rel,71,78,0.00033238943044931545,8.21701488897619e-05,0.00020727978966953868
222,high_rel,72,77,0.0008957120247658275,0.0008334293933429956,0.0008645707090544116
223,high_rel,73,76,0.00015663984764645688,0.0,7.831992382322844e-05
224,high_rel,74,75,0.0006245001117662637,5.071669621959937e-07,0.00031250363936422985
225,high_rel,75,74,0.000715478592717381,1.4224628464825254e-15,0.00035773929635940174
226,high_rel,76,73,0.00020026384374870906,0.003914152498626838,0.0020572081711877736
227,high_rel,77,72,6.0977681757061106e-05,0.0027423382245143285,0.0014016579531356949
228,high_rel,78,71,5.7722653159553184e-05,0.0030492829494995323,0.0015535028013295427
229,high_rel,79,70,0.0015305983513207817,6.514190379126652e-05,0.0007978701275560241
230,high_rel,80,69,0.0003696061377029126,4.1265491788490117e-07,0.00018500939631039873
231,high_rel,81,68,0.00014426839848370466,0.0002931191560968664,0.00021869377729028552
232,high_rel,82,67,0.0002905471137080454,0.0,0.0001452735568540227
233,high_rel,83,66,6.7221092795227505e-06,0.0,3.3610546397613752e-06
234,high_rel,84,65,7.013601500313944e-06,0.0,3.506800750156972e-06
235,high_rel,85,64,0.0,0.0,0.0
236,high_rel,86,63,0.0,9.941949780498768e-08,4.970974890249384e-08
237,high_rel,87,62,0.00010977096420099926,0.004471015875124024,0.0022903934196625113
238,high_rel,88,61,0.0,2.2972664884856485e-06,1.1486332442428242e-06
239,high_rel,89,60,0.00041575034957204297,0.005593213358202344,0.0030044818538871934
240,high_rel,90,59,2.2533991233491345e-06,0.0,1.1266995616745672e-06
241,high_rel,91,58,8.265239544243858e-05,0.00015389131354729815,0.00011827185449486837
242,high_rel,92,57,0.0006673432751858534,0.007081809058142196,0.0038745761666640244
243,high_rel,93,56,1.0061034672860192e-05,8.39931322894585e-06,9.23017395090302e-06
244,high_rel,94,55,2.689573783030454e-06,0.0021513232979926853,0.0010770064358878579
245,high_rel,95,54,0.00010821969666271562,0.0,5.410984833135781e-05
246,high_rel,96,53,0.0,0.0004600417471085103,0.00023002087355425516
247,high_rel,97,52,0.0,0.0,0.0
248,high_rel,98,51,7.83277519791546e-05,0.00021103865992739147,0.00014468320595327304
249,high_rel,99,50,0.00040166290044701145,1.8335972449780553e-09,0.0002008323670221282
250,high_rel,100,49,0.0002610987468661033,0.0,0.00013054937343305164
251,high_rel,101,48,0.00019710680908277187,2.9149081399218926e-13,9.855340468713134e-05
252,high_rel,102,47,0.0005517889229144752,0.0015229721972050603,0.0010373805600597677
253,high_rel,103,46,4.892922626675869e-05,1.2530022854027843e-06,2.509111427608074e-05
254,high_rel,104,45,0.0005979160913358022,0.00022288911808294906,0.0004104026047093756
255,high_rel,105,44,6.097507133230207e-05,0.0005420294746703692,0.0003015022730013356
256,high_rel,106,43,0.0013658022597380142,1.8102855733384298e-07,0.0006829916441476741
257,high_rel,107,42,0.0008635244255551394,0.00021772850900014361,0.0005406264672776415
258,high_rel,108,41,2.9529629576684678e-05,1.0821275220645082e-06,1.5305878549374594e-05
259,high_rel,109,40,0.00020314520703086547,9.745233017880907e-09,0.00010157747613194167
260,high_rel,110,39,0.0002446676263806448,0.0006810972940362684,0.0004628824602084566
261,high_rel,111,38,0.0005209190816596553,0.0008665689251444368,0.000693744003402046
262,high_rel,112,37,0.00024899280592164606,1.6858482273395373e-05,0.00013292564409752073
263,high_rel,113,36,3.673546330784888e-05,1.2327304856563183e-05,2.453138408220603e-05
264,high_rel,114,35,0.0,6.259897597575993e-05,3.129948798787996e-05
265,high_rel,115,34,0.0,0.0,0.0
266,high_rel,116,33,0.00012976180689318724,0.0,6.488090344659362e-05
267,high_rel,117,32,0.0,0.0,0.0
268,high_rel,118,31,5.957555774138098e-05,0.0001510963056449361,0.00010533593169315854
269,high_rel,119,30,2.565550519464382e-05,7.24057118452605e-06,1.6448038189584933e-05
270,high_rel,120,29,0.0002264628465533602,0.00020213431962151686,0.00021429858308743855
271,high_rel,121,28,6.852787861989345e-05,1.6706227887108878e-05,4.2617053253501166e-05
272,high_rel,122,27,0.0002340588540618791,0.0003383354783436504,0.00028619716620276474
273,high_rel,123,26,0.00012031289269578552,0.0003167564663341893,0.00021853467951498743
274,high_rel,124,25,0.00013507427451167018,0.00065258886504108,0.00039383156977637504
275,high_rel,125,24,0.0005583472023642789,0.0016460960045833783,0.0011022216034738287
276,high_rel,126,23,0.0006602970733645877,9.307054696389723e-07,0.00033061388941711336
277,high_rel,127,22,0.0,0.0017842465222481067,0.0008921232611240534
278,high_rel,128,21,0.00012374907942310913,0.0,6.187453971155457e-05
279,high_rel,129,20,7.871207092395348e-06,1.1613340803161029e-05,9.742273947778188e-06
280,high_rel,130,19,0.0012268313551908401,0.001709434094365486,0.001468132724778163
281,high_rel,131,18,0.0007409821432795697,0.0033254901250791744,0.002033236134179372
282,high_rel,132,17,0.00033976644756914697,0.0033617748709722332,0.0018507706592706902
283,high_rel,133,16,0.0007788025250599406,8.67401021861804e-06,0.0003937382676392793
284,high_rel,134,15,0.00028276485942393877,0.001802851174181956,0.0010428080168029474
285,high_rel,135,14,0.0008054070149466716,0.00033125050945314975,0.0005683287621999107
286,high_rel,136,13,2.556691139698733e-05,1.9464690130429382e-05,2.2515800763708357e-05
287,high_rel,137,12,0.00045758023649820483,0.004508821774008657,0.002483201005253431
288,high_rel,138,11,0.0004725648223766623,1.1339782285612231e-06,0.00023684940030261175
289,high_rel,139,10,0.0005491997991597647,2.346616551585477e-08,0.0002746116326626403
290,high_rel,140,9,0.0001492673472986595,1.6998337179471687e-07,7.471866533522711e-05
291,high_rel,141,8,0.0010772030939675465,0.0019047438797590293,0.001490973486863288
292,high_rel,142,7,0.0006649724516497092,0.00413789105348761,0.002401431752568659
293,high_rel,143,6,0.00036883049513563947,0.0006779021911954301,0.0005233663431655348
294,high_rel,144,5,0.00040828521205195557,4.114690787009014e-07,0.00020434834056532825
295,high_rel,145,4,0.00013277476792164001,0.001313129728344354,0.000722952248132997
296,high_rel,146,3,0.0006627699078547286,0.00021832264632427444,0.0004405462770895015
297,high_rel,147,2,0.00011540592516895524,0.0013395074773258889,0.000727456701247422
298,high_rel,148,1,0.0006770906236990521,0.0008276394513095584,0.0007523650375043053
299,high_rel,149,0,0.00014260999973160775,0.030954037411013897,0.015548323705372753
300,low_rel,0,149,0.0,1.6520272089727022e-05,8.260136044863511e-06
301,low_rel,1,148,1.1285975244597257e-05,0.0,5.6429876222986285e-06
302,low_rel,2,147,0.0002085494077465504,3.81160212823838e-05,0.0001233327145144671
303,low_rel,3,146,0.0003913011023059498,7.536652545687399e-05,0.00023333381388141187
304,low_rel,4,145,0.0006930223744335848,5.046896770549439e-06,0.0003490346356020671
305,low_rel,5,144,0.0024292523955373553,0.0001759959344152655,0.0013026241649763104
306,low_rel,6,143,0.0,5.486583469140072e-05,2.743291734570036e-05
307,low_rel,7,142,5.330294243738704e-05,0.00196711906106031,0.0010102110017488485
308,low_rel,8,141,0.003691637943995384,0.014292519946516213,0.008992078945255798
309,low_rel,9,140,0.0039485310284230165,0.0009395896371963994,0.002444060332809708
310,low_rel,10,139,0.00012404290113784614,0.0013055720635950661,0.0007148074823664562
311,low_rel,11,138,0.0003528185856415244,0.0007739272321597817,0.000563372908900653
312,low_rel,12,137,0.00010595551023689993,0.0026006158981369135,0.0013532857041869068
313,low_rel,13,136,0.0005521359001681991,0.0034935935454003617,0.0020228647227842804
314,low_rel,14,135,0.0003599942155472922,0.00140454269355129,0.0008822684545492911
315,low_rel,15,134,7.655789454601854e-05,0.0004477869411304771,0.0002621724178382478
316,low_rel,16,133,0.0009775388000693044,0.0012479447681269594,0.001112741784098132
317,low_rel,17,132,0.0007363848354826973,0.0018482291950289683,0.0012923070152558328
318,low_rel,18,131,0.00021441492642435011,0.0019316615015776229,0.0010730382140009865
319,low_rel,19,130,5.9876561676264724e-05,0.0,2.9938280838132362e-05
320,low_rel,20,129,0.0005576363586207605,0.0,0.00027881817931038025
321,low_rel,21,128,6.816860812076018e-05,1.9589020792664735e-05,4.3878814456712456e-05
322,low_rel,22,127,0.00030706321088730545,7.951526568290225e-06,0.00015750736872779784
323,low_rel,23,126,2.130019820645983e-06,0.0,1.0650099103229916e-06
324,low_rel,24,125,9.692335977034676e-06,0.0,4.846167988517338e-06
325,low_rel,25,124,8.120644790524778e-05,1.5223329598001494e-08,4.061083561742289e-05
326,low_rel,26,123,2.4441579061581944e-05,3.572378459691256e-05,3.008268182924725e-05
327,low_rel,27,122,8.998694656740798e-06,0.001058879848945487,0.0005339392718011139
328,low_rel,28,121,0.00011394889108992594,8.369423971569121e-05,9.882156540280858e-05
329,low_rel,29,120,0.0006903625893568422,8.521858991332185e-05,0.000387790589635082
330,low_rel,30,119,0.00011164154919777483,0.0021328639261247537,0.0011222527376612643
331,low_rel,31,118,0.00011410522983291726,0.0007036209091404316,0.0004088630694866744
332,low_rel,32,117,3.338423883475124e-05,0.0006134371483749144,0.00032341069360483285
333,low_rel,33,116,7.773743190482892e-05,0.0043777405970770785,0.002227739014490954
334,low_rel,34,115,0.0004864925036859514,0.00042611463230722736,0.00045630356799658935
335,low_rel,35,114,0.00017196861155490938,0.0016995124634262434,0.0009357405374905764
336,low_rel,36,113,0.00015337918966545357,7.899341358939425e-05,0.00011618630162742391
337,low_rel,37,112,0.0002633807415586948,0.00015591142212031283,0.0002096460818395038
338,low_rel,38,111,0.00018930565466593864,0.0017526287411813338,0.0009709671979236362
339,low_rel,39,110,5.355543086699693e-06,5.85267559157496e-07,2.9704053229285946e-06
340,low_rel,40,109,3.2607262507667996e-05,4.977036008646151e-05,4.118881129706475e-05
341,low_rel,41,108,0.00010047172461072088,1.601539259958209e-05,5.8243558605151486e-05
342,low_rel,42,107,0.0,0.00017310017007544419,8.655008503772209e-05
343,low_rel,43,106,1.5049264307913163e-05,7.024140923441546e-07,7.87583920012866e-06
344,low_rel,44,105,3.71365090539701e-06,4.777276014510158e-08,1.8807118327710558e-06
345,low_rel,45,104,0.000372871043426483,6.284412851492103e-05,0.000217857585970702
346,low_rel,46,103,0.0006761740971827371,1.3892321859079678e-05,0.0003450332095209084
347,low_rel,47,102,1.836084769552717e-05,0.0,9.180423847763585e-06
348,low_rel,48,101,0.0006397814243314632,7.372860350635037e-05,0.00035675501391890677
349,low_rel,49,100,3.427210677953065e-05,0.0,1.7136053389765326e-05
350,low_rel,50,99,0.00014099079648221202,2.624706257190742e-06,7.180775136970137e-05
351,low_rel,51,98,0.0001553723281491586,0.00016617588115696403,0.0001607741046530613
352,low_rel,52,97,0.0003311035439249239,0.001837289949911431,0.0010841967469181774
353,low_rel,53,96,0.0,0.00019691960670602447,9.845980335301223e-05
354,low_rel,54,95,0.0005376205369739347,0.0002006911732414066,0.0003691558551076706
355,low_rel,55,94,0.00036667449195241006,0.0021888272990907183,0.0012777508955215643
356,low_rel,56,93,0.0004807735256673346,0.0013384136061586817,0.0009095935659130082
357,low_rel,57,92,0.0006970873169095884,0.016770365881605933,0.00873372659925776
358,low_rel,58,91,8.864784418498993e-05,0.0037461864868316382,0.0019174171655083141
359,low_rel,59,90,0.0005904058076525727,0.03676281755088371,0.01867661167926814
360,low_rel,60,89,4.958071732853443e-05,0.0019423475014307475,0.000995964109379641
361,low_rel,61,88,0.0007625352796154235,7.446545153463127e-07,0.00038163996706538493
362,low_rel,62,87,0.000904017737120921,0.00019078197769754993,0.0005473998574092355
363,low_rel,63,86,0.001726309083121337,0.0037565244071306667,0.0027414167451260017
364,low_rel,64,85,0.00020266291640884434,0.004262759945305796,0.00223271143085732
365,low_rel,65,84,0.0004341219553255997,0.0020924801873696145,0.0012633010713476072
366,low_rel,66,83,0.001430195553023199,0.0,0.0007150977765115995
367,low_rel,67,82,0.0020194260419888845,0.001702558157997908,0.0018609920999933963
368,low_rel,68,81,0.0010357179578598147,0.0007081355066503558,0.0008719267322550852
369,low_rel,69,80,5.89988405789491e-05,0.00067358790972736,0.00036629337515315454
370,low_rel,70,79,0.0004180984551800218,0.00043332425283541923,0.00042571135400772055
371,low_rel,71,78,0.00039987125175368305,0.001297922464211222,0.0008488968579824525
372,low_rel,72,77,1.0307178310935847e-05,0.0,5.153589155467924e-06
373,low_rel,73,76,4.539780383628049e-05,0.0,2.2698901918140245e-05
374,low_rel,74,75,0.0,2.133203844217855e-05,1.0666019221089275e-05
375,low_rel,75,74,0.0017769885345286784,0.0,0.0008884942672643392
376,low_rel,76,73,0.00030398946913500055,0.0,0.00015199473456750027
377,low_rel,77,72,0.0001335356355132347,2.674075734264229e-05,8.01381964279385e-05
378,low_rel,78,71,6.253468256723462e-06,2.8060516773240013e-05,1.7156992514981737e-05
379,low_rel,79,70,0.00025939947541112095,0.0,0.00012969973770556048
380,low_rel,80,69,0.00013895716754291844,6.139528503219864e-05,0.00010017622628755854
381,low_rel,81,68,0.00025292484177995403,1.8331863637856418e-05,0.0001356283527089052
382,low_rel,82,67,0.0002383209701559888,2.9824457337599795e-05,0.0001340727137467943
383,low_rel,83,66,0.0002710724788324551,0.0,0.00013553623941622755
384,low_rel,84,65,0.0,0.000491171124492885,0.0002455855622464425
385,low_rel,85,64,3.2938338156466284e-05,0.0,1.6469169078233142e-05
386,low_rel,86,63,0.00014718783272469222,0.0,7.359391636234611e-05
387,low_rel,87,62,0.00023660822922021198,0.0,0.00011830411461010599
388,low_rel,88,61,2.7520052311474472e-05,1.3028211313575588e-05,2.027413181252503e-05
389,low_rel,89,60,2.4251307718268166e-06,0.0,1.2125653859134083e-06
390,low_rel,90,59,3.605157467872858e-05,2.436617593331818e-05,3.020887530602338e-05
391,low_rel,91,58,9.838947840212703e-05,0.01715850527352185,0.008628447375961988
392,low_rel,92,57,0.00023429767746969502,0.0,0.00011714883873484751
393,low_rel,93,56,1.4163068792576448e-05,0.00021861043309889515,0.0001163867509457358
394,low_rel,94,55,0.0015725040578409288,0.0,0.0007862520289204644
395,low_rel,95,54,0.0003171851275097479,0.0005287326905806391,0.0004229589090451935
396,low_rel,96,53,0.00035852522074509,2.0723720401936703e-06,0.00018029879639264184
397,low_rel,97,52,1.147305480531609e-05,0.0,5.736527402658045e-06
398,low_rel,98,51,0.0002027056891240185,3.4686230736743744e-12,0.00010135284629632078
399,low_rel,99,50,0.0,2.6945486249697604e-08,1.3472743124848802e-08
400,low_rel,100,49,0.0001809430779678247,0.0,9.047153898391235e-05
401,low_rel,101,48,0.0,7.875305956255556e-08,3.937652978127778e-08
